# target_name	query_name	e_value	score	bias
WP_026787955.1	adh_short	2.47e-68	227.5	7.0
WP_026794484.1	adh_short	9.87e-61	202.7	0.2
WP_214559416.1	adh_short	5.93e-60	200.2	0.4
WP_040957304.1	adh_short	9.43e-56	186.5	0.2
WP_214559565.1	adh_short	2.96e-51	171.8	0.3
WP_026795686.1	adh_short	4.25e-51	171.3	0.0
WP_026797478.1	adh_short	6.54e-50	167.4	0.0
WP_214559671.1	adh_short	3.92e-48	161.6	0.1
WP_026796589.1	adh_short	1.45e-29	101.0	0.0
WP_214559431.1	adh_short	7.52e-26	88.9	0.7
WP_026785557.1	adh_short	1.22e-24	85.0	0.0
WP_026787734.1	adh_short	1.56e-21	74.8	0.0
WP_214561002.1	adh_short	1.63e-20	71.5	0.0
WP_026795604.1	adh_short	7.65e-17	59.5	1.5
WP_214559676.1	adh_short	7.00e-14	49.9	0.4
WP_214560732.1	adh_short	2.75e-09	34.9	0.1
WP_214561010.1	adh_short	9.82e-07	26.5	0.0
WP_026785773.1	ADH_zinc_N	4.50e-30	102.4	0.2
WP_026785332.1	ADH_zinc_N	2.38e-27	93.6	0.0
WP_214559630.1	ADH_zinc_N	4.14e-21	73.4	0.1
WP_026794777.1	ADH_zinc_N	4.60e-13	47.4	0.2
WP_214561002.1	Thiolase_N	3.08e-11	41.3	1.2
WP_042152954.1	Thiolase_N	4.09e-06	24.5	1.0
WP_027255415.1	Lyase_1	1.10e-117	391.0	0.0
WP_042156541.1	Lyase_1	6.66e-76	253.8	0.0
WP_026794692.1	Lyase_1	5.03e-62	208.2	0.0
WP_026795290.1	Biotin_carb_N	3.34e-47	157.6	0.6
WP_026787757.1	NUDIX	8.79e-24	82.1	0.0
WP_202806342.1	NUDIX	9.52e-23	78.8	0.0
WP_027250167.1	NUDIX	9.57e-21	72.3	0.1
WP_026787659.1	NUDIX	1.06e-20	72.2	0.2
WP_026793341.1	NUDIX	1.55e-20	71.6	0.0
WP_026795160.1	NUDIX	3.66e-15	54.2	0.0
WP_026788494.1	NUDIX	1.72e-14	52.1	0.0
WP_026788966.1	Biotin_lipoyl	1.25e-24	84.0	0.2
WP_036842176.1	Biotin_lipoyl	3.60e-17	60.1	0.2
WP_026793926.1	Biotin_lipoyl	8.31e-10	36.5	0.1
WP_214560584.1	Biotin_lipoyl	4.35e-08	31.0	5.9
WP_026785779.1	Biotin_lipoyl	5.50e-07	27.5	0.6
WP_214559077.1	Biotin_lipoyl	5.26e-06	24.3	0.3
WP_026787975.1	ECH_1	9.60e-75	249.2	0.0
WP_042155547.1	Nitroreductase	7.69e-30	102.4	0.0
WP_214560018.1	Nitroreductase	1.95e-13	49.0	0.0
WP_027249400.1	Nitroreductase	2.29e-10	39.0	0.0
WP_026785767.1	FAD_binding_2	3.14e-121	403.5	2.6
WP_026794235.1	FAD_binding_2	2.29e-97	324.9	0.8
WP_026796194.1	FAD_binding_2	6.45e-93	310.3	0.3
WP_214560576.1	FAD_binding_2	1.01e-10	39.5	0.1
WP_214560558.1	FAD_binding_2	1.92e-10	38.6	0.3
WP_330949362.1	FAD_binding_2	1.93e-09	35.3	0.8
WP_026798471.1	FAD_binding_2	1.50e-08	32.4	0.1
WP_214559802.1	FAD_binding_2	5.50e-08	30.5	2.2
WP_027254988.1	FAD_binding_2	9.06e-08	29.8	1.8
WP_026794182.1	FAD_binding_2	1.36e-07	29.2	3.5
WP_026795300.1	FAD_binding_2	4.30e-07	27.6	6.2
WP_214559932.1	FAD_binding_2	1.08e-06	26.2	0.3
WP_026796095.1	FAD_binding_2	1.41e-06	25.9	0.3
WP_026794341.1	FAD_binding_2	1.52e-06	25.7	0.7
WP_026797697.1	FAD_binding_2	2.32e-06	25.1	0.9
WP_027248904.1	FAD_binding_2	3.62e-06	24.5	0.2
WP_214560515.1	FAD_binding_2	3.89e-06	24.4	0.0
WP_026795632.1	FAD_binding_2	4.43e-06	24.2	0.3
WP_026785851.1	FAD_binding_2	4.55e-06	24.2	0.2
WP_026794327.1	FAD_binding_2	4.95e-06	24.1	0.0
