# target_name	query_name	e_value	score	bias
WP_271950919.1	adh_short	6.78e-72	238.9	6.1
WP_110579817.1	adh_short	2.45e-55	184.9	0.1
WP_271949024.1	adh_short	4.34e-53	177.5	0.0
WP_193958112.1	adh_short	1.96e-50	168.8	0.4
WP_271929413.1	adh_short	1.25e-49	166.2	3.0
WP_271948677.1	adh_short	2.62e-48	161.9	0.0
WP_271947201.1	adh_short	1.65e-46	156.0	0.1
WP_002760333.1	adh_short	1.48e-26	90.9	0.1
WP_271950395.1	adh_short	1.09e-24	84.8	0.0
WP_271947147.1	adh_short	4.52e-18	63.3	0.0
WP_271948960.1	adh_short	2.09e-17	61.1	0.0
WP_271948691.1	adh_short	1.02e-16	58.8	0.0
WP_271948531.1	adh_short	2.22e-11	41.4	0.0
WP_420372215.1	adh_short	2.34e-09	34.8	0.0
WP_271950398.1	adh_short	1.59e-08	32.1	0.0
WP_271948727.1	ADH_zinc_N	7.84e-28	94.8	0.2
WP_271947059.1	ADH_zinc_N	2.20e-26	90.2	0.0
WP_271946470.1	ADH_zinc_N	7.45e-23	78.8	0.6
WP_194016219.1	ADH_zinc_N	2.67e-13	47.9	0.0
WP_271929416.1	Thiolase_N	2.56e-81	270.7	0.0
WP_271950395.1	Thiolase_N	4.33e-11	40.5	3.0
WP_271947507.1	Thiolase_N	1.88e-09	35.1	0.3
WP_271947149.1	Thiolase_N	8.03e-08	29.8	0.1
WP_271947147.1	Thiolase_N	5.00e-06	23.9	0.0
WP_110578693.1	Lyase_1	8.11e-101	335.3	0.0
WP_271949226.1	Lyase_1	1.94e-77	258.5	0.0
WP_271950530.1	Lyase_1	2.27e-37	126.9	0.0
WP_271949107.1	Biotin_carb_N	1.48e-46	155.3	0.6
WP_002798395.1	NUDIX	1.32e-23	81.3	0.0
WP_271948381.1	NUDIX	8.10e-21	72.3	0.0
WP_104396370.1	NUDIX	7.51e-20	69.1	0.1
WP_271948789.1	NUDIX	5.44e-18	63.1	0.0
WP_002746127.1	NUDIX	1.28e-16	58.7	0.0
WP_052278070.1	NUDIX	2.85e-14	51.1	0.0
WP_271948618.1	NUDIX	1.37e-12	45.6	0.0
WP_271930535.1	Biotin_lipoyl	5.77e-18	62.4	0.5
WP_190723612.1	Biotin_lipoyl	2.62e-07	28.2	0.0
WP_271947404.1	Biotin_lipoyl	2.24e-06	25.2	9.2
WP_271950807.1	Biotin_lipoyl	7.64e-06	23.5	0.5
WP_110579383.1	ECH_1	6.48e-74	246.2	0.0
WP_110580320.1	Nitroreductase	3.21e-35	119.6	0.0
WP_271949995.1	Nitroreductase	5.84e-31	105.7	0.1
WP_271947143.1	Nitroreductase	5.84e-28	96.0	0.1
WP_271951030.1	FAD_binding_2	5.17e-115	382.8	1.0
