# target_name	query_name	e_value	score	bias
WP_006278496.1	adh_short	7.33e-70	231.8	8.0
WP_006276487.1	adh_short	3.73e-61	203.4	3.7
WP_006276866.1	adh_short	1.19e-48	162.6	0.1
WP_071242375.1	adh_short	1.00e-46	156.4	0.0
WP_006276682.1	adh_short	1.21e-42	143.0	0.0
WP_417040368.1	adh_short	8.28e-39	130.5	0.0
WP_057178853.1	adh_short	1.30e-22	77.7	0.0
WP_040009970.1	adh_short	1.83e-22	77.2	0.0
WP_102938399.1	adh_short	2.36e-16	57.2	0.0
WP_102938398.1	adh_short	1.21e-14	51.7	0.0
WP_071241965.1	adh_short	7.54e-14	49.1	0.8
WP_417040310.1	adh_short	1.32e-12	45.0	0.0
WP_040008736.1	adh_short	1.74e-12	44.6	0.0
WP_417040647.1	adh_short	3.93e-12	43.5	0.2
WP_006276842.1	adh_short	1.84e-11	41.3	0.1
WP_102943726.1	adh_short	2.61e-07	27.7	0.0
WP_102947680.1	adh_short	4.64e-07	26.9	0.2
WP_417040444.1	adh_short	4.40e-06	23.7	0.0
WP_417040569.1	adh_short	4.59e-06	23.7	0.0
WP_006278216.1	ADH_zinc_N	3.87e-25	85.7	0.0
WP_006278853.1	ADH_zinc_N	2.34e-23	80.0	0.0
WP_040009923.1	ADH_zinc_N	5.85e-14	49.6	0.5
WP_040008736.1	Thiolase_N	5.79e-08	29.8	0.1
WP_417040276.1	Thiolase_N	1.55e-07	28.4	0.4
WP_417040310.1	Thiolase_N	1.64e-06	25.1	0.6
WP_096543529.1	Lyase_1	2.82e-88	293.7	0.0
WP_006276552.1	Lyase_1	1.46e-75	252.0	0.0
WP_006277977.1	Lyase_1	5.39e-60	200.8	0.0
WP_102943364.1	Biotin_carb_N	7.35e-47	155.9	0.2
WP_071985343.1	NUDIX	2.54e-23	80.0	0.0
WP_071242530.1	NUDIX	1.13e-20	71.4	0.0
WP_006278462.1	NUDIX	1.30e-20	71.2	0.3
WP_006276438.1	NUDIX	3.77e-13	47.1	0.0
WP_006278700.1	NUDIX	2.10e-12	44.6	0.0
WP_006277511.1	NUDIX	2.39e-10	38.0	0.0
WP_006278262.1	NUDIX	7.03e-10	36.5	0.0
WP_006276250.1	Biotin_lipoyl	3.22e-26	88.4	0.6
WP_040007998.1	Biotin_lipoyl	3.47e-18	62.7	0.8
WP_006275889.1	Biotin_lipoyl	1.36e-07	28.7	1.5
WP_071242050.1	Biotin_lipoyl	2.02e-06	25.0	0.1
WP_006276140.1	Biotin_lipoyl	3.14e-06	24.4	0.1
WP_006278636.1	Biotin_lipoyl	5.42e-06	23.6	0.3
WP_065179888.1	Biotin_lipoyl	5.69e-06	23.6	3.5
WP_417040322.1	Biotin_lipoyl	7.87e-06	23.1	0.5
WP_006277396.1	ECH_1	2.87e-74	247.0	0.0
WP_006276484.1	Nitroreductase	7.57e-34	114.7	0.0
WP_006276098.1	FAD_binding_2	1.90e-115	383.8	3.3
WP_102943601.1	FAD_binding_2	1.92e-91	304.7	1.4
WP_006278090.1	FAD_binding_2	1.11e-23	81.5	6.1
WP_006277451.1	FAD_binding_2	4.65e-11	39.9	5.3
WP_006277623.1	FAD_binding_2	2.67e-09	34.1	0.4
WP_071242584.1	FAD_binding_2	8.42e-09	32.5	0.1
WP_006276197.1	FAD_binding_2	1.89e-08	31.3	1.3
WP_006276633.1	FAD_binding_2	6.37e-08	29.6	0.5
WP_006275633.1	FAD_binding_2	9.67e-08	29.0	0.1
WP_006277300.1	FAD_binding_2	4.53e-07	26.8	1.2
WP_006278188.1	FAD_binding_2	4.96e-07	26.7	0.4
WP_006278060.1	FAD_binding_2	1.52e-06	25.1	0.4
WP_006276218.1	FAD_binding_2	6.08e-06	23.1	1.7
WP_006276581.1	Carboxyl_trans	4.62e-24	82.3	0.0
WP_006276488.1	Carboxyl_trans	3.73e-14	49.6	0.4
WP_040008579.1	B12-binding	3.52e-22	75.9	0.0
WP_417040770.1	B12-binding	6.44e-21	71.9	0.0
WP_006276124.1	B12-binding	8.76e-13	45.6	0.0
WP_102938464.1	B12-binding	8.81e-06	23.0	0.0
WP_102943364.1	Biotin_carb_C	4.00e-44	146.6	0.0
WP_006276734.1	CPSase_L_D2	1.96e-112	371.3	0.2
WP_102943364.1	CPSase_L_D2	2.95e-87	289.0	0.1
WP_057178476.1	CPSase_L_D2	2.41e-08	31.2	0.1
WP_006276828.1	CPSase_L_D2	1.01e-06	25.9	0.0
WP_040008781.1	CPSase_L_D2	2.60e-06	24.5	0.6
WP_006276098.1	Succ_DH_flav_C	4.36e-44	147.0	0.0
WP_102943601.1	Succ_DH_flav_C	3.78e-16	56.7	0.0
WP_006278090.1	Succ_DH_flav_C	3.10e-11	40.8	0.0
WP_006276488.1	ACCA	1.94e-141	468.1	0.0
WP_006278853.1	ADH_N	1.01e-28	97.1	0.3
WP_006278216.1	ADH_N	7.85e-25	84.6	0.6
WP_040009923.1	ADH_N	2.47e-08	31.6	0.0
WP_096543529.1	FumaraseC_C	2.47e-23	79.7	1.2
WP_177169519.1	Fer2_3	3.09e-34	114.7	0.1
