# target_name	query_name	e_value	score	bias
WP_071247991.1	adh_short	1.33e-69	231.1	7.3
WP_009343286.1	adh_short	1.21e-61	205.1	1.1
WP_071251137.1	adh_short	1.16e-60	201.9	3.6
WP_071249261.1	adh_short	2.85e-52	174.5	0.0
WP_061546962.1	adh_short	1.41e-46	156.0	0.0
WP_211083647.1	adh_short	2.58e-46	155.1	0.6
WP_071248941.1	adh_short	1.22e-43	146.4	0.2
WP_061544953.1	adh_short	5.49e-39	131.2	0.0
WP_071249002.1	adh_short	1.26e-37	126.8	0.0
WP_071247971.1	adh_short	5.17e-23	79.1	0.0
WP_071250863.1	adh_short	1.12e-22	78.0	0.0
WP_071249306.1	adh_short	5.85e-15	52.8	0.0
WP_061545319.1	adh_short	7.40e-13	45.9	1.3
WP_071249143.1	adh_short	1.53e-12	44.9	0.1
WP_071249169.1	adh_short	1.31e-10	38.6	0.3
WP_071249019.1	adh_short	2.57e-08	31.1	0.3
WP_071249343.1	adh_short	6.86e-07	26.5	0.2
WP_071249669.1	ADH_zinc_N	2.41e-24	83.3	0.0
WP_071249862.1	ADH_zinc_N	2.58e-24	83.2	0.0
WP_211083917.1	ADH_zinc_N	3.40e-21	73.1	0.0
WP_071247977.1	ADH_zinc_N	1.08e-16	58.5	0.5
WP_061546347.1	Thiolase_N	1.27e-07	28.8	0.4
WP_100053630.1	Lyase_1	6.30e-89	296.0	0.0
WP_071249978.1	Lyase_1	1.44e-76	255.4	0.0
WP_071248304.1	Lyase_1	3.22e-59	198.4	0.0
WP_071248359.1	Biotin_carb_N	1.50e-46	155.0	0.2
WP_071248939.1	NUDIX	1.62e-23	80.7	0.1
WP_072301478.1	NUDIX	2.24e-23	80.2	0.0
WP_071249033.1	NUDIX	6.52e-21	72.3	0.1
WP_071248324.1	NUDIX	1.10e-20	71.5	0.0
WP_071250873.1	NUDIX	5.02e-13	46.7	0.0
WP_100054096.1	NUDIX	1.00e-12	45.8	0.0
WP_061545195.1	NUDIX	9.54e-10	36.1	0.0
WP_071249183.1	NUDIX	1.61e-09	35.4	0.0
WP_079290353.1	NUDIX	2.57e-09	34.7	0.0
WP_061547174.1	Biotin_lipoyl	6.23e-26	87.6	0.3
WP_071250279.1	Biotin_lipoyl	3.92e-18	62.6	0.8
WP_061545523.1	Biotin_lipoyl	5.39e-07	26.9	1.1
WP_071251383.1	Biotin_lipoyl	3.51e-06	24.3	0.1
WP_071250955.1	Biotin_lipoyl	7.88e-06	23.2	0.5
WP_071251276.1	ECH_1	5.07e-75	249.6	0.0
WP_071251257.1	Nitroreductase	1.39e-36	123.7	0.0
WP_061544954.1	Nitroreductase	1.56e-35	120.3	0.6
WP_071248237.1	FAD_binding_2	2.66e-116	386.7	3.4
WP_071251010.1	FAD_binding_2	2.00e-92	308.0	0.7
WP_071249534.1	FAD_binding_2	3.98e-12	43.5	5.2
WP_071249484.1	FAD_binding_2	2.79e-09	34.2	0.4
WP_071250361.1	FAD_binding_2	1.84e-08	31.5	0.4
WP_071249629.1	FAD_binding_2	2.00e-08	31.3	0.3
WP_071249491.1	FAD_binding_2	2.67e-08	30.9	0.2
WP_071250777.1	FAD_binding_2	8.11e-08	29.3	0.5
WP_071248720.1	FAD_binding_2	5.11e-07	26.7	2.1
WP_009343775.1	FAD_binding_2	2.19e-06	24.6	1.0
WP_071247557.1	Carboxyl_trans	5.47e-24	82.1	0.0
WP_071251139.1	Carboxyl_trans	1.26e-14	51.3	0.3
WP_071250790.1	B12-binding	1.35e-22	77.4	0.0
WP_071250250.1	B12-binding	3.50e-21	72.8	0.0
WP_071251364.1	B12-binding	1.17e-12	45.3	0.0
WP_071248359.1	Biotin_carb_C	4.27e-44	146.6	0.0
WP_061546173.1	CPSase_L_D2	3.93e-112	370.4	0.3
WP_071248359.1	CPSase_L_D2	7.62e-87	287.8	0.0
WP_071249559.1	CPSase_L_D2	6.44e-07	26.6	0.1
WP_061546946.1	CPSase_L_D2	5.19e-06	23.6	0.3
WP_071248237.1	Succ_DH_flav_C	3.28e-44	147.5	0.1
WP_071251010.1	Succ_DH_flav_C	4.84e-16	56.4	0.0
WP_071251139.1	ACCA	1.42e-141	468.6	0.0
WP_071249862.1	ADH_N	1.16e-28	97.0	0.3
WP_071249669.1	ADH_N	2.71e-24	83.0	0.2
WP_211083917.1	ADH_N	4.72e-18	62.9	1.0
WP_071247977.1	ADH_N	1.40e-07	29.3	0.0
WP_100053630.1	FumaraseC_C	3.38e-23	79.4	1.3
WP_100060187.1	Fer2_3	3.24e-34	114.7	0.1
WP_071250126.1	Fer4_8	5.73e-13	46.8	3.0
WP_100060187.1	Fer4_8	4.38e-12	43.9	6.8
WP_006277437.1	Fer4_8	3.30e-09	34.7	9.9
WP_071247455.1	Fer4_8	3.41e-08	31.5	6.8
WP_071248005.1	Fer4_8	1.20e-07	29.7	8.1
WP_006277810.1	Fer4_8	3.96e-07	28.1	9.0
WP_009341609.1	Fer4_8	8.39e-07	27.0	8.3
WP_006277702.1	Fer4_8	3.40e-06	25.1	6.3
WP_006277437.1	Fer4_10	2.14e-12	44.3	23.1
WP_006277810.1	Fer4_10	9.47e-12	42.2	16.2
WP_071248005.1	Fer4_10	4.78e-10	36.8	6.7
WP_071250351.1	Fer4_10	1.05e-09	35.7	6.6
WP_006277702.1	Fer4_10	1.47e-09	35.2	9.4
WP_071985099.1	Fer4_10	5.17e-09	33.5	15.1
WP_071250126.1	Fer4_10	3.25e-08	30.9	6.7
WP_071247455.1	Fer4_10	5.69e-08	30.1	15.7
WP_009341609.1	Fer4_10	6.67e-08	29.9	3.8
WP_071248258.1	Fer4_10	2.64e-06	24.8	4.6
WP_071247620.1	Fer4_10	2.92e-06	24.7	14.5
WP_100060187.1	Fer4_10	8.40e-06	23.2	9.6
WP_071250126.1	Fer4_17	1.38e-10	39.1	3.4
WP_071985099.1	Fer4_17	6.17e-08	30.6	12.6
WP_100060187.1	Fer4_17	3.03e-07	28.4	6.4
WP_071250402.1	Fer4_17	3.60e-07	28.2	5.1
WP_071247455.1	Fer4_17	1.60e-06	26.1	7.9
WP_009341609.1	Fer4_17	2.09e-06	25.7	9.4
WP_071250863.1	adh_short_C2	4.90e-88	292.2	0.0
WP_071247991.1	adh_short_C2	1.22e-71	238.5	4.4
WP_071251137.1	adh_short_C2	9.13e-47	157.1	4.4
WP_071249002.1	adh_short_C2	4.74e-45	151.5	0.0
WP_009343286.1	adh_short_C2	1.03e-44	150.4	1.2
WP_071248941.1	adh_short_C2	1.33e-44	150.0	0.0
WP_211083647.1	adh_short_C2	1.34e-37	127.1	0.1
WP_071249261.1	adh_short_C2	6.86e-37	124.8	0.0
WP_061544953.1	adh_short_C2	7.34e-34	114.9	0.1
WP_061546962.1	adh_short_C2	1.88e-33	113.5	0.0
WP_071249306.1	adh_short_C2	2.18e-13	47.9	0.0
WP_071247971.1	adh_short_C2	3.62e-13	47.1	0.0
WP_211083645.1	adh_short_C2	2.03e-10	38.1	0.0
WP_061545319.1	adh_short_C2	9.11e-08	29.5	0.0
WP_061546963.1	Glyoxalase_4	1.04e-18	65.1	0.0
WP_072301477.1	Glyoxalase_4	3.59e-10	37.7	0.0
