# target_name	query_name	e_value	score	bias
WP_012408912.1	adh_short	1.89e-70	235.2	7.1
WP_340090140.1	adh_short	2.83e-62	208.5	2.5
WP_340089275.1	adh_short	4.71e-60	201.3	2.9
WP_340090945.1	adh_short	1.46e-59	199.7	3.7
WP_340095528.1	adh_short	5.70e-59	197.7	0.0
WP_340094055.1	adh_short	1.33e-57	193.3	2.2
WP_012408397.1	adh_short	2.48e-57	192.4	0.5
WP_340091356.1	adh_short	3.62e-57	191.9	0.0
WP_340091538.1	adh_short	1.31e-56	190.0	3.0
WP_340092171.1	adh_short	3.82e-56	188.5	3.0
WP_340090953.1	adh_short	6.87e-56	187.7	1.4
WP_340096606.1	adh_short	9.78e-56	187.2	5.2
WP_340090948.1	adh_short	3.27e-55	185.5	1.9
WP_340091669.1	adh_short	1.08e-54	183.8	0.9
WP_340089345.1	adh_short	1.78e-54	183.1	0.0
WP_340094839.1	adh_short	2.15e-54	182.8	1.6
WP_340092410.1	adh_short	7.21e-54	181.1	1.1
WP_012407020.1	adh_short	1.27e-53	180.3	0.1
WP_340090825.1	adh_short	1.56e-53	180.0	1.2
WP_340089935.1	adh_short	4.26e-52	175.3	0.1
WP_340091561.1	adh_short	1.91e-50	169.9	1.6
WP_340090428.1	adh_short	3.69e-50	169.0	0.2
WP_340094428.1	adh_short	4.47e-50	168.7	0.1
WP_340093197.1	adh_short	6.67e-50	168.2	1.4
WP_340089808.1	adh_short	7.78e-50	167.9	0.0
WP_340091088.1	adh_short	9.45e-50	167.7	0.3
WP_340094590.1	adh_short	1.35e-49	167.2	0.0
WP_340096557.1	adh_short	5.24e-49	165.2	0.2
WP_340095784.1	adh_short	8.83e-49	164.5	0.2
WP_340096599.1	adh_short	2.05e-48	163.3	0.1
WP_340089211.1	adh_short	3.96e-48	162.4	0.1
WP_340091397.1	adh_short	1.16e-47	160.8	0.0
WP_340094584.1	adh_short	2.57e-47	159.7	0.6
WP_340093779.1	adh_short	3.97e-47	159.1	0.0
WP_340091325.1	adh_short	1.42e-46	157.3	0.1
WP_340090905.1	adh_short	7.84e-46	154.9	0.2
WP_340092131.1	adh_short	2.09e-45	153.5	0.0
WP_340095239.1	adh_short	3.76e-45	152.7	1.0
WP_340092914.1	adh_short	1.15e-44	151.1	1.1
WP_340095189.1	adh_short	1.51e-44	150.7	0.0
WP_340091467.1	adh_short	3.65e-43	146.2	0.2
WP_340093348.1	adh_short	1.20e-40	138.0	0.7
WP_340095859.1	adh_short	4.58e-37	126.3	3.1
WP_340092649.1	adh_short	5.40e-33	113.0	0.1
WP_340089602.1	adh_short	9.58e-33	112.2	0.0
WP_340090604.1	adh_short	1.15e-29	102.1	0.0
WP_340093822.1	adh_short	1.18e-29	102.1	2.3
WP_340093343.1	adh_short	2.33e-28	97.9	0.0
WP_114080424.1	adh_short	8.88e-26	89.4	0.0
WP_340089723.1	adh_short	1.75e-20	72.2	0.0
WP_340090913.1	adh_short	4.91e-19	67.4	0.0
WP_340091463.1	adh_short	1.53e-15	56.0	0.2
WP_340096642.1	adh_short	1.51e-14	52.8	0.1
WP_340092164.1	adh_short	3.55e-14	51.6	0.9
WP_340089892.1	adh_short	3.14e-10	38.7	4.8
WP_340091974.1	adh_short	5.15e-10	38.0	0.1
WP_340095176.1	adh_short	4.34e-09	35.0	8.9
WP_340096643.1	adh_short	2.32e-08	32.6	0.3
WP_340090836.1	adh_short	5.43e-08	31.4	0.2
WP_340089887.1	adh_short	2.88e-06	25.8	0.0
WP_340090958.1	adh_short	4.97e-06	25.0	0.3
WP_340091337.1	adh_short	8.37e-06	24.3	0.0
WP_340089419.1	ADH_zinc_N	1.66e-33	114.2	0.1
WP_340093908.1	ADH_zinc_N	1.37e-29	101.6	0.1
WP_340094605.1	ADH_zinc_N	3.49e-26	90.5	0.0
WP_340092590.1	ADH_zinc_N	3.57e-26	90.5	0.0
WP_340093972.1	ADH_zinc_N	1.45e-24	85.3	0.2
WP_340090717.1	ADH_zinc_N	2.21e-24	84.7	0.0
WP_340089043.1	ADH_zinc_N	3.11e-24	84.2	0.0
WP_340094918.1	ADH_zinc_N	1.54e-22	78.8	0.0
WP_340094286.1	ADH_zinc_N	5.02e-22	77.1	0.0
WP_340092302.1	ADH_zinc_N	9.30e-21	73.0	0.0
WP_193945863.1	ADH_zinc_N	9.06e-20	69.8	0.7
WP_340093361.1	ADH_zinc_N	9.47e-19	66.5	1.4
WP_340092460.1	ADH_zinc_N	4.68e-15	54.6	0.1
WP_340093199.1	ADH_zinc_N	9.87e-14	50.3	1.1
WP_340095739.1	ADH_zinc_N	1.04e-11	43.7	0.1
WP_012412256.1	ADH_zinc_N	4.85e-06	25.4	0.3
WP_340096643.1	Thiolase_N	2.31e-14	52.3	2.6
WP_340095181.1	Thiolase_N	1.86e-07	29.6	0.6
WP_340091423.1	Thiolase_N	2.67e-06	25.8	1.0
WP_340091527.1	Thiolase_N	3.55e-06	25.4	0.3
WP_340094817.1	Thiolase_N	5.02e-06	24.9	0.0
WP_340089892.1	Thiolase_N	5.59e-06	24.8	0.4
WP_340092941.1	Thiolase_N	8.13e-06	24.2	0.0
WP_340089511.1	Lyase_1	5.15e-87	291.0	0.0
WP_012412072.1	Lyase_1	3.62e-75	252.1	0.0
WP_340089435.1	Lyase_1	3.93e-63	212.6	0.0
WP_193947527.1	Biotin_carb_N	2.94e-46	155.3	0.3
WP_194143011.1	NUDIX	2.87e-23	81.2	0.1
WP_012412036.1	NUDIX	1.86e-22	78.6	0.1
WP_340093070.1	NUDIX	4.73e-21	74.1	0.0
WP_012410966.1	NUDIX	4.94e-19	67.5	0.4
WP_340090199.1	NUDIX	2.78e-15	55.4	0.0
WP_099101948.1	NUDIX	1.30e-13	50.0	0.0
WP_340091518.1	NUDIX	8.90e-13	47.3	0.0
WP_340093671.1	NUDIX	3.76e-12	45.3	0.0
WP_340096085.1	NUDIX	2.28e-10	39.5	0.0
WP_340092806.1	NUDIX	2.41e-10	39.4	0.0
WP_340093149.1	NUDIX	1.15e-08	34.0	0.0
WP_012407244.1	Biotin_lipoyl	5.61e-26	89.1	0.2
WP_340093547.1	Biotin_lipoyl	1.32e-16	59.0	0.9
WP_340093115.1	Biotin_lipoyl	7.45e-08	31.0	1.1
WP_340091999.1	Biotin_lipoyl	2.71e-07	29.2	0.5
WP_340095826.1	Biotin_lipoyl	4.81e-07	28.4	0.4
WP_340090045.1	Biotin_lipoyl	5.69e-07	28.2	0.3
WP_340094044.1	Biotin_lipoyl	5.98e-07	28.1	0.3
WP_340089986.1	Biotin_lipoyl	6.85e-07	27.9	0.3
WP_340088969.1	Biotin_lipoyl	8.61e-07	27.6	0.8
WP_340093938.1	Biotin_lipoyl	1.63e-06	26.7	0.5
WP_340090370.1	Biotin_lipoyl	1.96e-06	26.5	0.4
WP_340090471.1	Biotin_lipoyl	2.57e-06	26.1	0.1
WP_340091461.1	Biotin_lipoyl	2.93e-06	25.9	0.5
WP_340090101.1	Biotin_lipoyl	3.82e-06	25.5	0.1
WP_193949467.1	Biotin_lipoyl	4.25e-06	25.4	0.1
WP_163936219.1	ECH_1	4.86e-75	251.0	0.0
WP_340096642.1	ECH_1	6.83e-26	90.0	0.0
WP_340093692.1	Nitroreductase	2.86e-34	117.5	0.0
WP_340093346.1	Nitroreductase	4.66e-31	107.1	0.2
WP_334808015.1	Nitroreductase	7.01e-26	90.3	0.5
WP_340090904.1	Nitroreductase	2.03e-23	82.2	0.5
WP_340091220.1	Nitroreductase	1.16e-09	37.5	0.1
WP_340089727.1	FAD_binding_2	9.33e-113	376.4	3.2
WP_340094210.1	FAD_binding_2	5.26e-92	308.0	4.7
WP_340089329.1	FAD_binding_2	1.07e-31	109.4	1.7
WP_340096724.1	FAD_binding_2	1.11e-25	89.5	4.0
WP_340093101.1	FAD_binding_2	3.67e-25	87.8	3.4
WP_340096120.1	FAD_binding_2	1.07e-24	86.3	6.2
WP_340089551.1	FAD_binding_2	7.53e-09	34.1	3.1
WP_340090087.1	FAD_binding_2	2.04e-08	32.7	3.6
WP_340089167.1	FAD_binding_2	2.24e-08	32.5	0.5
WP_340089876.1	FAD_binding_2	2.64e-08	32.3	5.2
WP_340090538.1	FAD_binding_2	4.37e-08	31.6	7.9
WP_340096189.1	FAD_binding_2	4.58e-08	31.5	1.8
WP_340092874.1	FAD_binding_2	3.19e-07	28.7	0.1
WP_340090404.1	FAD_binding_2	6.64e-07	27.7	0.7
WP_340094846.1	FAD_binding_2	7.17e-07	27.6	1.1
