# target_name	query_name	e_value	score	bias
WP_002766731.1	adh_short	1.04e-71	238.6	5.9
WP_052275369.1	adh_short	3.42e-56	187.9	7.2
WP_072927477.1	adh_short	3.24e-55	184.7	0.3
WP_052276824.1	adh_short	2.15e-53	178.8	0.0
WP_045360892.1	adh_short	4.36e-49	164.7	2.8
WP_052276701.1	adh_short	4.78e-49	164.6	0.5
WP_072926693.1	adh_short	1.04e-45	153.7	0.1
WP_052275367.1	adh_short	3.95e-45	151.8	0.0
WP_002799931.1	adh_short	5.09e-43	144.9	0.0
WP_072925121.1	adh_short	1.73e-26	91.0	0.1
WP_072923800.1	adh_short	1.15e-23	81.8	0.0
WP_052278280.1	adh_short	3.60e-19	67.1	1.9
WP_002765916.1	adh_short	1.83e-17	61.5	0.0
WP_072923466.1	adh_short	3.15e-17	60.8	0.0
WP_072925871.1	adh_short	1.66e-15	55.2	0.0
WP_052276158.1	adh_short	1.95e-15	54.9	0.0
WP_072923409.1	adh_short	4.90e-15	53.6	0.0
WP_072925001.1	adh_short	1.30e-13	49.0	0.1
WP_072923415.1	adh_short	3.03e-13	47.8	0.0
WP_052275516.1	adh_short	2.12e-10	38.5	0.0
WP_072923793.1	adh_short	1.11e-08	32.9	0.1
WP_052277648.1	ADH_zinc_N	5.48e-28	95.6	0.2
WP_052276575.1	ADH_zinc_N	2.76e-26	90.1	0.0
WP_052278344.1	ADH_zinc_N	3.14e-23	80.2	0.8
WP_052275517.1	ADH_zinc_N	7.30e-13	46.7	0.0
WP_052275747.1	ADH_zinc_N	4.19e-06	24.9	0.2
WP_052276642.1	Thiolase_N	1.86e-80	268.1	0.0
WP_072923800.1	Thiolase_N	5.06e-11	40.5	3.0
WP_052277400.1	Thiolase_N	5.46e-09	33.9	0.5
WP_072923469.1	Thiolase_N	9.27e-08	29.9	0.1
WP_072923466.1	Thiolase_N	5.14e-06	24.1	0.0
WP_072923556.1	Lyase_1	9.84e-101	335.3	0.0
WP_072925798.1	Lyase_1	2.37e-77	258.5	0.0
WP_072925413.1	Lyase_1	2.47e-61	205.9	0.0
WP_052278020.1	Biotin_carb_N	1.56e-46	155.5	0.6
WP_072925801.1	NUDIX	6.62e-23	79.3	0.0
WP_072927438.1	NUDIX	3.62e-21	73.7	0.0
WP_002776703.1	NUDIX	1.43e-19	68.5	0.1
WP_072926852.1	NUDIX	1.71e-17	61.8	0.0
WP_052277210.1	NUDIX	1.97e-16	58.4	0.0
WP_052278070.1	NUDIX	3.48e-14	51.1	0.0
WP_072923925.1	NUDIX	1.82e-11	42.3	0.0
WP_052278345.1	Biotin_lipoyl	1.91e-22	77.0	0.1
WP_072925649.1	Biotin_lipoyl	7.01e-18	62.4	0.5
WP_052277749.1	Biotin_lipoyl	3.24e-07	28.2	0.0
WP_072923664.1	Biotin_lipoyl	1.22e-06	26.4	6.9
WP_052277141.1	Biotin_lipoyl	7.43e-06	23.9	0.8
WP_043999569.1	ECH_1	2.54e-74	247.9	0.0
WP_052277556.1	Nitroreductase	6.53e-35	118.9	0.0
WP_052275488.1	Nitroreductase	4.88e-31	106.3	0.1
WP_249264800.1	Nitroreductase	3.29e-28	97.1	0.1
WP_072926106.1	FAD_binding_2	1.92e-114	381.2	1.0
WP_052277563.1	FAD_binding_2	2.36e-96	321.6	1.1
WP_052275856.1	FAD_binding_2	2.33e-09	35.0	3.0
WP_052276807.1	FAD_binding_2	3.45e-08	31.2	4.9
WP_052277178.1	FAD_binding_2	1.07e-07	29.5	0.2
WP_052278040.1	FAD_binding_2	2.00e-07	28.6	4.7
WP_072926760.1	FAD_binding_2	2.11e-07	28.6	0.5
WP_052275954.1	FAD_binding_2	2.28e-07	28.5	0.7
WP_052277732.1	FAD_binding_2	4.63e-06	24.2	0.0
WP_072926077.1	FAD_binding_2	5.10e-06	24.0	0.9
WP_072923756.1	FAD_binding_2	5.65e-06	23.9	1.2
WP_052275660.1	Carboxyl_trans	2.21e-23	80.7	0.0
WP_002760280.1	Carboxyl_trans	1.29e-15	55.1	0.0
