# target_name	query_name	e_value	score	bias
WP_209133185.1	adh_short	5.27e-67	221.9	1.6
WP_209133382.1	adh_short	6.05e-49	163.0	0.0
WP_209135367.1	adh_short	8.30e-36	120.1	0.0
WP_209133594.1	adh_short	2.10e-35	118.8	0.0
WP_209133730.1	adh_short	7.82e-27	90.8	0.0
WP_209133399.1	adh_short	4.72e-23	78.5	0.0
WP_025893966.1	adh_short	3.51e-18	62.6	0.0
WP_209133107.1	adh_short	6.51e-17	58.5	0.0
WP_209133598.1	adh_short	1.90e-16	56.9	0.0
WP_209135028.1	adh_short	1.24e-08	31.4	0.0
WP_209135079.1	adh_short	3.21e-07	26.8	0.0
WP_209133233.1	adh_short	6.57e-07	25.8	0.4
WP_209135017.1	adh_short	7.72e-07	25.6	0.0
WP_209135024.1	adh_short	5.25e-06	22.9	0.2
WP_209135066.1	ADH_zinc_N	2.33e-23	79.4	0.0
WP_209135532.1	Lyase_1	6.32e-95	315.0	0.0
WP_209132349.1	Lyase_1	4.13e-73	243.3	0.0
WP_209135530.1	Lyase_1	1.77e-52	175.5	0.0
WP_209132390.1	Biotin_carb_N	1.12e-47	157.9	0.2
WP_209132853.1	NUDIX	4.24e-15	52.8	0.0
WP_209132360.1	Biotin_lipoyl	3.12e-23	78.3	0.3
WP_209133097.1	Biotin_lipoyl	1.81e-19	66.2	0.2
WP_209133537.1	ECH_1	2.42e-67	223.7	0.0
WP_209133380.1	ECH_1	8.77e-06	22.0	0.0
WP_209132467.1	FAD_binding_2	6.87e-87	289.1	0.4
WP_209132672.1	FAD_binding_2	2.78e-11	40.1	0.9
WP_209132378.1	FAD_binding_2	3.04e-11	39.9	0.0
WP_209135380.1	FAD_binding_2	3.20e-09	33.3	0.6
WP_209135268.1	FAD_binding_2	5.37e-08	29.2	5.5
WP_209133349.1	FAD_binding_2	1.09e-07	28.2	0.0
WP_209132962.1	FAD_binding_2	7.23e-07	25.5	0.5
WP_209133633.1	FAD_binding_2	1.20e-06	24.8	2.1
WP_209135686.1	FAD_binding_2	2.00e-06	24.1	3.4
WP_209134855.1	FAD_binding_2	2.68e-06	23.6	2.8
WP_209134614.1	FAD_binding_2	3.93e-06	23.1	3.0
WP_209133884.1	Carboxyl_trans	5.77e-21	71.5	0.1
WP_209133380.1	Carboxyl_trans	2.00e-11	40.0	0.2
WP_209135331.1	MaoC_dehydratas	2.28e-06	24.1	0.0
WP_209134171.1	B12-binding	5.49e-20	68.3	0.0
WP_209135588.1	B12-binding	1.44e-06	24.9	0.1
WP_209132390.1	Biotin_carb_C	2.83e-44	146.5	0.0
WP_209134281.1	CPSase_L_D2	2.10e-107	354.2	0.1
WP_209132390.1	CPSase_L_D2	4.59e-85	281.2	0.2
WP_209135281.1	CPSase_L_D2	2.00e-09	34.1	0.1
WP_209134392.1	CPSase_L_D2	7.76e-07	25.6	0.0
WP_209135339.1	CPSase_L_D2	5.58e-06	22.8	0.0
WP_209132467.1	Succ_DH_flav_C	3.86e-11	39.9	0.3
WP_209133380.1	ACCA	2.66e-139	460.5	0.0
WP_209135066.1	ADH_N	2.57e-15	53.4	0.5
WP_209135532.1	FumaraseC_C	1.81e-18	63.6	0.2
WP_209134870.1	Fer2_3	7.56e-07	26.0	0.3
WP_209132576.1	Fer4_8	3.61e-07	27.5	8.9
WP_209132576.1	Fer4_10	7.42e-11	38.7	17.3
WP_007099573.1	Fer4_10	2.76e-09	33.7	14.9
WP_007099573.1	Fer4_17	1.65e-08	31.8	9.5
WP_025893966.1	adh_short_C2	2.15e-83	276.3	0.0
WP_209133185.1	adh_short_C2	1.97e-65	217.5	0.4
WP_209133382.1	adh_short_C2	3.13e-38	128.5	0.0
WP_209133594.1	adh_short_C2	9.27e-25	84.4	0.0
WP_209133730.1	adh_short_C2	2.08e-21	73.4	0.0
WP_209135367.1	adh_short_C2	2.33e-17	60.2	0.0
WP_209133107.1	adh_short_C2	2.81e-11	40.3	0.0
WP_209133399.1	adh_short_C2	3.23e-11	40.1	0.0
WP_209133641.1	Glyoxalase_4	3.57e-09	33.8	0.0
