# target_name	query_name	e_value	score	bias
WP_026787955.1	adh_short	2.44e-68	227.5	7.0
WP_026794484.1	adh_short	9.74e-61	202.7	0.2
WP_027249447.1	adh_short	1.51e-59	198.8	0.3
WP_026794990.1	adh_short	1.64e-55	185.7	0.1
WP_027249298.1	adh_short	3.00e-51	171.8	0.3
WP_026795686.1	adh_short	4.20e-51	171.3	0.0
WP_026797478.1	adh_short	6.45e-50	167.4	0.0
WP_026796589.1	adh_short	1.43e-29	101.0	0.0
WP_081692323.1	adh_short	9.72e-26	88.5	0.5
WP_026785557.1	adh_short	1.21e-24	85.0	0.0
WP_026787734.1	adh_short	1.54e-21	74.8	0.0
WP_027250108.1	adh_short	1.61e-20	71.5	0.0
WP_026795604.1	adh_short	7.55e-17	59.5	1.5
WP_027248835.1	adh_short	1.66e-13	48.6	0.2
WP_026793411.1	adh_short	2.70e-09	34.9	0.1
WP_027250109.1	adh_short	7.76e-07	26.9	0.0
WP_027250190.1	ADH_zinc_N	2.35e-27	93.6	0.0
WP_027248812.1	ADH_zinc_N	7.76e-22	75.7	0.1
WP_026794777.1	ADH_zinc_N	4.54e-13	47.4	0.2
WP_027250108.1	Thiolase_N	3.04e-11	41.2	1.2
WP_026789061.1	Thiolase_N	4.07e-06	24.4	1.0
WP_027248885.1	Lyase_1	2.42e-117	389.9	0.0
WP_026787546.1	Lyase_1	4.66e-76	254.3	0.0
WP_027249655.1	Lyase_1	2.38e-62	209.2	0.0
WP_026795290.1	Biotin_carb_N	3.29e-47	157.6	0.6
WP_026787757.1	NUDIX	8.67e-24	82.1	0.0
WP_202806342.1	NUDIX	9.39e-23	78.8	0.0
WP_027250167.1	NUDIX	9.45e-21	72.3	0.1
WP_026787659.1	NUDIX	1.05e-20	72.2	0.2
WP_026793341.1	NUDIX	1.53e-20	71.6	0.0
WP_026795160.1	NUDIX	3.61e-15	54.2	0.0
WP_026796919.1	NUDIX	1.79e-14	52.0	0.0
WP_026788966.1	Biotin_lipoyl	1.24e-24	84.0	0.2
WP_036842176.1	Biotin_lipoyl	3.55e-17	60.1	0.2
WP_027249316.1	Biotin_lipoyl	7.98e-10	36.5	0.1
