# target_name	query_name	e_value	score	bias
WP_006278496.1	adh_short	8.76e-70	231.8	8.0
WP_211942172.1	adh_short	2.22e-60	201.2	3.6
WP_057178177.1	adh_short	8.49e-52	173.2	0.0
WP_006276866.1	adh_short	1.43e-48	162.6	0.1
WP_434298684.1	adh_short	2.00e-46	155.6	0.0
WP_211941685.1	adh_short	1.41e-42	143.1	0.0
WP_187707210.1	adh_short	1.89e-38	129.6	0.0
WP_057178094.1	adh_short	9.11e-23	78.4	0.0
WP_057178853.1	adh_short	1.55e-22	77.7	0.0
WP_057178787.1	adh_short	2.85e-16	57.2	0.0
WP_057178786.1	adh_short	1.44e-14	51.7	0.0
WP_434298468.1	adh_short	1.21e-13	48.7	0.9
WP_434298812.1	adh_short	7.14e-13	46.1	0.0
WP_057178798.1	adh_short	2.47e-12	44.4	0.0
WP_330936201.1	adh_short	2.22e-11	41.3	0.1
WP_057176909.1	adh_short	1.49e-09	35.3	0.1
WP_235529026.1	adh_short	1.73e-09	35.1	0.0
WP_434298712.1	adh_short	6.50e-07	26.7	0.2
WP_211942215.1	adh_short	6.69e-06	23.4	0.0
WP_434298646.1	ADH_zinc_N	2.25e-26	90.0	0.0
WP_006278216.1	ADH_zinc_N	4.63e-25	85.7	0.0
WP_057178759.1	ADH_zinc_N	7.23e-24	81.9	0.0
WP_211941749.1	ADH_zinc_N	2.77e-16	57.4	0.7
WP_057176883.1	ADH_zinc_N	1.42e-09	35.7	0.1
WP_057176984.1	Thiolase_N	6.22e-08	30.0	0.4
WP_057178798.1	Thiolase_N	6.85e-08	29.9	0.1
WP_141303682.1	Lyase_1	3.42e-88	293.7	0.0
WP_057178368.1	Lyase_1	1.46e-75	252.2	0.0
WP_057177333.1	Lyase_1	1.64e-59	199.5	0.0
WP_006275705.1	Biotin_carb_N	9.71e-47	155.7	0.2
WP_071985343.1	NUDIX	3.03e-23	80.0	0.0
WP_211942017.1	NUDIX	1.08e-20	71.7	0.0
WP_006278462.1	NUDIX	1.55e-20	71.2	0.3
WP_057178868.1	NUDIX	3.38e-13	47.5	0.0
WP_006278700.1	NUDIX	2.51e-12	44.6	0.0
WP_096545142.1	NUDIX	5.14e-11	40.4	0.0
WP_057176863.1	NUDIX	8.40e-10	36.5	0.0
WP_006276250.1	Biotin_lipoyl	3.85e-26	88.4	0.6
WP_330936042.1	Biotin_lipoyl	4.21e-18	62.7	0.8
WP_324140195.1	Biotin_lipoyl	4.50e-07	27.3	0.7
WP_434298795.1	Biotin_lipoyl	3.29e-06	24.6	0.2
WP_006276140.1	Biotin_lipoyl	3.75e-06	24.4	0.1
WP_187705506.1	Biotin_lipoyl	4.89e-06	24.0	2.1
WP_006278636.1	Biotin_lipoyl	6.48e-06	23.6	0.3
WP_057176869.1	Biotin_lipoyl	9.69e-06	23.1	0.5
WP_057177232.1	ECH_1	1.27e-74	248.4	0.0
WP_434298462.1	Nitroreductase	2.04e-34	116.9	0.0
WP_057176968.1	FAD_binding_2	8.33e-115	381.9	3.1
WP_057176905.1	FAD_binding_2	2.29e-91	304.7	1.4
WP_057177662.1	FAD_binding_2	1.23e-30	104.7	2.4
WP_057177200.1	FAD_binding_2	2.05e-11	41.4	5.9
WP_057178008.1	FAD_binding_2	3.19e-09	34.1	0.4
WP_057178012.1	FAD_binding_2	1.20e-08	32.2	0.0
WP_434298765.1	FAD_binding_2	2.26e-08	31.3	1.3
WP_057178184.1	FAD_binding_2	7.02e-08	29.7	0.2
WP_006275633.1	FAD_binding_2	1.16e-07	29.0	0.1
WP_235528925.1	FAD_binding_2	2.89e-07	27.7	0.2
WP_057178628.1	FAD_binding_2	5.42e-07	26.8	1.2
WP_057179131.1	FAD_binding_2	1.82e-06	25.1	0.4
WP_434298445.1	FAD_binding_2	6.26e-06	23.3	2.3
WP_057177657.1	FAD_binding_2	7.24e-06	23.1	1.7
WP_006276581.1	Carboxyl_trans	5.52e-24	82.3	0.0
WP_057179082.1	Carboxyl_trans	3.46e-14	50.0	0.2
WP_141303781.1	B12-binding	5.68e-23	78.8	0.0
WP_211941958.1	B12-binding	7.12e-21	72.0	0.0
WP_006276124.1	B12-binding	1.05e-12	45.6	0.0
WP_006275705.1	Biotin_carb_C	4.78e-44	146.6	0.0
WP_057177340.1	CPSase_L_D2	2.81e-112	371.0	0.2
WP_006275705.1	CPSase_L_D2	2.82e-87	289.3	0.0
WP_434298294.1	CPSase_L_D2	2.88e-08	31.2	0.1
WP_434298389.1	CPSase_L_D2	1.21e-06	25.9	0.0
WP_434298829.1	CPSase_L_D2	3.37e-06	24.4	0.3
WP_057176968.1	Succ_DH_flav_C	5.13e-44	147.1	0.0
WP_057176905.1	Succ_DH_flav_C	6.37e-16	56.2	0.0
WP_057177662.1	Succ_DH_flav_C	1.11e-12	45.7	0.0
WP_057179082.1	ACCA	1.65e-141	468.6	0.0
WP_057178759.1	ADH_N	2.43e-28	96.1	0.4
WP_006278216.1	ADH_N	9.39e-25	84.6	0.6
WP_057176883.1	ADH_N	3.49e-22	76.3	0.1
WP_434298646.1	ADH_N	1.12e-15	55.4	0.3
WP_211941749.1	ADH_N	9.55e-08	30.0	0.0
WP_141303682.1	FumaraseC_C	4.12e-23	79.3	1.2
WP_181407064.1	Fer2_3	3.70e-34	114.7	0.1
WP_434298306.1	Fer4_8	6.06e-13	46.8	3.0
WP_181407064.1	Fer4_8	4.94e-12	43.9	7.1
WP_006277437.1	Fer4_8	3.71e-09	34.7	9.9
WP_057177920.1	Fer4_8	1.38e-07	29.7	7.9
WP_057177031.1	Fer4_8	1.78e-07	29.3	8.3
WP_009343498.1	Fer4_8	4.46e-07	28.1	9.0
WP_071242057.1	Fer4_8	1.00e-06	26.9	8.4
WP_006277702.1	Fer4_8	3.82e-06	25.1	6.3
WP_006277437.1	Fer4_10	2.40e-12	44.3	23.1
WP_009343498.1	Fer4_10	1.47e-11	41.8	16.6
WP_057177920.1	Fer4_10	5.60e-10	36.7	9.1
WP_057178707.1	Fer4_10	7.24e-10	36.4	6.3
WP_057177031.1	Fer4_10	9.75e-10	36.0	6.8
WP_006277702.1	Fer4_10	1.65e-09	35.2	9.4
WP_071985099.1	Fer4_10	5.81e-09	33.5	15.1
WP_434298306.1	Fer4_10	3.25e-08	31.1	6.7
WP_057177663.1	Fer4_10	5.53e-08	30.3	10.0
WP_071242057.1	Fer4_10	7.53e-08	29.9	3.9
WP_057176979.1	Fer4_10	3.05e-06	24.8	4.8
WP_181407064.1	Fer4_10	4.30e-06	24.3	9.1
WP_006278581.1	Fer4_10	6.13e-06	23.8	16.5
WP_434298306.1	Fer4_17	4.02e-10	37.8	3.4
WP_071985099.1	Fer4_17	6.93e-08	30.6	12.6
WP_181407064.1	Fer4_17	3.82e-07	28.3	7.0
WP_434298444.1	Fer4_17	5.37e-07	27.8	4.9
WP_071242057.1	Fer4_17	1.30e-06	26.6	9.0
WP_057177031.1	Fer4_17	2.30e-06	25.8	5.1
WP_057178853.1	adh_short_C2	1.13e-87	291.2	0.0
WP_006278496.1	adh_short_C2	1.98e-70	234.7	5.2
WP_211942172.1	adh_short_C2	6.63e-46	154.5	4.3
WP_211941685.1	adh_short_C2	6.82e-46	154.4	0.0
WP_434298684.1	adh_short_C2	2.88e-39	132.7	0.0
WP_057178177.1	adh_short_C2	3.19e-37	126.0	0.0
WP_187707210.1	adh_short_C2	1.82e-34	117.0	0.0
WP_006276866.1	adh_short_C2	1.95e-34	116.9	0.0
WP_057178094.1	adh_short_C2	1.70e-13	48.4	0.0
WP_057178786.1	adh_short_C2	1.84e-11	41.7	0.1
WP_057178787.1	adh_short_C2	1.86e-10	38.4	0.0
WP_434298468.1	adh_short_C2	3.75e-08	30.9	0.0
WP_057178798.1	adh_short_C2	2.71e-06	24.8	0.0
WP_235529026.1	adh_short_C2	9.38e-06	23.0	0.0
WP_211942199.1	Glyoxalase_4	1.36e-19	68.1	0.0
WP_050784611.1	Glyoxalase_4	1.82e-10	38.8	0.0
