# target_name	query_name	e_value	score	bias
WP_199273331.1	adh_short	5.70e-72	239.4	5.2
WP_158200909.1	adh_short	1.66e-57	192.3	1.4
WP_158201954.1	adh_short	2.31e-56	188.5	5.6
WP_158201837.1	adh_short	9.98e-54	179.9	0.1
WP_158201112.1	adh_short	1.74e-50	169.3	0.4
WP_158199214.1	adh_short	1.03e-48	163.6	3.3
WP_158199971.1	adh_short	7.17e-48	160.8	0.1
WP_158201951.1	adh_short	7.72e-46	154.2	0.0
WP_158198730.1	adh_short	1.47e-45	153.3	0.1
WP_158201154.1	adh_short	7.72e-45	150.9	1.3
WP_158200908.1	adh_short	6.23e-37	125.1	5.4
WP_158200926.1	adh_short	2.78e-26	90.4	0.1
WP_158201332.1	adh_short	3.16e-18	64.1	0.8
WP_233271365.1	adh_short	3.53e-18	63.9	0.0
WP_158198788.1	adh_short	5.16e-17	60.1	0.0
WP_158199979.1	adh_short	1.12e-15	55.8	0.0
WP_158201945.1	adh_short	1.56e-14	52.0	0.5
WP_257792589.1	adh_short	1.92e-14	51.7	0.1
WP_158200336.1	adh_short	1.89e-10	38.7	0.0
WP_158201152.1	adh_short	4.79e-07	27.6	0.0
WP_158200070.1	ADH_zinc_N	4.04e-28	96.1	0.3
WP_158200058.1	ADH_zinc_N	2.15e-26	90.5	0.0
WP_158199767.1	ADH_zinc_N	8.60e-23	78.9	0.7
WP_158200337.1	ADH_zinc_N	2.02e-12	45.3	0.0
WP_158198465.1	ADH_zinc_N	6.03e-06	24.4	0.2
WP_158199215.1	Thiolase_N	9.59e-82	272.4	0.0
WP_158199814.1	Thiolase_N	1.14e-08	32.9	0.3
WP_158198451.1	Lyase_1	2.85e-100	333.9	0.0
WP_158199858.1	Lyase_1	1.02e-77	259.8	0.0
WP_158202361.1	Lyase_1	3.29e-61	205.5	0.0
WP_158198911.1	Biotin_carb_N	1.80e-46	155.3	0.4
WP_158201099.1	NUDIX	2.44e-21	74.3	0.0
WP_158200376.1	NUDIX	2.08e-19	68.0	0.1
WP_158201733.1	NUDIX	2.51e-17	61.3	0.0
WP_158200323.1	NUDIX	1.33e-16	59.0	0.0
WP_158199731.1	NUDIX	8.32e-13	46.7	0.0
