# target_name	query_name	e_value	score	bias
WP_011819833.1	adh_short	5.50e-67	221.8	1.3
WP_041710701.1	adh_short	4.73e-49	163.3	0.0
WP_011820012.1	adh_short	1.31e-37	126.0	0.0
WP_011820827.1	adh_short	1.85e-36	122.2	0.0
WP_011819738.1	adh_short	6.72e-35	117.1	0.0
WP_011820191.1	adh_short	1.67e-27	93.0	0.0
WP_011819922.1	adh_short	2.56e-22	76.1	0.0
WP_011819633.1	adh_short	1.95e-18	63.4	0.0
WP_011819792.1	adh_short	2.69e-17	59.7	0.0
WP_011820014.1	adh_short	4.91e-13	45.8	0.0
WP_011819857.1	adh_short	1.73e-08	30.9	0.0
WP_049750656.1	adh_short	6.16e-06	22.6	0.0
WP_011820675.1	adh_short	7.00e-06	22.4	0.1
WP_011820947.1	Lyase_1	9.46e-92	304.5	0.0
WP_011819337.1	Lyase_1	1.14e-72	241.8	0.0
WP_011820946.1	Lyase_1	5.60e-51	170.6	0.0
WP_011819395.1	Biotin_carb_N	6.61e-48	158.6	0.2
WP_011819637.1	NUDIX	2.80e-15	53.3	0.0
WP_041710574.1	NUDIX	7.75e-10	35.7	0.0
WP_011819352.1	Biotin_lipoyl	2.53e-21	72.1	0.1
WP_011819783.1	Biotin_lipoyl	1.55e-19	66.4	0.2
WP_011819987.1	ECH_1	8.39e-68	225.2	0.0
WP_041710630.1	Nitroreductase	1.37e-15	54.7	0.0
WP_011819437.1	FAD_binding_2	2.42e-89	297.1	0.2
WP_011819380.1	FAD_binding_2	9.99e-11	38.2	0.3
WP_011819563.1	FAD_binding_2	6.72e-09	32.2	1.0
WP_011820763.1	FAD_binding_2	2.67e-08	30.2	5.9
WP_011820028.1	FAD_binding_2	9.38e-08	28.4	0.0
WP_011820839.1	FAD_binding_2	1.10e-07	28.2	0.9
WP_011821046.1	FAD_binding_2	2.44e-07	27.0	1.0
WP_011820513.1	FAD_binding_2	2.83e-07	26.8	1.8
WP_011819900.1	FAD_binding_2	3.54e-07	26.5	0.0
WP_011819691.1	FAD_binding_2	1.34e-06	24.6	0.6
WP_011819727.1	FAD_binding_2	2.18e-06	23.9	0.3
WP_011820621.1	FAD_binding_2	3.36e-06	23.3	1.6
WP_011820111.1	Carboxyl_trans	1.19e-20	70.4	0.2
WP_011819914.1	Carboxyl_trans	6.13e-12	41.7	0.0
WP_011820800.1	MaoC_dehydratas	3.88e-06	23.3	0.0
WP_011820268.1	B12-binding	5.69e-20	68.2	0.1
WP_011819395.1	Biotin_carb_C	5.87e-44	145.4	0.0
WP_011820211.1	CPSase_L_D2	5.61e-108	356.1	0.0
WP_011819395.1	CPSase_L_D2	4.66e-85	281.2	0.3
WP_011820771.1	CPSase_L_D2	2.88e-08	30.3	0.0
WP_011820396.1	CPSase_L_D2	1.89e-06	24.3	0.0
WP_011819437.1	Succ_DH_flav_C	2.40e-10	37.3	0.3
WP_011819914.1	ACCA	8.49e-139	458.8	0.0
WP_011820947.1	FumaraseC_C	6.63e-18	61.7	0.2
WP_011819511.1	Fer4_8	3.43e-07	27.5	8.9
WP_011819332.1	Fer4_8	8.60e-06	23.1	0.4
WP_011819511.1	Fer4_10	4.35e-11	39.4	16.6
WP_007099573.1	Fer4_10	2.70e-09	33.7	14.9
WP_011819332.1	Fer4_10	1.44e-06	24.9	4.1
WP_007099573.1	Fer4_17	1.61e-08	31.8	9.5
WP_011819633.1	adh_short_C2	1.21e-83	277.1	0.0
WP_011819833.1	adh_short_C2	1.09e-66	221.6	0.2
WP_011819738.1	adh_short_C2	6.71e-49	163.4	0.0
WP_041710701.1	adh_short_C2	1.56e-36	122.9	0.0
WP_011820012.1	adh_short_C2	1.64e-26	90.1	0.0
WP_011820191.1	adh_short_C2	7.80e-21	71.5	0.0
WP_011820827.1	adh_short_C2	3.55e-18	62.8	0.0
WP_011819792.1	adh_short_C2	2.63e-12	43.6	0.0
WP_011819922.1	adh_short_C2	1.60e-10	37.7	0.0
