# target_name	query_name	e_value	score	bias
WP_209107978.1	adh_short	6.35e-68	224.9	2.0
WP_209108048.1	adh_short	1.46e-51	171.5	0.0
WP_209108134.1	adh_short	2.33e-36	121.9	0.0
WP_209108955.1	adh_short	2.30e-34	115.4	0.0
WP_209108200.1	adh_short	1.97e-27	92.7	0.0
WP_209108054.1	adh_short	1.64e-23	80.0	0.0
WP_209107841.1	adh_short	1.86e-18	63.5	0.0
WP_209107941.1	adh_short	9.38e-17	57.9	0.0
WP_209108136.1	adh_short	2.83e-16	56.3	0.0
WP_209108821.1	adh_short	2.13e-09	33.9	0.0
WP_209107995.1	adh_short	1.80e-06	24.3	0.0
WP_209109058.1	Lyase_1	3.66e-94	312.4	0.0
WP_209107538.1	Lyase_1	1.36e-71	238.3	0.0
WP_209109057.1	Lyase_1	6.58e-52	173.6	0.0
WP_209107628.1	Biotin_carb_N	1.90e-47	157.1	0.0
WP_209107845.1	NUDIX	4.76e-15	52.6	0.0
WP_209107573.1	Biotin_lipoyl	3.79e-23	77.9	0.4
WP_209107933.1	Biotin_lipoyl	1.79e-19	66.2	0.2
WP_209108111.1	ECH_1	8.39e-68	225.2	0.0
WP_209108850.1	Nitroreductase	5.52e-09	33.2	0.0
WP_209107665.1	FAD_binding_2	4.91e-87	289.5	0.3
WP_209108817.1	FAD_binding_2	8.47e-87	288.8	0.0
WP_209107612.1	FAD_binding_2	2.18e-12	43.6	0.0
WP_209107769.1	FAD_binding_2	2.19e-11	40.3	0.8
WP_209108963.1	FAD_binding_2	5.77e-10	35.7	0.7
WP_209108899.1	FAD_binding_2	2.46e-09	33.6	3.5
WP_209108647.1	FAD_binding_2	7.51e-08	28.7	3.0
WP_209108034.1	FAD_binding_2	9.36e-08	28.4	0.0
WP_209107893.1	FAD_binding_2	7.70e-07	25.4	0.1
WP_209108743.1	FAD_binding_2	2.35e-06	23.8	2.8
WP_209109151.1	FAD_binding_2	2.38e-06	23.8	2.3
WP_209108149.1	FAD_binding_2	2.76e-06	23.5	2.4
WP_209108271.1	Carboxyl_trans	7.28e-20	67.8	0.1
WP_209108047.1	Carboxyl_trans	4.53e-12	42.1	0.1
WP_209108932.1	MaoC_dehydratas	9.99e-07	25.2	0.0
WP_209108395.1	B12-binding	2.72e-20	69.2	0.1
WP_209109298.1	B12-binding	3.65e-06	23.6	0.1
WP_209107628.1	Biotin_carb_C	3.38e-44	146.2	0.0
WP_209108445.1	CPSase_L_D2	1.05e-107	355.2	0.1
WP_209107628.1	CPSase_L_D2	2.40e-85	282.1	0.3
WP_209108906.1	CPSase_L_D2	1.62e-08	31.1	0.0
WP_209108936.1	CPSase_L_D2	8.41e-07	25.5	0.0
WP_209108540.1	CPSase_L_D2	6.88e-06	22.5	0.0
WP_209108817.1	Succ_DH_flav_C	5.59e-22	74.9	0.2
WP_209107665.1	Succ_DH_flav_C	5.17e-11	39.4	0.2
WP_209108047.1	ACCA	4.07e-140	463.1	0.0
WP_209109058.1	FumaraseC_C	1.90e-18	63.5	0.2
WP_209108754.1	Fer2_3	2.04e-06	24.6	0.4
WP_209107720.1	Fer4_8	3.91e-07	27.3	8.3
WP_209107720.1	Fer4_10	1.03e-11	41.4	17.0
WP_007099573.1	Fer4_10	2.68e-09	33.7	14.9
WP_209107528.1	Fer4_10	2.44e-06	24.2	5.0
WP_007099573.1	Fer4_17	1.60e-08	31.8	9.5
WP_209107841.1	adh_short_C2	4.32e-84	278.5	0.0
WP_209107978.1	adh_short_C2	2.28e-66	220.5	0.5
WP_209108048.1	adh_short_C2	1.09e-37	126.7	0.0
WP_209108134.1	adh_short_C2	2.50e-25	86.2	0.0
WP_209108200.1	adh_short_C2	8.79e-22	74.6	0.0
WP_209108955.1	adh_short_C2	2.11e-17	60.3	0.0
WP_209107941.1	adh_short_C2	5.97e-12	42.4	0.0
WP_209108054.1	adh_short_C2	2.12e-11	40.6	0.0
WP_209108136.1	adh_short_C2	4.97e-06	23.0	0.0
WP_209108153.1	Glyoxalase_4	3.38e-09	33.8	0.0
