# target_name	query_name	e_value	score	bias
WP_042154758.1	adh_short	5.35e-68	226.3	6.9
WP_227365981.1	adh_short	2.46e-60	201.3	0.1
WP_042151105.1	adh_short	8.37e-59	196.3	0.4
WP_227365259.1	adh_short	8.02e-56	186.6	0.2
WP_042151882.1	adh_short	9.24e-51	170.1	0.4
WP_235751969.1	adh_short	2.67e-50	168.6	0.0
WP_235765568.1	adh_short	9.81e-50	166.7	0.0
WP_235751292.1	adh_short	4.19e-47	158.1	0.2
WP_235751625.1	adh_short	1.60e-29	100.8	0.0
WP_235750922.1	adh_short	1.02e-25	88.4	0.4
WP_235765728.1	adh_short	4.48e-25	86.3	0.0
WP_026787734.1	adh_short	1.42e-21	74.8	0.0
WP_227364883.1	adh_short	8.21e-19	65.8	0.9
WP_235765666.1	adh_short	2.13e-15	54.7	0.3
WP_026797344.1	adh_short	1.41e-09	35.7	0.0
WP_227381598.1	ADH_zinc_N	1.10e-27	94.5	0.0
WP_227350444.1	ADH_zinc_N	8.27e-21	72.3	0.2
WP_227351037.1	ADH_zinc_N	3.98e-13	47.4	0.2
WP_235765776.1	ADH_zinc_N	4.55e-06	24.6	0.4
WP_042152954.1	Thiolase_N	3.73e-06	24.5	1.0
WP_235766356.1	Lyase_1	5.72e-117	388.5	0.0
WP_042156541.1	Lyase_1	6.08e-76	253.8	0.0
WP_042155761.1	Lyase_1	1.92e-62	209.4	0.0
WP_042154621.1	Biotin_carb_N	2.92e-47	157.7	0.7
WP_042154381.1	NUDIX	6.60e-24	82.4	0.0
WP_026798273.1	NUDIX	1.40e-22	78.1	0.0
WP_026796352.1	NUDIX	7.63e-21	72.5	0.1
WP_042154245.1	NUDIX	9.82e-21	72.2	0.2
WP_042154922.1	NUDIX	1.84e-15	55.1	0.0
WP_052369682.1	NUDIX	4.05e-15	54.0	0.2
WP_042155359.1	NUDIX	2.32e-14	51.5	0.0
WP_042153134.1	Biotin_lipoyl	4.08e-25	85.4	0.1
WP_227350443.1	Biotin_lipoyl	3.37e-17	60.1	0.2
WP_144390493.1	Biotin_lipoyl	1.78e-08	32.1	4.2
WP_227381249.1	Biotin_lipoyl	3.04e-07	28.2	0.6
WP_042156197.1	Biotin_lipoyl	9.63e-06	23.4	0.2
WP_026787975.1	ECH_1	8.76e-75	249.2	0.0
WP_227351141.1	FAD_binding_2	2.80e-119	397.0	2.4
WP_235751151.1	FAD_binding_2	3.53e-97	324.2	1.6
WP_227351277.1	FAD_binding_2	1.46e-10	38.9	0.2
WP_227357819.1	FAD_binding_2	1.52e-10	38.8	0.5
WP_227351118.1	FAD_binding_2	1.76e-09	35.3	0.8
WP_042152327.1	FAD_binding_2	1.37e-08	32.4	0.1
WP_235766239.1	FAD_binding_2	4.69e-08	30.6	2.2
WP_026786441.1	FAD_binding_2	1.34e-07	29.1	3.6
WP_235765934.1	FAD_binding_2	1.69e-07	28.8	3.1
WP_227357972.1	FAD_binding_2	2.88e-07	28.0	1.6
WP_227350450.1	FAD_binding_2	4.96e-07	27.2	0.3
WP_235765840.1	FAD_binding_2	1.11e-06	26.1	6.4
WP_235766227.1	FAD_binding_2	1.70e-06	25.5	0.0
WP_235765601.1	FAD_binding_2	2.12e-06	25.1	0.9
WP_235766221.1	FAD_binding_2	2.70e-06	24.8	0.7
WP_227381198.1	FAD_binding_2	3.36e-06	24.5	0.2
WP_235766194.1	FAD_binding_2	3.89e-06	24.3	0.3
WP_026785851.1	FAD_binding_2	4.15e-06	24.2	0.2
WP_235766253.1	FAD_binding_2	6.60e-06	23.5	0.8
WP_227365841.1	FAD_binding_2	7.80e-06	23.3	0.1
WP_026786342.1	Carboxyl_trans	1.21e-22	78.2	0.0
WP_042151111.1	Carboxyl_trans	2.24e-15	54.2	0.1
WP_235751580.1	B12-binding	9.54e-20	68.6	0.0
WP_042154655.1	B12-binding	1.36e-14	52.0	0.0
WP_042156815.1	B12-binding	3.43e-10	37.8	0.0
WP_235765809.1	B12-binding	4.22e-10	37.5	0.0
WP_042154621.1	Biotin_carb_C	1.22e-42	142.4	0.0
WP_235766053.1	CPSase_L_D2	4.69e-117	386.9	1.3
WP_042154621.1	CPSase_L_D2	1.07e-86	287.7	0.0
WP_235766320.1	CPSase_L_D2	2.58e-07	28.4	0.1
WP_227351141.1	Succ_DH_flav_C	3.57e-47	157.6	0.0
WP_235751151.1	Succ_DH_flav_C	1.57e-16	58.5	0.0
WP_042151111.1	ACCA	4.46e-141	467.4	0.0
