# target_name	query_name	e_value	score	bias
WP_042154758.1	adh_short	5.41e-68	226.3	6.9
WP_042153165.1	adh_short	2.49e-60	201.3	0.1
WP_042151105.1	adh_short	8.47e-59	196.3	0.4
WP_042155229.1	adh_short	8.11e-56	186.6	0.2
WP_042156184.1	adh_short	5.73e-51	170.8	0.0
WP_042151882.1	adh_short	9.34e-51	170.1	0.4
WP_042153482.1	adh_short	5.46e-47	157.8	0.3
WP_042154905.1	adh_short	1.90e-28	97.3	0.0
WP_042153785.1	adh_short	2.48e-25	87.1	0.0
WP_026787734.1	adh_short	1.44e-21	74.8	0.0
WP_042154180.1	adh_short	5.47e-20	69.7	0.0
WP_042156018.1	adh_short	1.21e-17	62.0	1.1
WP_042158698.1	adh_short	3.70e-16	57.2	0.2
WP_042158693.1	adh_short	8.62e-14	49.4	0.1
WP_042153468.1	adh_short	1.66e-13	48.5	0.2
WP_026797344.1	adh_short	1.43e-09	35.7	0.0
WP_042154175.1	adh_short	7.99e-07	26.7	0.0
WP_227373471.1	adh_short	1.23e-06	26.1	0.1
WP_042158693.1	ADH_zinc_N	2.31e-21	74.1	0.0
WP_081846352.1	ADH_zinc_N	7.40e-21	72.5	0.1
WP_042158698.1	ADH_zinc_N	7.09e-19	66.0	0.0
WP_042155624.1	ADH_zinc_N	4.05e-13	47.4	0.2
WP_042154180.1	Thiolase_N	2.83e-11	41.3	1.2
WP_042152954.1	Thiolase_N	3.77e-06	24.5	1.0
WP_042156107.1	Lyase_1	6.37e-117	388.4	0.0
WP_042156541.1	Lyase_1	6.14e-76	253.8	0.0
WP_042155761.1	Lyase_1	1.94e-62	209.4	0.0
WP_042154621.1	Biotin_carb_N	2.95e-47	157.7	0.7
WP_042154381.1	NUDIX	6.67e-24	82.4	0.0
WP_026798273.1	NUDIX	1.42e-22	78.1	0.0
WP_026796352.1	NUDIX	7.72e-21	72.5	0.1
WP_042154245.1	NUDIX	9.93e-21	72.2	0.2
WP_042154922.1	NUDIX	1.86e-15	55.1	0.0
WP_052369682.1	NUDIX	4.10e-15	54.0	0.2
WP_042155359.1	NUDIX	2.34e-14	51.5	0.0
WP_042153134.1	Biotin_lipoyl	4.13e-25	85.4	0.1
WP_042153607.1	Biotin_lipoyl	3.41e-17	60.1	0.2
WP_144390493.1	Biotin_lipoyl	1.79e-08	32.1	4.2
WP_042155983.1	Biotin_lipoyl	3.00e-07	28.2	0.6
WP_042156197.1	Biotin_lipoyl	9.73e-06	23.4	0.2
WP_026787975.1	ECH_1	8.85e-75	249.2	0.0
WP_042155547.1	Nitroreductase	7.09e-30	102.4	0.0
WP_042155975.1	FAD_binding_2	2.81e-119	397.0	2.4
WP_042152578.1	FAD_binding_2	2.68e-97	324.6	1.4
WP_042152690.1	FAD_binding_2	1.49e-10	38.8	0.4
WP_042156440.1	FAD_binding_2	1.69e-10	38.7	0.1
WP_267879839.1	FAD_binding_2	1.83e-09	35.2	0.8
WP_042152327.1	FAD_binding_2	1.38e-08	32.4	0.1
WP_042152764.1	FAD_binding_2	1.27e-07	29.2	2.2
WP_042154940.1	FAD_binding_2	2.30e-07	28.3	0.4
WP_042152450.1	FAD_binding_2	2.38e-07	28.3	4.4
WP_042154603.1	FAD_binding_2	2.39e-07	28.3	4.5
WP_042154589.1	FAD_binding_2	2.91e-07	28.0	1.6
WP_042152809.1	FAD_binding_2	1.70e-06	25.5	0.0
WP_042152840.1	FAD_binding_2	2.73e-06	24.8	0.7
WP_042156209.1	FAD_binding_2	3.38e-06	24.5	0.2
WP_042151839.1	FAD_binding_2	3.56e-06	24.4	1.2
WP_042156077.1	FAD_binding_2	3.95e-06	24.3	0.3
WP_026785851.1	FAD_binding_2	4.20e-06	24.2	0.2
