# target_name	query_name	e_value	score	bias
WP_011817965.1	adh_short	1.06e-67	224.1	1.6
WP_011818043.1	adh_short	1.62e-49	164.8	0.0
WP_011817876.1	adh_short	5.25e-36	120.7	0.0
WP_011818136.1	adh_short	1.33e-35	119.4	0.0
WP_011818978.1	adh_short	3.51e-35	118.0	0.0
WP_011818205.1	adh_short	4.87e-26	88.2	0.0
WP_011818050.1	adh_short	1.10e-22	77.2	0.0
WP_011817774.1	adh_short	5.81e-18	61.8	0.0
WP_011817923.1	adh_short	1.26e-16	57.5	0.0
WP_011818138.1	adh_short	8.56e-16	54.8	0.0
WP_011817987.1	adh_short	1.38e-07	28.0	0.1
WP_011818848.1	adh_short	4.38e-06	23.1	0.0
WP_167315827.1	adh_short	4.71e-06	23.0	0.0
WP_011818872.1	ADH_zinc_N	1.30e-22	76.9	0.0
WP_011819079.1	Lyase_1	1.64e-94	313.5	0.0
WP_011817489.1	Lyase_1	8.20e-72	239.0	0.0
WP_011819078.1	Lyase_1	2.45e-52	175.0	0.0
WP_011817550.1	Biotin_carb_N	1.25e-47	157.7	0.2
WP_011817778.1	NUDIX	1.70e-14	50.8	0.0
WP_011817504.1	Biotin_lipoyl	3.02e-23	78.3	0.3
WP_011817915.1	Biotin_lipoyl	3.35e-19	65.3	0.1
WP_011818112.1	ECH_1	2.66e-67	223.5	0.0
WP_011817592.1	FAD_binding_2	7.09e-88	292.3	0.3
WP_011818687.1	FAD_binding_2	8.60e-82	272.3	0.0
WP_011817526.1	FAD_binding_2	3.84e-11	39.5	0.0
WP_011817703.1	FAD_binding_2	5.24e-11	39.1	1.0
WP_011818916.1	FAD_binding_2	4.03e-09	32.9	3.8
WP_011818987.1	FAD_binding_2	4.85e-09	32.6	0.6
WP_011818028.1	FAD_binding_2	9.37e-08	28.4	0.0
WP_011817833.1	FAD_binding_2	2.34e-07	27.1	0.2
WP_011818152.1	FAD_binding_2	1.04e-06	24.9	2.1
WP_011819178.1	FAD_binding_2	1.06e-06	24.9	3.1
WP_011818750.1	FAD_binding_2	3.96e-06	23.0	3.2
WP_011818652.1	FAD_binding_2	4.13e-06	23.0	3.6
WP_011818290.1	Carboxyl_trans	2.78e-21	72.4	0.1
WP_011818042.1	Carboxyl_trans	1.94e-11	40.0	0.1
WP_011818423.1	B12-binding	7.99e-20	67.7	0.0
WP_011819112.1	B12-binding	3.48e-06	23.7	0.1
WP_011817550.1	Biotin_carb_C	2.79e-44	146.5	0.0
WP_011818481.1	CPSase_L_D2	3.67e-108	356.7	0.1
WP_011817550.1	CPSase_L_D2	3.74e-85	281.5	0.1
WP_011818924.1	CPSase_L_D2	4.83e-09	32.8	0.0
WP_011818528.1	CPSase_L_D2	9.53e-08	28.6	0.0
WP_011818687.1	Succ_DH_flav_C	5.60e-20	68.4	0.0
WP_011817592.1	Succ_DH_flav_C	3.86e-11	39.8	0.3
WP_011818042.1	ACCA	1.92e-139	460.9	0.0
WP_011818872.1	ADH_N	1.01e-13	48.3	0.3
WP_011819079.1	FumaraseC_C	3.69e-18	62.5	0.2
WP_011818760.1	Fer2_3	4.20e-07	26.8	0.1
WP_011817652.1	Fer4_8	3.37e-07	27.5	8.9
WP_011817652.1	Fer4_10	7.14e-11	38.7	17.3
WP_007099573.1	Fer4_10	2.66e-09	33.7	14.9
WP_007099573.1	Fer4_17	1.58e-08	31.8	9.5
WP_011817774.1	adh_short_C2	2.58e-83	276.0	0.0
WP_011817965.1	adh_short_C2	1.96e-66	220.7	0.4
WP_011817876.1	adh_short_C2	2.80e-48	161.3	0.0
WP_011818043.1	adh_short_C2	4.88e-38	127.8	0.0
WP_011818136.1	adh_short_C2	9.57e-25	84.3	0.0
WP_011818205.1	adh_short_C2	2.17e-20	70.0	0.0
WP_011818978.1	adh_short_C2	8.20e-17	58.3	0.0
WP_011817923.1	adh_short_C2	2.75e-11	40.2	0.0
WP_011818050.1	adh_short_C2	1.11e-10	38.2	0.0
WP_011818156.1	Glyoxalase_4	2.70e-09	34.1	0.0
