# target_name	query_name	e_value	score	bias
WP_041804783.1	adh_short	2.62e-72	240.6	5.9
WP_012267917.1	adh_short	8.44e-56	186.7	7.3
WP_002798256.1	adh_short	3.55e-53	178.2	0.1
WP_012264659.1	adh_short	3.78e-53	178.1	0.0
WP_002776612.1	adh_short	1.26e-50	169.8	0.2
WP_002744478.1	adh_short	6.42e-49	164.3	3.0
WP_012267920.1	adh_short	2.74e-45	152.4	0.0
WP_002798601.1	adh_short	4.79e-43	145.1	0.0
WP_002736732.1	adh_short	5.16e-33	112.4	0.0
WP_002797558.1	adh_short	3.08e-26	90.3	0.1
WP_012266630.1	adh_short	9.59e-24	82.1	0.0
WP_012268165.1	adh_short	1.40e-18	65.3	1.3
WP_002795465.1	adh_short	1.97e-17	61.5	0.0
WP_012264718.1	adh_short	8.09e-16	56.3	0.0
WP_012265833.1	adh_short	3.52e-15	54.2	0.0
WP_041805016.1	adh_short	2.11e-13	48.4	0.1
WP_231859775.1	adh_short	6.38e-13	46.8	0.0
WP_002756581.1	adh_short	6.83e-11	40.2	0.0
WP_012266632.1	adh_short	1.12e-08	33.0	0.1
WP_012268350.1	adh_short	7.89e-06	23.7	0.0
WP_012265350.1	ADH_zinc_N	6.27e-28	95.5	0.2
WP_012267412.1	ADH_zinc_N	2.97e-26	90.1	0.0
WP_041804388.1	ADH_zinc_N	3.53e-23	80.2	0.5
WP_012268057.1	ADH_zinc_N	1.69e-12	45.6	0.0
WP_041804277.1	Thiolase_N	7.49e-82	272.8	0.0
WP_012266630.1	Thiolase_N	5.31e-11	40.6	3.0
WP_002798357.1	Thiolase_N	5.80e-09	33.9	0.4
WP_012264271.1	Lyase_1	1.68e-100	334.7	0.0
WP_012265243.1	Lyase_1	3.42e-77	258.1	0.0
WP_012266001.1	Lyase_1	8.10e-61	204.3	0.0
WP_002734953.1	Biotin_carb_N	1.98e-46	155.2	0.6
WP_012265244.1	NUDIX	1.44e-22	78.3	0.0
WP_002799564.1	NUDIX	1.77e-21	74.8	0.0
WP_002796118.1	NUDIX	8.83e-19	66.0	0.1
WP_012263846.1	NUDIX	1.79e-17	61.8	0.0
WP_002798619.1	NUDIX	3.53e-17	60.9	0.0
WP_004162555.1	NUDIX	3.17e-13	48.1	0.0
WP_012266363.1	NUDIX	1.63e-12	45.8	0.0
WP_002796400.1	Biotin_lipoyl	5.43e-22	75.6	0.1
WP_012268139.1	Biotin_lipoyl	7.58e-18	62.4	0.5
WP_002796211.1	Biotin_lipoyl	3.08e-07	28.4	6.5
WP_012267160.1	ECH_1	2.90e-74	247.8	0.0
WP_012266495.1	Nitroreductase	1.01e-34	118.4	0.0
WP_002797673.1	Nitroreductase	3.30e-30	103.7	0.1
WP_012267896.1	FAD_binding_2	1.34e-113	378.5	1.0
WP_012266474.1	FAD_binding_2	2.94e-97	324.6	0.7
WP_012264212.1	FAD_binding_2	1.52e-09	35.7	3.8
WP_012264677.1	FAD_binding_2	1.95e-08	32.1	4.3
WP_012266740.1	FAD_binding_2	2.60e-07	28.4	0.5
WP_002796087.1	FAD_binding_2	2.89e-07	28.2	0.8
WP_041804281.1	FAD_binding_2	1.31e-06	26.0	4.8
WP_012264228.1	FAD_binding_2	2.47e-06	25.1	0.6
WP_012268093.1	FAD_binding_2	3.71e-06	24.6	1.3
WP_012265868.1	FAD_binding_2	4.46e-06	24.3	0.0
WP_002796435.1	Carboxyl_trans	1.30e-23	81.6	0.0
WP_004163211.1	Carboxyl_trans	1.35e-15	55.1	0.0
WP_012265356.1	B12-binding	2.12e-19	67.7	0.1
WP_012265954.1	B12-binding	1.32e-11	42.6	0.0
WP_012266469.1	B12-binding	3.35e-11	41.3	0.0
WP_004163193.1	B12-binding	5.36e-10	37.4	0.1
WP_002734953.1	Biotin_carb_C	4.22e-44	147.3	0.0
WP_012267479.1	CPSase_L_D2	4.26e-113	374.2	0.0
WP_002734953.1	CPSase_L_D2	2.86e-83	276.8	0.0
WP_012265582.1	CPSase_L_D2	5.59e-10	37.3	0.1
WP_012265809.1	CPSase_L_D2	7.62e-06	23.8	0.0
WP_012267896.1	Succ_DH_flav_C	3.32e-47	157.9	0.0
WP_012266474.1	Succ_DH_flav_C	1.16e-16	59.1	0.1
WP_004163211.1	ACCA	1.92e-142	472.2	0.0
WP_012266530.1	HpcH_HpaI	6.56e-12	43.4	0.3
WP_002758171.1	HpcH_HpaI	2.28e-06	25.3	1.0
WP_012267412.1	ADH_N	7.68e-28	95.0	0.3
WP_012265350.1	ADH_N	2.33e-24	83.8	0.1
WP_041804388.1	ADH_N	1.52e-19	68.4	0.2
WP_012268057.1	ADH_N	2.87e-17	61.1	0.0
WP_012264271.1	FumaraseC_C	3.00e-20	70.6	0.2
WP_002795461.1	Fer2_3	1.43e-33	113.3	0.9
WP_012267049.1	Fer4_8	1.71e-13	49.1	3.4
WP_002795461.1	Fer4_8	3.96e-11	41.5	6.7
WP_012266601.1	Fer4_8	1.92e-09	36.1	5.3
WP_002794250.1	Fer4_8	2.68e-07	29.3	8.1
WP_012267911.1	Fer4_8	4.49e-06	25.3	9.7
WP_012267911.1	Fer4_10	6.83e-11	40.2	16.3
WP_002739790.1	Fer4_10	1.70e-09	35.7	7.7
WP_002794250.1	Fer4_10	2.20e-09	35.3	23.2
WP_002734319.1	Fer4_10	3.92e-09	34.5	28.0
WP_041804484.1	Fer4_10	6.92e-09	33.7	6.1
