# target_name	query_name	e_value	score	bias
WP_002751234.1	adh_short	1.79e-56	188.7	0.0
WP_024969841.1	adh_short	4.70e-56	187.4	5.4
WP_002751380.1	adh_short	2.69e-54	181.6	0.1
WP_002751237.1	adh_short	3.57e-53	178.0	0.0
WP_002777481.1	adh_short	5.27e-53	177.4	0.0
WP_002743823.1	adh_short	7.52e-51	170.4	0.2
WP_024968593.1	adh_short	4.88e-49	164.5	2.9
WP_024969702.1	adh_short	5.04e-46	154.6	0.1
WP_024969845.1	adh_short	2.04e-45	152.7	0.0
WP_024970410.1	adh_short	1.92e-43	146.2	0.0
WP_002753509.1	adh_short	1.61e-39	133.4	0.0
WP_002751200.1	adh_short	4.91e-27	92.7	0.0
WP_002740281.1	adh_short	1.76e-26	90.9	0.1
WP_334311432.1	adh_short	1.96e-18	64.6	0.0
WP_002734294.1	adh_short	2.54e-17	61.0	0.0
WP_024969849.1	adh_short	2.05e-13	48.2	0.0
WP_024970342.1	adh_short	4.95e-11	40.5	0.0
WP_002753487.1	adh_short	1.30e-10	39.1	0.0
WP_024970631.1	ADH_zinc_N	5.49e-28	95.5	0.2
WP_024968933.1	ADH_zinc_N	2.24e-26	90.3	0.0
WP_024970441.1	ADH_zinc_N	6.14e-23	79.2	0.6
WP_024970341.1	ADH_zinc_N	1.85e-12	45.3	0.0
WP_024969730.1	ADH_zinc_N	4.33e-06	24.7	0.2
WP_024968594.1	Thiolase_N	8.27e-82	272.4	0.0
WP_024969819.1	Thiolase_N	1.44e-09	35.7	0.9
WP_272096367.1	Thiolase_N	9.37e-08	29.7	0.1
WP_272095178.1	Thiolase_N	1.85e-06	25.5	0.0
WP_002750033.1	Lyase_1	9.00e-101	335.4	0.0
WP_024969268.1	Lyase_1	2.31e-77	258.5	0.0
WP_002781633.1	Lyase_1	8.66e-61	204.0	0.0
WP_002751149.1	Biotin_carb_N	1.37e-46	155.6	0.6
WP_024969269.1	NUDIX	1.86e-23	81.0	0.0
WP_016516443.1	NUDIX	1.08e-20	72.0	0.0
WP_002743961.1	NUDIX	9.54e-20	69.0	0.1
WP_024970077.1	NUDIX	2.57e-17	61.1	0.0
WP_024968592.1	NUDIX	1.43e-16	58.7	0.0
WP_002751904.1	NUDIX	2.85e-13	48.0	0.0
WP_024969242.1	NUDIX	6.95e-12	43.5	0.0
WP_024970765.1	Biotin_lipoyl	1.89e-22	76.9	0.1
WP_024969257.1	Biotin_lipoyl	6.48e-18	62.4	0.5
WP_024970090.1	Biotin_lipoyl	2.52e-07	28.5	0.0
WP_024969934.1	Biotin_lipoyl	3.71e-06	24.7	8.7
WP_016514989.1	ECH_1	7.34e-74	246.2	0.0
WP_024970162.1	Nitroreductase	2.91e-34	116.7	0.0
WP_002751866.1	Nitroreductase	5.55e-31	106.0	0.1
WP_002741314.1	Nitroreductase	6.62e-28	96.0	0.1
WP_002750834.1	Nitroreductase	3.14e-19	67.8	1.1
WP_024969719.1	FAD_binding_2	1.00e-113	378.7	1.1
WP_024971193.1	FAD_binding_2	2.63e-95	318.0	0.9
WP_024969413.1	FAD_binding_2	3.34e-09	34.4	3.0
WP_024968779.1	FAD_binding_2	2.02e-08	31.8	4.3
WP_024970865.1	FAD_binding_2	2.00e-07	28.5	0.5
WP_024970325.1	FAD_binding_2	2.22e-07	28.4	0.7
WP_024970013.1	FAD_binding_2	3.05e-07	27.9	4.6
WP_024970897.1	FAD_binding_2	1.89e-06	25.3	0.5
WP_002776842.1	FAD_binding_2	3.91e-06	24.3	0.0
WP_024970774.1	FAD_binding_2	4.49e-06	24.1	1.3
WP_024970551.1	Carboxyl_trans	1.44e-23	81.2	0.0
WP_002744097.1	Carboxyl_trans	1.35e-15	55.0	0.0
WP_024969381.1	B12-binding	1.56e-19	68.0	0.0
WP_024969464.1	B12-binding	2.37e-11	41.6	0.0
WP_024969022.1	B12-binding	7.07e-10	36.8	0.1
WP_002751149.1	Biotin_carb_C	3.70e-44	147.3	0.0
WP_024970711.1	CPSase_L_D2	4.70e-112	370.6	0.0
WP_002751149.1	CPSase_L_D2	1.47e-83	277.5	0.0
