# target_name	query_name	e_value	score	bias
WP_006278496.1	adh_short	8.89e-70	231.8	8.0
WP_006276487.1	adh_short	4.53e-61	203.4	3.7
WP_006278092.1	adh_short	3.60e-50	167.9	0.0
WP_071242035.1	adh_short	7.39e-49	163.6	0.1
WP_071242375.1	adh_short	1.22e-46	156.4	0.0
WP_006276682.1	adh_short	1.47e-42	143.0	0.0
WP_102938768.1	adh_short	2.99e-38	129.0	0.0
WP_057178853.1	adh_short	1.58e-22	77.7	0.0
WP_040009970.1	adh_short	2.22e-22	77.2	0.0
WP_102938399.1	adh_short	2.87e-16	57.2	0.0
WP_102938398.1	adh_short	1.47e-14	51.7	0.0
WP_102939035.1	adh_short	1.19e-13	48.7	0.9
WP_102938741.1	adh_short	2.11e-12	44.6	0.0
WP_102939230.1	adh_short	5.72e-12	43.2	0.1
WP_006276842.1	adh_short	2.23e-11	41.3	0.1
WP_006278887.1	adh_short	1.48e-09	35.3	0.1
WP_102938406.1	adh_short	6.68e-07	26.7	0.2
WP_006276587.1	adh_short	5.85e-06	23.6	0.0
WP_006278216.1	ADH_zinc_N	4.70e-25	85.7	0.0
WP_006278853.1	ADH_zinc_N	2.84e-23	80.0	0.0
WP_102939165.1	ADH_zinc_N	7.06e-14	49.6	0.0
WP_040009923.1	ADH_zinc_N	7.09e-14	49.6	0.5
WP_102938741.1	Thiolase_N	7.03e-08	29.8	0.1
WP_102938514.1	Thiolase_N	2.11e-07	28.3	0.6
WP_102938893.1	Lyase_1	3.21e-88	293.8	0.0
WP_057178368.1	Lyase_1	1.48e-75	252.2	0.0
WP_006277977.1	Lyase_1	6.54e-60	200.8	0.0
WP_006275705.1	Biotin_carb_N	9.85e-47	155.7	0.2
WP_071985343.1	NUDIX	3.08e-23	80.0	0.0
WP_006276737.1	NUDIX	1.08e-20	71.8	0.0
WP_006278462.1	NUDIX	1.58e-20	71.2	0.3
WP_006276438.1	NUDIX	4.57e-13	47.1	0.0
WP_006278700.1	NUDIX	2.55e-12	44.6	0.0
