# target_name	query_name	e_value	score	bias
WP_222595597.1	adh_short	3.24e-72	240.2	6.2
WP_147068696.1	adh_short	4.09e-56	187.7	6.8
WP_147069514.1	adh_short	1.11e-53	179.7	0.0
WP_147069676.1	adh_short	2.19e-53	178.8	0.0
WP_002757862.1	adh_short	8.17e-51	170.4	0.2
WP_147068803.1	adh_short	3.97e-49	164.9	2.8
WP_147069383.1	adh_short	2.09e-45	152.7	0.0
WP_002796359.1	adh_short	3.99e-45	151.8	0.0
WP_147069907.1	adh_short	5.27e-43	144.9	0.0
WP_147070636.1	adh_short	1.01e-39	134.2	0.9
WP_002736732.1	adh_short	4.92e-33	112.4	0.0
WP_002760333.1	adh_short	1.83e-26	90.9	0.1
WP_147068645.1	adh_short	9.50e-24	82.1	0.0
WP_079206637.1	adh_short	3.58e-19	67.1	1.6
WP_147071256.1	adh_short	1.42e-17	61.9	0.0
WP_147069344.1	adh_short	2.73e-16	57.7	0.0
WP_147068691.1	adh_short	2.23e-13	48.2	0.2
WP_002796509.1	adh_short	1.04e-10	39.5	0.0
WP_147068648.1	adh_short	1.05e-08	33.0	0.1
WP_147068898.1	adh_short	6.24e-06	23.9	0.0
WP_147069306.1	ADH_zinc_N	5.55e-28	95.6	0.2
WP_002797183.1	ADH_zinc_N	2.48e-26	90.3	0.0
WP_147071934.1	ADH_zinc_N	8.37e-23	78.9	0.6
WP_147072412.1	ADH_zinc_N	2.10e-13	48.5	0.0
WP_002765356.1	ADH_zinc_N	4.23e-06	24.9	0.2
WP_147068801.1	Thiolase_N	3.85e-81	270.4	0.0
WP_147068645.1	Thiolase_N	1.16e-11	42.7	1.4
WP_147069365.1	Thiolase_N	1.05e-08	33.0	0.6
WP_147069230.1	Lyase_1	1.62e-100	334.6	0.0
WP_147070489.1	Lyase_1	1.01e-77	259.8	0.0
WP_147070262.1	Lyase_1	4.90e-61	204.9	0.0
WP_002751149.1	Biotin_carb_N	1.49e-46	155.6	0.6
WP_147071025.1	NUDIX	6.95e-23	79.3	0.0
WP_002799564.1	NUDIX	1.69e-21	74.8	0.0
WP_147071631.1	NUDIX	9.99e-18	62.6	0.1
WP_147073333.1	NUDIX	1.52e-17	62.0	0.0
WP_012263846.1	NUDIX	1.71e-17	61.8	0.0
WP_147073935.1	NUDIX	5.72e-13	47.2	0.0
WP_147069436.1	NUDIX	2.07e-12	45.4	0.0
WP_147071936.1	Biotin_lipoyl	5.68e-22	75.5	0.1
WP_147072888.1	Biotin_lipoyl	7.19e-18	62.4	0.5
WP_147073781.1	Biotin_lipoyl	1.00e-06	26.7	0.5
WP_147070192.1	Biotin_lipoyl	5.11e-06	24.4	10.0
WP_012267160.1	ECH_1	2.76e-74	247.8	0.0
WP_147070306.1	Nitroreductase	2.26e-34	117.1	0.0
WP_147069994.1	Nitroreductase	8.71e-32	108.7	0.1
WP_147069103.1	FAD_binding_2	1.13e-113	378.6	1.1
WP_147073596.1	FAD_binding_2	1.63e-95	318.8	0.9
WP_147069743.1	FAD_binding_2	1.05e-09	36.2	4.0
WP_147069505.1	FAD_binding_2	2.47e-07	28.4	0.5
WP_147071179.1	FAD_binding_2	2.53e-07	28.3	3.9
WP_147072704.1	FAD_binding_2	2.77e-07	28.2	0.1
WP_147070730.1	FAD_binding_2	3.13e-07	28.0	5.0
WP_147070122.1	FAD_binding_2	5.18e-07	27.3	1.6
WP_147071824.1	FAD_binding_2	1.12e-06	26.2	0.2
WP_147069113.1	FAD_binding_2	4.33e-06	24.3	0.0
WP_147072734.1	FAD_binding_2	5.90e-06	23.8	1.2
WP_147071278.1	Carboxyl_trans	1.24e-23	81.6	0.0
WP_002760280.1	Carboxyl_trans	1.30e-15	55.1	0.0
WP_147069313.1	B12-binding	1.78e-19	67.9	0.0
WP_147072404.1	B12-binding	1.25e-11	42.6	0.0
WP_147073466.1	B12-binding	3.19e-11	41.3	0.0
WP_147072794.1	B12-binding	7.59e-10	36.8	0.1
WP_147069674.1	B12-binding	7.64e-06	23.9	0.0
WP_002751149.1	Biotin_carb_C	4.03e-44	147.3	0.0
WP_147072767.1	CPSase_L_D2	2.54e-113	374.9	0.1
WP_002751149.1	CPSase_L_D2	1.60e-83	277.5	0.0
WP_147071645.1	CPSase_L_D2	5.40e-10	37.3	0.1
WP_147071347.1	CPSase_L_D2	7.32e-06	23.8	0.0
WP_147069103.1	Succ_DH_flav_C	1.94e-47	158.6	0.0
WP_147073596.1	Succ_DH_flav_C	3.81e-16	57.3	0.0
WP_002760280.1	ACCA	1.54e-142	472.4	0.0
WP_147069546.1	HpcH_HpaI	2.82e-11	41.2	0.2
WP_147070829.1	HpcH_HpaI	4.62e-08	30.7	0.2
WP_002758171.1	HpcH_HpaI	2.17e-06	25.3	1.0
WP_002797183.1	ADH_N	2.56e-29	99.7	0.5
WP_147069306.1	ADH_N	2.22e-24	83.8	0.1
WP_147071934.1	ADH_N	3.54e-20	70.3	0.4
WP_147072412.1	ADH_N	2.70e-17	61.1	0.0
WP_147069230.1	FumaraseC_C	2.86e-20	70.6	0.2
WP_147071254.1	Fer2_3	1.50e-33	113.2	1.0
WP_147073288.1	Fer4_8	1.65e-13	49.1	3.4
WP_147071254.1	Fer4_8	3.23e-11	41.7	6.5
WP_147073066.1	Fer4_8	1.82e-09	36.1	5.3
WP_002760545.1	Fer4_8	2.08e-07	29.5	7.8
WP_002733194.1	Fer4_8	5.03e-06	25.1	9.9
WP_147070304.1	Fer4_8	7.05e-06	24.6	4.4
WP_002733194.1	Fer4_10	7.05e-11	40.0	16.4
WP_002760545.1	Fer4_10	2.10e-09	35.3	23.2
WP_004163818.1	Fer4_10	2.14e-09	35.3	8.1
WP_002734319.1	Fer4_10	3.74e-09	34.5	28.0
WP_041804484.1	Fer4_10	6.60e-09	33.7	6.1
WP_147073066.1	Fer4_10	6.96e-09	33.7	21.6
WP_147073288.1	Fer4_10	1.06e-08	33.1	16.1
WP_147073288.1	Fer4_17	4.98e-10	38.0	3.9
WP_002734319.1	Fer4_17	3.52e-07	28.8	13.1
WP_147070304.1	Fer4_17	3.69e-07	28.8	6.7
WP_002733194.1	Fer4_17	5.71e-07	28.2	3.6
WP_147073066.1	Fer4_17	4.83e-06	25.2	6.9
WP_002760333.1	adh_short_C2	1.77e-88	294.2	0.0
WP_222595597.1	adh_short_C2	2.73e-70	234.7	4.4
WP_147068696.1	adh_short_C2	9.15e-65	216.6	4.1
WP_147068803.1	adh_short_C2	3.50e-52	175.4	0.3
