# target_name	query_name	e_value	score	bias
WP_002766731.1	adh_short	1.03e-71	238.6	5.9
WP_185241456.1	adh_short	2.31e-57	191.7	1.5
WP_185238808.1	adh_short	1.27e-54	182.8	0.1
WP_130757437.1	adh_short	5.65e-53	177.4	0.0
WP_002776612.1	adh_short	1.18e-50	169.8	0.2
WP_185238509.1	adh_short	6.30e-49	164.2	4.1
WP_185240735.1	adh_short	2.05e-46	156.0	0.1
WP_185240945.1	adh_short	3.80e-43	145.3	0.0
WP_185238289.1	adh_short	1.54e-42	143.4	0.1
WP_185240016.1	adh_short	3.67e-39	132.3	0.0
WP_185241455.1	adh_short	1.73e-37	126.9	5.5
WP_002740281.1	adh_short	1.88e-26	90.9	0.1
WP_185238622.1	adh_short	3.41e-19	67.2	1.9
WP_002787262.1	adh_short	1.81e-17	61.6	0.0
WP_185238581.1	adh_short	2.89e-17	60.9	0.0
WP_185238250.1	adh_short	1.59e-15	55.2	0.0
WP_185241001.1	adh_short	1.93e-14	51.7	0.1
WP_185240019.1	adh_short	1.47e-11	42.3	0.0
WP_185238741.1	adh_short	2.07e-10	38.5	0.0
WP_185240951.1	adh_short	1.26e-06	26.2	0.0
WP_260441967.1	adh_short	7.85e-06	23.6	0.0
WP_185238247.1	ADH_zinc_N	5.86e-28	95.5	0.2
WP_185238411.1	ADH_zinc_N	2.67e-26	90.2	0.0
WP_185241007.1	ADH_zinc_N	1.17e-22	78.4	0.9
WP_185238742.1	ADH_zinc_N	9.61e-12	43.1	0.0
WP_185240835.1	ADH_zinc_N	3.56e-06	25.1	0.1
WP_185238510.1	Thiolase_N	5.63e-80	266.5	0.0
WP_185240128.1	Thiolase_N	8.04e-10	36.6	0.5
WP_260441834.1	Thiolase_N	9.16e-08	29.9	0.1
WP_185238581.1	Thiolase_N	6.10e-06	23.9	0.0
WP_042791080.1	Lyase_1	8.30e-101	335.6	0.0
WP_185241047.1	Lyase_1	8.31e-78	260.0	0.0
WP_185238455.1	Lyase_1	2.44e-61	205.9	0.0
WP_185240195.1	Biotin_carb_N	1.62e-46	155.4	0.6
WP_106908493.1	NUDIX	3.28e-23	80.3	0.0
WP_185241467.1	NUDIX	4.49e-21	73.4	0.0
WP_185240269.1	NUDIX	1.54e-19	68.4	0.1
WP_150976381.1	NUDIX	2.26e-17	61.4	0.0
WP_185240568.1	NUDIX	5.22e-17	60.2	0.0
WP_185238208.1	NUDIX	7.82e-14	49.9	0.0
WP_185240690.1	NUDIX	7.60e-12	43.5	0.0
WP_185238629.1	NUDIX	1.84e-06	26.1	0.0
WP_185241008.1	Biotin_lipoyl	1.82e-22	77.1	0.1
WP_185239081.1	Biotin_lipoyl	7.10e-18	62.4	0.5
WP_185238588.1	Biotin_lipoyl	1.64e-07	29.2	0.0
WP_185240081.1	Biotin_lipoyl	9.87e-07	26.7	0.5
WP_185240077.1	Biotin_lipoyl	2.07e-06	25.6	8.0
WP_002769878.1	ECH_1	1.22e-73	245.6	0.0
WP_185239225.1	Nitroreductase	3.07e-35	119.9	0.0
WP_151696132.1	Nitroreductase	5.98e-31	106.0	0.1
WP_002741314.1	Nitroreductase	7.07e-28	96.0	0.1
WP_185240983.1	Nitroreductase	9.81e-20	69.5	0.9
WP_185238447.1	FAD_binding_2	1.23e-114	381.8	1.0
WP_185240117.1	FAD_binding_2	1.16e-96	322.6	0.6
WP_185239335.1	FAD_binding_2	6.45e-10	36.8	3.3
WP_185241086.1	FAD_binding_2	9.07e-09	33.1	4.2
WP_185240212.1	FAD_binding_2	6.95e-08	30.2	0.1
WP_185240201.1	FAD_binding_2	1.99e-07	28.6	4.7
WP_185239754.1	FAD_binding_2	2.13e-07	28.6	0.5
WP_185239482.1	FAD_binding_2	2.26e-07	28.5	0.7
WP_185239325.1	FAD_binding_2	3.36e-06	24.6	0.9
WP_185238568.1	FAD_binding_2	4.64e-06	24.1	0.0
WP_185239453.1	FAD_binding_2	5.75e-06	23.8	1.2
WP_185238751.1	Carboxyl_trans	7.37e-24	82.3	0.0
WP_185240454.1	Carboxyl_trans	1.29e-15	55.1	0.0
WP_185240046.1	MaoC_dehydratas	3.73e-20	69.9	0.2
WP_185238663.1	B12-binding	1.50e-19	68.1	0.0
WP_002794947.1	B12-binding	2.51e-11	41.6	0.0
WP_061430542.1	B12-binding	7.50e-10	36.8	0.1
WP_185240195.1	Biotin_carb_C	3.70e-44	147.4	0.0
WP_185240203.1	CPSase_L_D2	1.15e-111	369.5	0.1
WP_185240195.1	CPSase_L_D2	1.52e-84	280.8	0.0
WP_185238665.1	CPSase_L_D2	3.54e-10	37.8	0.1
WP_185238183.1	CPSase_L_D2	7.13e-06	23.8	0.0
WP_185238447.1	Succ_DH_flav_C	1.52e-46	155.6	0.0
WP_185240117.1	Succ_DH_flav_C	2.17e-16	58.1	0.1
WP_185240454.1	ACCA	8.56e-143	473.2	0.0
WP_185240045.1	HpcH_HpaI	3.25e-35	119.5	0.0
WP_185240487.1	HpcH_HpaI	1.23e-11	42.4	0.2
WP_185239897.1	HpcH_HpaI	9.83e-07	26.4	1.4
WP_185238411.1	ADH_N	2.10e-29	100.0	0.2
WP_185238247.1	ADH_N	9.81e-24	81.7	0.1
WP_185241007.1	ADH_N	1.85e-20	71.2	0.3
WP_185238742.1	ADH_N	2.71e-17	61.0	0.0
WP_042791080.1	FumaraseC_C	8.99e-21	72.2	0.2
WP_002787264.1	Fer2_3	1.87e-33	112.8	1.4
WP_185239634.1	Fer4_8	1.64e-13	49.1	3.4
WP_002787264.1	Fer4_8	3.15e-11	41.8	6.5
WP_185240464.1	Fer4_8	1.78e-09	36.1	5.3
WP_002734546.1	Fer4_8	2.50e-07	29.3	8.1
WP_002741201.1	Fer4_8	4.98e-06	25.1	9.9
WP_002741201.1	Fer4_10	6.91e-11	40.0	16.4
WP_002739790.1	Fer4_10	1.59e-09	35.7	7.7
WP_002734546.1	Fer4_10	2.06e-09	35.3	23.2
WP_002734319.1	Fer4_10	3.66e-09	34.5	28.0
WP_185240464.1	Fer4_10	6.82e-09	33.7	21.6
WP_016516721.1	Fer4_10	8.35e-09	33.4	5.5
WP_185239634.1	Fer4_10	1.04e-08	33.1	16.1
WP_185240046.1	FAS1_DH_region	1.78e-08	32.7	0.0
WP_185239634.1	Fer4_17	4.88e-10	38.0	3.9
WP_002734319.1	Fer4_17	3.45e-07	28.8	13.1
WP_185239007.1	Fer4_17	3.82e-07	28.7	7.0
WP_002741201.1	Fer4_17	5.62e-07	28.1	3.6
WP_185240464.1	Fer4_17	4.18e-06	25.4	6.9
WP_002740281.1	adh_short_C2	1.80e-88	294.2	0.0
WP_002766731.1	adh_short_C2	3.83e-70	234.2	4.2
WP_185241456.1	adh_short_C2	4.51e-66	220.9	0.9
WP_185238509.1	adh_short_C2	2.29e-52	176.0	0.6
WP_185238289.1	adh_short_C2	1.43e-48	163.6	0.1
WP_185238808.1	adh_short_C2	7.84e-44	148.1	0.3
WP_185241455.1	adh_short_C2	1.05e-43	147.7	3.4
WP_002776612.1	adh_short_C2	3.06e-37	126.5	0.3
WP_185240945.1	adh_short_C2	2.40e-36	123.6	0.0
WP_130757437.1	adh_short_C2	8.93e-32	108.6	0.0
WP_185240016.1	adh_short_C2	1.03e-28	98.6	0.2
WP_185240735.1	adh_short_C2	1.11e-26	92.0	0.0
WP_185238622.1	adh_short_C2	1.58e-24	84.9	0.8
WP_260441967.1	adh_short_C2	9.85e-24	82.3	0.0
WP_185238250.1	adh_short_C2	3.88e-13	47.6	0.0
WP_185238581.1	adh_short_C2	1.70e-10	39.0	0.0
WP_185241001.1	adh_short_C2	3.88e-10	37.8	0.0
WP_185240019.1	adh_short_C2	2.63e-09	35.1	0.0
WP_002787262.1	adh_short_C2	1.87e-06	25.8	0.0
WP_185239833.1	Glyoxalase_4	3.96e-11	41.3	0.0
WP_002758448.1	Glyoxalase_4	5.38e-11	40.9	0.0
WP_185239945.1	Glyoxalase_4	3.26e-08	31.9	0.0
WP_002740969.1	Glyoxalase_4	5.72e-07	27.9	0.0
WP_185240046.1	MC_hydratase	3.51e-25	86.9	0.2
