# target_name	query_name	e_value	score	bias
WP_209083067.1	adh_short	8.87e-68	224.4	1.7
WP_209083142.1	adh_short	9.25e-49	162.4	0.0
WP_209083228.1	adh_short	1.79e-35	119.0	0.0
WP_209085599.1	adh_short	5.37e-35	117.5	0.0
WP_209083317.1	adh_short	5.08e-28	94.7	0.0
WP_209083147.1	adh_short	2.34e-23	79.5	0.0
WP_209082909.1	adh_short	5.49e-18	62.0	0.0
WP_209083027.1	adh_short	2.90e-17	59.6	0.0
WP_209083230.1	adh_short	4.57e-15	52.4	0.0
WP_209085058.1	adh_short	2.71e-09	33.6	0.0
WP_209085197.1	adh_short	8.33e-09	32.0	0.1
WP_209083088.1	adh_short	1.57e-07	27.8	0.0
WP_209086021.1	Lyase_1	6.91e-94	311.5	0.0
WP_209082640.1	Lyase_1	2.66e-73	243.9	0.0
WP_209086018.1	Lyase_1	7.56e-52	173.4	0.0
WP_209082698.1	Biotin_carb_N	1.07e-47	157.9	0.2
WP_209082913.1	NUDIX	2.04e-14	50.5	0.0
WP_209082655.1	Biotin_lipoyl	9.20e-22	73.5	0.1
WP_209083019.1	Biotin_lipoyl	1.71e-19	66.3	0.2
WP_209084810.1	Biotin_lipoyl	3.33e-06	23.7	0.4
WP_209084841.1	Biotin_lipoyl	5.88e-06	22.9	0.1
WP_209083206.1	ECH_1	4.76e-67	222.7	0.0
WP_209082738.1	FAD_binding_2	1.45e-88	294.6	0.3
WP_209082674.1	FAD_binding_2	9.75e-13	44.8	0.0
WP_209082845.1	FAD_binding_2	5.55e-11	39.1	0.9
WP_209086623.1	FAD_binding_2	3.90e-09	33.0	0.5
WP_209085343.1	FAD_binding_2	7.21e-09	32.1	4.3
WP_209083128.1	FAD_binding_2	4.07e-08	29.6	0.0
WP_209084344.1	FAD_binding_2	1.22e-07	28.0	2.6
WP_209082963.1	FAD_binding_2	6.24e-07	25.7	0.2
WP_209086272.1	FAD_binding_2	1.01e-06	25.0	2.4
WP_209084866.1	FAD_binding_2	2.53e-06	23.7	3.0
WP_209083391.1	Carboxyl_trans	4.10e-20	68.6	0.1
WP_209083141.1	Carboxyl_trans	1.00e-11	41.0	0.1
WP_209085473.1	MaoC_dehydratas	6.26e-06	22.7	0.0
WP_209083687.1	B12-binding	7.56e-20	67.8	0.0
WP_209082698.1	Biotin_carb_C	3.91e-44	146.0	0.0
WP_209083840.1	CPSase_L_D2	1.22e-106	351.7	0.0
WP_209082698.1	CPSase_L_D2	3.24e-86	285.0	0.2
WP_209085362.1	CPSase_L_D2	2.82e-08	30.3	0.1
WP_209083966.1	CPSase_L_D2	8.32e-07	25.5	0.0
WP_209085506.1	CPSase_L_D2	4.78e-06	23.0	0.0
WP_209082738.1	Succ_DH_flav_C	1.70e-10	37.8	0.3
WP_209083141.1	ACCA	3.27e-140	463.4	0.0
WP_209086021.1	FumaraseC_C	1.92e-18	63.5	0.2
WP_209084901.1	Fer2_3	1.17e-07	28.6	0.3
WP_209082798.1	Fer4_8	3.45e-07	27.6	8.9
WP_209082798.1	Fer4_10	7.37e-11	38.7	17.3
WP_007099573.1	Fer4_10	2.75e-09	33.7	14.9
WP_007099573.1	Fer4_17	1.63e-08	31.8	9.5
WP_209082909.1	adh_short_C2	3.89e-83	275.4	0.0
WP_209083067.1	adh_short_C2	2.08e-66	220.7	0.4
WP_209083142.1	adh_short_C2	2.57e-36	122.2	0.0
WP_209083228.1	adh_short_C2	3.88e-24	82.3	0.0
WP_209083317.1	adh_short_C2	2.25e-20	70.0	0.0
WP_209085599.1	adh_short_C2	4.11e-16	56.1	0.0
WP_209083027.1	adh_short_C2	1.75e-11	40.9	0.0
WP_209083147.1	adh_short_C2	4.77e-11	39.5	0.0
WP_209083230.1	adh_short_C2	1.47e-06	24.8	0.0
WP_209083249.1	Glyoxalase_4	6.41e-12	42.6	0.0
