# target_name	query_name	e_value	score	bias
WP_032519472.1	adh_short	9.38e-68	224.3	1.9
WP_032519381.1	adh_short	6.49e-49	162.8	0.0
WP_032519244.1	adh_short	1.22e-36	122.8	0.0
WP_025923470.1	adh_short	7.34e-36	120.2	0.0
WP_032518695.1	adh_short	2.37e-27	92.5	0.0
WP_032519376.1	adh_short	4.47e-24	81.8	0.0
WP_032519623.1	adh_short	3.26e-18	62.6	0.0
WP_032519517.1	adh_short	6.36e-17	58.4	0.0
WP_032519241.1	adh_short	1.76e-16	57.0	0.0
WP_032520293.1	adh_short	2.85e-10	36.7	0.0
WP_032519447.1	adh_short	1.42e-06	24.7	0.0
WP_032520135.1	Lyase_1	4.80e-94	312.0	0.0
WP_032519880.1	Lyase_1	3.60e-72	240.1	0.0
WP_032520136.1	Lyase_1	8.11e-52	173.3	0.0
WP_032519830.1	Biotin_carb_N	1.04e-47	157.9	0.2
WP_032519619.1	NUDIX	3.15e-15	53.1	0.0
WP_032519862.1	Biotin_lipoyl	3.08e-23	78.2	0.3
WP_032519525.1	Biotin_lipoyl	1.39e-19	66.5	0.2
WP_032519296.1	ECH_1	3.01e-67	223.3	0.0
WP_032519787.1	FAD_binding_2	4.69e-88	292.9	0.3
WP_032519844.1	FAD_binding_2	3.84e-12	42.8	0.0
WP_025913212.1	FAD_binding_2	2.31e-11	40.3	0.9
WP_032520244.1	FAD_binding_2	1.36e-09	34.4	3.3
WP_032520198.1	FAD_binding_2	4.43e-09	32.7	0.8
WP_032519396.1	FAD_binding_2	1.67e-07	27.5	0.0
WP_032519579.1	FAD_binding_2	1.36e-06	24.5	0.4
WP_032520045.1	FAD_binding_2	1.75e-06	24.2	3.4
WP_032519220.1	FAD_binding_2	2.20e-06	23.9	2.5
WP_032520344.1	FAD_binding_2	4.09e-06	23.0	3.2
WP_032519163.1	FAD_binding_2	4.83e-06	22.7	3.5
WP_025890687.1	Carboxyl_trans	4.93e-21	71.6	0.1
WP_032519382.1	Carboxyl_trans	2.47e-11	39.6	0.1
WP_032520218.1	MaoC_dehydratas	5.49e-06	22.8	0.0
WP_032518913.1	B12-binding	4.23e-20	68.6	0.0
WP_032520106.1	B12-binding	3.54e-06	23.6	0.1
WP_032519830.1	Biotin_carb_C	2.71e-44	146.5	0.0
WP_032518955.1	CPSase_L_D2	1.18e-107	355.0	0.1
WP_032519830.1	CPSase_L_D2	1.40e-85	282.9	0.2
WP_032520237.1	CPSase_L_D2	1.14e-08	31.6	0.1
WP_032519008.1	CPSase_L_D2	1.07e-07	28.4	0.0
WP_032520214.1	CPSase_L_D2	3.11e-06	23.6	0.0
WP_032519787.1	Succ_DH_flav_C	5.12e-11	39.4	0.3
WP_032519382.1	ACCA	1.64e-139	461.1	0.0
WP_032520135.1	FumaraseC_C	2.17e-18	63.2	0.3
WP_032520335.1	Fer2_3	5.98e-07	26.3	0.3
WP_032519732.1	Fer4_8	3.35e-07	27.5	8.9
WP_032519732.1	Fer4_10	7.10e-11	38.7	17.3
WP_007099573.1	Fer4_10	2.64e-09	33.7	14.9
WP_007099573.1	Fer4_17	1.57e-08	31.8	9.5
WP_032519623.1	adh_short_C2	2.43e-83	276.1	0.0
WP_032519472.1	adh_short_C2	4.93e-67	222.7	0.3
WP_032519381.1	adh_short_C2	3.06e-37	125.2	0.0
WP_032519244.1	adh_short_C2	2.32e-25	86.3	0.0
WP_032518695.1	adh_short_C2	1.80e-21	73.6	0.0
WP_025923470.1	adh_short_C2	4.32e-17	59.2	0.0
WP_032519376.1	adh_short_C2	3.57e-12	43.1	0.0
WP_032519517.1	adh_short_C2	7.02e-12	42.2	0.0
WP_032519241.1	adh_short_C2	1.64e-06	24.6	0.0
WP_032519212.1	Glyoxalase_4	1.21e-10	38.4	0.0
