# target_name	query_name	e_value	score	bias
WP_006278496.1	adh_short	7.93e-70	231.8	8.0
WP_006276487.1	adh_short	4.03e-61	203.4	3.7
WP_115538516.1	adh_short	8.63e-52	173.0	0.0
WP_006276866.1	adh_short	1.29e-48	162.6	0.1
WP_115539322.1	adh_short	6.89e-47	157.0	0.0
WP_057178218.1	adh_short	7.95e-43	143.7	0.0
WP_057178739.1	adh_short	4.87e-39	131.4	0.0
WP_057178094.1	adh_short	8.24e-23	78.4	0.0
WP_057178853.1	adh_short	1.41e-22	77.7	0.0
WP_057177849.1	adh_short	1.10e-13	48.7	0.9
WP_115538148.1	adh_short	1.96e-12	44.6	0.1
WP_057176909.1	adh_short	1.35e-09	35.3	0.1
WP_235529026.1	adh_short	1.57e-09	35.1	0.0
WP_115538845.1	adh_short	3.34e-06	24.2	0.2
WP_057177501.1	adh_short	7.34e-06	23.1	0.1
WP_115538922.1	adh_short	9.49e-06	22.8	0.0
WP_006278216.1	ADH_zinc_N	4.19e-25	85.7	0.0
WP_115538553.1	ADH_zinc_N	5.67e-23	78.9	0.0
WP_115538977.1	ADH_zinc_N	2.51e-16	57.4	0.7
WP_115538927.1	ADH_zinc_N	1.28e-09	35.7	0.1
WP_057176984.1	Thiolase_N	5.63e-08	30.0	0.4
WP_096543529.1	Lyase_1	3.05e-88	293.7	0.0
WP_057178368.1	Lyase_1	1.32e-75	252.2	0.0
WP_057177333.1	Lyase_1	1.49e-59	199.5	0.0
WP_115538852.1	Biotin_carb_N	7.81e-47	155.9	0.2
WP_071985343.1	NUDIX	2.74e-23	80.0	0.0
WP_006276737.1	NUDIX	9.62e-21	71.8	0.0
WP_006278462.1	NUDIX	1.40e-20	71.2	0.3
WP_115538393.1	NUDIX	3.06e-13	47.5	0.0
WP_006278700.1	NUDIX	2.27e-12	44.6	0.0
WP_057177352.1	NUDIX	2.31e-10	38.2	0.0
WP_115539231.1	NUDIX	1.08e-09	36.0	0.0
WP_006276250.1	Biotin_lipoyl	3.48e-26	88.4	0.6
WP_057178604.1	Biotin_lipoyl	3.72e-18	62.7	0.8
WP_115538338.1	Biotin_lipoyl	8.21e-07	26.4	1.6
WP_115539006.1	Biotin_lipoyl	3.08e-06	24.5	0.3
WP_115538530.1	Biotin_lipoyl	3.30e-06	24.4	0.1
WP_006276140.1	Biotin_lipoyl	3.39e-06	24.4	0.1
WP_006278636.1	Biotin_lipoyl	5.86e-06	23.6	0.3
WP_115539228.1	Biotin_lipoyl	8.79e-06	23.1	0.5
WP_006277396.1	ECH_1	3.10e-74	247.0	0.0
WP_115538069.1	Nitroreductase	8.21e-34	114.7	0.0
WP_057176968.1	FAD_binding_2	7.54e-115	381.9	3.1
WP_115538932.1	FAD_binding_2	2.08e-91	304.7	1.4
WP_115539029.1	FAD_binding_2	1.88e-11	41.3	5.9
WP_115538451.1	FAD_binding_2	2.89e-09	34.1	0.4
WP_115538453.1	FAD_binding_2	1.18e-08	32.1	0.0
WP_006276197.1	FAD_binding_2	2.04e-08	31.3	1.3
WP_115538521.1	FAD_binding_2	6.61e-08	29.7	0.3
WP_236107265.1	FAD_binding_2	6.64e-08	29.7	0.1
WP_006275633.1	FAD_binding_2	1.05e-07	29.0	0.1
WP_115539188.1	FAD_binding_2	4.90e-07	26.8	1.2
WP_057179131.1	FAD_binding_2	1.65e-06	25.1	0.4
WP_057177657.1	FAD_binding_2	6.55e-06	23.1	1.7
WP_006276581.1	Carboxyl_trans	4.99e-24	82.3	0.0
WP_057179082.1	Carboxyl_trans	3.13e-14	50.0	0.2
WP_057178195.1	B12-binding	5.14e-23	78.8	0.0
WP_115538320.1	B12-binding	6.44e-21	72.0	0.0
WP_006276124.1	B12-binding	9.47e-13	45.6	0.0
WP_115538852.1	Biotin_carb_C	4.32e-44	146.6	0.0
WP_236107456.1	CPSase_L_D2	2.59e-112	371.0	0.2
WP_115538852.1	CPSase_L_D2	2.71e-87	289.3	0.0
WP_115539252.1	CPSase_L_D2	1.10e-06	25.9	0.0
WP_115539367.1	CPSase_L_D2	4.38e-06	23.9	0.3
WP_057176968.1	Succ_DH_flav_C	4.64e-44	147.1	0.0
WP_115538932.1	Succ_DH_flav_C	1.25e-16	58.3	0.0
WP_057179082.1	ACCA	1.50e-141	468.6	0.0
WP_115538553.1	ADH_N	2.21e-28	96.1	0.4
WP_006278216.1	ADH_N	8.50e-25	84.6	0.6
WP_115538927.1	ADH_N	1.40e-21	74.3	0.1
WP_115538977.1	ADH_N	4.51e-08	30.9	0.0
WP_096543529.1	FumaraseC_C	2.67e-23	79.7	1.2
WP_181407064.1	Fer2_3	3.34e-34	114.7	0.1
WP_115539144.1	Fer4_8	5.53e-13	46.8	3.0
WP_181407064.1	Fer4_8	4.47e-12	43.9	7.1
WP_006277437.1	Fer4_8	3.35e-09	34.7	9.9
