# target_name	query_name	e_value	score	bias
WP_335071867.1	adh_short	1.49e-69	232.0	6.6
WP_335078421.1	adh_short	1.03e-68	229.2	6.1
WP_335072425.1	adh_short	1.23e-61	206.1	0.9
WP_335076438.1	adh_short	7.73e-61	203.5	3.0
WP_335072417.1	adh_short	1.80e-59	199.1	2.2
WP_335073358.1	adh_short	6.56e-59	197.2	1.7
WP_335078076.1	adh_short	7.04e-59	197.1	0.3
WP_335075401.1	adh_short	3.24e-58	195.0	3.9
WP_335072607.1	adh_short	1.18e-56	189.9	0.5
WP_335079086.1	adh_short	5.76e-56	187.6	0.0
WP_334973092.1	adh_short	5.84e-56	187.6	0.8
WP_335078174.1	adh_short	1.43e-55	186.3	0.4
WP_335078199.1	adh_short	1.57e-55	186.2	3.1
WP_335075895.1	adh_short	2.78e-55	185.4	1.6
WP_335076818.1	adh_short	6.69e-55	184.2	0.7
WP_335072335.1	adh_short	2.91e-53	178.8	0.3
WP_335077633.1	adh_short	1.55e-52	176.4	7.6
WP_335077218.1	adh_short	1.24e-51	173.5	0.1
WP_335068844.1	adh_short	5.79e-50	168.0	0.0
WP_335079345.1	adh_short	1.65e-49	166.6	0.4
WP_335076063.1	adh_short	4.01e-49	165.3	0.2
WP_335070573.1	adh_short	5.19e-49	164.9	0.9
WP_335070405.1	adh_short	1.38e-48	163.6	0.0
WP_335074201.1	adh_short	2.67e-48	162.6	0.8
WP_335073233.1	adh_short	3.63e-48	162.2	0.0
WP_335071754.1	adh_short	2.06e-47	159.7	0.0
WP_335070952.1	adh_short	4.32e-47	158.7	0.1
WP_335076984.1	adh_short	4.82e-47	158.5	0.0
WP_335074458.1	adh_short	7.37e-46	154.7	0.0
WP_335069381.1	adh_short	7.44e-46	154.6	0.1
WP_335078423.1	adh_short	5.04e-44	148.7	0.7
WP_335077711.1	adh_short	2.15e-43	146.6	0.0
WP_335077228.1	adh_short	3.66e-43	145.9	0.3
WP_335072776.1	adh_short	5.93e-43	145.2	1.7
WP_335072468.1	adh_short	9.95e-43	144.4	0.0
WP_335078804.1	adh_short	4.04e-41	139.2	0.5
WP_335070649.1	adh_short	1.27e-37	127.8	0.3
WP_335077327.1	adh_short	2.95e-35	120.1	0.1
WP_335074290.1	adh_short	4.90e-30	103.0	0.0
WP_335078792.1	adh_short	3.02e-29	100.4	0.0
WP_335078072.1	adh_short	9.66e-29	98.8	0.0
WP_335073193.1	adh_short	3.71e-28	96.9	2.1
WP_335070740.1	adh_short	6.24e-25	86.4	0.0
WP_335074928.1	adh_short	8.13e-24	82.7	0.0
WP_335079290.1	adh_short	9.53e-24	82.5	0.0
WP_335076738.1	adh_short	2.85e-23	81.0	0.3
WP_335071301.1	adh_short	4.65e-21	73.7	0.0
WP_335078425.1	adh_short	1.05e-17	62.8	0.9
WP_335077238.1	adh_short	1.49e-13	49.2	0.1
