# target_name	query_name	e_value	score	bias
WP_012165802.1	adh_short	2.14e-66	221.8	7.3
WP_012165804.1	adh_short	2.40e-62	208.6	0.2
WP_012166468.1	adh_short	2.60e-58	195.4	1.5
WP_012160907.1	adh_short	2.66e-56	188.8	0.2
WP_012166329.1	adh_short	1.85e-55	186.1	2.9
WP_012167170.1	adh_short	2.63e-55	185.6	0.5
WP_012162790.1	adh_short	1.52e-54	183.1	0.0
WP_012166266.1	adh_short	3.10e-54	182.1	0.0
WP_012166264.1	adh_short	3.36e-52	175.5	7.2
WP_012168330.1	adh_short	9.93e-52	173.9	0.0
WP_012160901.1	adh_short	1.57e-51	173.3	0.5
WP_012161359.1	adh_short	8.95e-50	167.5	0.0
WP_012164240.1	adh_short	2.58e-49	166.0	0.0
WP_012161895.1	adh_short	5.81e-49	164.9	0.4
WP_012168331.1	adh_short	3.48e-45	152.6	0.0
WP_012164053.1	adh_short	8.83e-45	151.3	0.3
WP_012166630.1	adh_short	1.52e-44	150.5	0.3
WP_012160753.1	adh_short	2.22e-43	146.7	0.0
WP_012163635.1	adh_short	2.59e-41	139.9	0.0
WP_012162735.1	adh_short	2.60e-40	136.7	0.2
WP_012163530.1	adh_short	1.27e-38	131.2	0.0
WP_012161827.1	adh_short	3.00e-37	126.7	0.0
WP_012163555.1	adh_short	9.09e-36	121.8	5.0
WP_012161885.1	adh_short	1.97e-35	120.8	0.0
WP_012162167.1	adh_short	2.02e-35	120.7	0.0
WP_012163131.1	adh_short	1.77e-34	117.6	0.0
WP_012166920.1	adh_short	1.21e-32	111.6	0.0
WP_012163942.1	adh_short	4.36e-32	109.8	0.0
WP_012162378.1	adh_short	3.17e-31	107.0	0.0
WP_012166629.1	adh_short	6.79e-28	96.2	0.2
WP_012167983.1	adh_short	2.53e-25	87.8	0.7
WP_012165198.1	adh_short	2.37e-24	84.6	0.0
WP_010468727.1	adh_short	5.51e-24	83.4	0.1
WP_012167488.1	adh_short	1.79e-23	81.7	0.2
WP_012166269.1	adh_short	1.92e-20	71.8	0.9
WP_012161777.1	adh_short	6.38e-18	63.6	0.0
WP_012166727.1	adh_short	3.34e-14	51.5	1.8
WP_012166729.1	adh_short	9.13e-09	33.7	0.7
WP_012162873.1	adh_short	5.57e-06	24.7	0.0
WP_012165921.1	adh_short	9.14e-06	23.9	0.0
WP_012162934.1	ADH_zinc_N	3.66e-28	96.8	0.0
WP_012164833.1	ADH_zinc_N	6.24e-25	86.3	0.0
WP_012165069.1	ADH_zinc_N	2.22e-24	84.5	0.0
WP_012162076.1	ADH_zinc_N	8.13e-23	79.5	0.0
WP_012165234.1	ADH_zinc_N	1.47e-21	75.4	0.6
WP_041661144.1	ADH_zinc_N	3.11e-20	71.1	0.0
WP_012166210.1	ADH_zinc_N	1.97e-16	58.8	0.1
WP_012167331.1	ADH_zinc_N	2.27e-16	58.6	0.1
WP_012166228.1	ADH_zinc_N	1.05e-14	53.2	0.2
WP_012166353.1	ADH_zinc_N	1.55e-12	46.2	0.0
WP_012167684.1	ADH_zinc_N	7.37e-12	44.0	0.0
WP_012162162.1	ADH_zinc_N	1.20e-11	43.4	0.0
WP_012163817.1	ADH_zinc_N	3.19e-11	42.0	0.0
WP_010473575.1	ADH_zinc_N	9.70e-06	24.3	1.5
WP_012162644.1	Thiolase_N	3.70e-74	248.1	2.4
WP_012163288.1	Thiolase_N	2.29e-10	39.0	0.0
WP_041661143.1	Thiolase_N	3.08e-08	32.0	0.2
WP_012166729.1	Thiolase_N	4.75e-07	28.1	0.3
WP_012161296.1	Thiolase_N	1.08e-06	26.9	1.0
