# target_name	query_name	e_value	score	bias
WP_042154758.1	adh_short	5.37e-68	226.3	6.9
WP_227365981.1	adh_short	2.47e-60	201.3	0.1
WP_042151105.1	adh_short	8.41e-59	196.3	0.4
WP_227365259.1	adh_short	8.05e-56	186.6	0.2
WP_254033266.1	adh_short	5.43e-51	170.8	0.0
WP_042151882.1	adh_short	9.28e-51	170.1	0.4
WP_235765568.1	adh_short	9.85e-50	166.7	0.0
WP_235751292.1	adh_short	4.20e-47	158.1	0.2
WP_235751625.1	adh_short	1.61e-29	100.8	0.0
WP_042153785.1	adh_short	2.47e-25	87.1	0.0
WP_026787734.1	adh_short	1.43e-21	74.8	0.0
WP_227364883.1	adh_short	8.24e-19	65.8	0.9
WP_227365869.1	adh_short	1.89e-15	54.9	0.3
WP_026797344.1	adh_short	1.42e-09	35.7	0.0
WP_254035174.1	adh_short	3.44e-08	31.2	0.1
WP_254035831.1	adh_short	1.45e-07	29.1	0.4
WP_072005166.1	adh_short	1.79e-07	28.8	0.1
WP_227381598.1	ADH_zinc_N	1.11e-27	94.5	0.0
WP_227350444.1	ADH_zinc_N	8.30e-21	72.3	0.2
WP_227351037.1	ADH_zinc_N	4.00e-13	47.4	0.2
WP_235765776.1	ADH_zinc_N	4.57e-06	24.6	0.4
WP_042152954.1	Thiolase_N	3.74e-06	24.5	1.0
WP_254035831.1	Thiolase_N	8.96e-06	23.2	0.1
WP_254035726.1	Lyase_1	5.40e-117	388.6	0.0
WP_042156541.1	Lyase_1	6.10e-76	253.8	0.0
WP_042155761.1	Lyase_1	1.93e-62	209.4	0.0
WP_042154621.1	Biotin_carb_N	2.93e-47	157.7	0.7
WP_042154381.1	NUDIX	6.62e-24	82.4	0.0
WP_026798273.1	NUDIX	1.41e-22	78.1	0.0
WP_026796352.1	NUDIX	7.66e-21	72.5	0.1
WP_042154245.1	NUDIX	9.86e-21	72.2	0.2
WP_042154922.1	NUDIX	1.85e-15	55.1	0.0
WP_052369682.1	NUDIX	4.07e-15	54.0	0.2
WP_042155359.1	NUDIX	2.33e-14	51.5	0.0
WP_042153134.1	Biotin_lipoyl	4.10e-25	85.4	0.1
WP_227350443.1	Biotin_lipoyl	3.38e-17	60.1	0.2
WP_254035824.1	Biotin_lipoyl	1.78e-08	32.1	4.2
WP_254035699.1	Biotin_lipoyl	4.87e-07	27.5	0.6
WP_254035714.1	Biotin_lipoyl	9.67e-06	23.4	0.2
WP_026787975.1	ECH_1	8.79e-75	249.2	0.0
WP_254035389.1	Nitroreductase	9.08e-30	102.0	0.0
WP_227351141.1	FAD_binding_2	2.81e-119	397.0	2.4
WP_254035200.1	FAD_binding_2	3.55e-97	324.2	1.6
WP_254035764.1	FAD_binding_2	1.42e-10	38.9	0.1
WP_227357819.1	FAD_binding_2	1.53e-10	38.8	0.5
WP_227351118.1	FAD_binding_2	1.77e-09	35.3	0.8
WP_042152327.1	FAD_binding_2	1.37e-08	32.4	0.1
WP_227366104.1	FAD_binding_2	9.65e-08	29.6	1.9
WP_026786441.1	FAD_binding_2	1.34e-07	29.1	3.6
WP_042154589.1	FAD_binding_2	2.89e-07	28.0	1.6
WP_254035542.1	FAD_binding_2	4.37e-07	27.4	4.4
WP_227350450.1	FAD_binding_2	4.98e-07	27.2	0.3
WP_254035225.1	FAD_binding_2	1.69e-06	25.5	0.0
WP_254035233.1	FAD_binding_2	2.71e-06	24.8	0.7
WP_254035711.1	FAD_binding_2	3.24e-06	24.5	0.2
WP_254035112.1	FAD_binding_2	3.40e-06	24.5	1.2
WP_042156077.1	FAD_binding_2	3.92e-06	24.3	0.3
WP_026785851.1	FAD_binding_2	4.17e-06	24.2	0.2
WP_227365841.1	FAD_binding_2	7.83e-06	23.3	0.1
WP_026786342.1	Carboxyl_trans	1.22e-22	78.2	0.0
WP_042151111.1	Carboxyl_trans	2.25e-15	54.2	0.1
WP_235751580.1	B12-binding	9.58e-20	68.6	0.0
WP_227350743.1	B12-binding	5.28e-15	53.3	0.0
WP_227365553.1	B12-binding	2.36e-11	41.5	0.0
WP_042156815.1	B12-binding	3.44e-10	37.8	0.0
WP_042154621.1	Biotin_carb_C	1.22e-42	142.4	0.0
WP_235766053.1	CPSase_L_D2	4.71e-117	386.9	1.3
WP_042154621.1	CPSase_L_D2	1.07e-86	287.7	0.0
WP_026797839.1	CPSase_L_D2	2.61e-07	28.3	0.1
WP_227351141.1	Succ_DH_flav_C	3.58e-47	157.6	0.0
WP_254035200.1	Succ_DH_flav_C	1.96e-16	58.1	0.0
WP_042151111.1	ACCA	4.48e-141	467.4	0.0
WP_330943331.1	HpcH_HpaI	6.55e-06	23.5	0.4
WP_227381598.1	ADH_N	6.03e-22	75.9	0.2
WP_227351037.1	ADH_N	1.29e-20	71.6	0.3
WP_227350444.1	ADH_N	1.12e-18	65.4	0.2
WP_254035726.1	FumaraseC_C	3.49e-24	83.0	1.8
WP_027249621.1	Fer2_3	3.46e-33	111.8	0.0
