# target_name	query_name	e_value	score	bias
WP_002766731.1	adh_short	8.95e-72	238.6	5.9
WP_110579817.1	adh_short	2.58e-55	184.9	0.1
WP_110579981.1	adh_short	4.59e-53	177.5	0.0
WP_110578316.1	adh_short	9.36e-50	166.7	0.4
WP_002735163.1	adh_short	3.10e-49	165.0	3.7
WP_110580266.1	adh_short	1.68e-46	156.1	0.0
WP_110579581.1	adh_short	4.42e-43	144.9	0.0
WP_016517237.1	adh_short	6.29e-40	134.6	0.0
WP_002760333.1	adh_short	1.56e-26	90.9	0.1
WP_110577712.1	adh_short	1.02e-23	81.8	0.0
WP_110577899.1	adh_short	2.20e-17	61.1	0.0
WP_110578002.1	adh_short	4.52e-17	60.1	0.0
WP_110578580.1	adh_short	4.60e-12	43.7	0.0
WP_110577732.1	adh_short	8.99e-11	39.5	0.0
WP_253257024.1	adh_short	2.37e-09	34.9	0.0
WP_110577715.1	adh_short	7.70e-09	33.2	0.1
WP_110580316.1	ADH_zinc_N	5.09e-28	95.5	0.2
WP_110579273.1	ADH_zinc_N	2.23e-26	90.2	0.0
WP_110577762.1	ADH_zinc_N	2.61e-23	80.3	0.6
WP_110577733.1	ADH_zinc_N	5.29e-13	47.0	0.0
WP_110580012.1	Thiolase_N	2.68e-81	270.7	0.0
WP_110577712.1	Thiolase_N	4.60e-11	40.5	3.0
WP_110579511.1	Thiolase_N	1.51e-09	35.5	0.5
WP_110578001.1	Thiolase_N	8.46e-08	29.8	0.1
WP_110578002.1	Thiolase_N	5.24e-06	23.9	0.0
WP_110578693.1	Lyase_1	8.54e-101	335.3	0.0
WP_110578777.1	Lyase_1	3.31e-77	257.8	0.0
WP_110579627.1	Lyase_1	8.05e-61	204.0	0.0
WP_110579943.1	Lyase_1	1.09e-38	131.3	0.0
WP_108937192.1	Biotin_carb_N	1.53e-46	155.3	0.6
WP_110578776.1	NUDIX	7.68e-24	82.1	0.0
WP_110578325.1	NUDIX	1.01e-20	72.0	0.0
WP_110545973.1	NUDIX	8.00e-20	69.1	0.1
WP_110578060.1	NUDIX	1.33e-17	61.9	0.0
WP_110578026.1	NUDIX	2.53e-17	61.0	0.0
WP_110578424.1	NUDIX	2.30e-14	51.5	0.0
WP_052277992.1	NUDIX	5.42e-12	43.8	0.0
WP_110577786.1	Biotin_lipoyl	1.56e-22	77.1	0.1
WP_110580050.1	Biotin_lipoyl	6.09e-18	62.4	0.5
WP_110577996.1	Biotin_lipoyl	2.91e-07	28.2	0.0
WP_110579476.1	Biotin_lipoyl	2.12e-06	25.4	0.5
WP_110580311.1	Biotin_lipoyl	2.28e-06	25.3	0.2
WP_110579479.1	Biotin_lipoyl	2.46e-06	25.2	9.2
WP_110579383.1	ECH_1	6.82e-74	246.2	0.0
WP_110580320.1	Nitroreductase	3.38e-35	119.6	0.0
WP_110578440.1	Nitroreductase	2.56e-31	107.0	0.0
WP_253256815.1	Nitroreductase	4.47e-28	96.4	0.1
WP_052275382.1	FAD_binding_2	8.34e-115	382.1	1.2
WP_110578608.1	FAD_binding_2	1.95e-96	321.6	0.7
WP_110578156.1	FAD_binding_2	9.52e-10	36.1	2.8
WP_110580056.1	FAD_binding_2	7.07e-09	33.2	4.3
WP_110579733.1	FAD_binding_2	1.61e-07	28.7	0.5
WP_110580047.1	FAD_binding_2	1.70e-07	28.7	4.7
WP_110579121.1	FAD_binding_2	4.28e-07	27.4	0.5
WP_110578165.1	FAD_binding_2	2.73e-06	24.7	0.4
WP_110578117.1	FAD_binding_2	5.09e-06	23.8	1.3
WP_104397528.1	Carboxyl_trans	1.52e-23	81.1	0.0
WP_002744097.1	Carboxyl_trans	1.25e-15	55.0	0.0
WP_110578492.1	B12-binding	1.49e-19	67.9	0.0
WP_110578353.1	B12-binding	2.18e-11	41.6	0.0
WP_110578401.1	B12-binding	6.59e-10	36.8	0.1
WP_108937192.1	Biotin_carb_C	3.11e-44	147.4	0.0
WP_110580044.1	CPSase_L_D2	9.02e-113	372.9	0.0
WP_108937192.1	CPSase_L_D2	2.61e-84	279.9	0.0
WP_110578494.1	CPSase_L_D2	4.46e-10	37.3	0.0
WP_110580586.1	CPSase_L_D2	3.01e-06	24.8	0.0
WP_052275382.1	Succ_DH_flav_C	2.66e-47	157.9	0.0
WP_110578608.1	Succ_DH_flav_C	6.72e-17	59.6	0.1
WP_002744097.1	ACCA	9.00e-143	472.9	0.0
WP_110580607.1	HpcH_HpaI	2.38e-12	44.5	0.2
WP_110579686.1	HpcH_HpaI	3.83e-07	27.5	0.8
WP_110579273.1	ADH_N	3.92e-29	98.9	0.2
WP_110580316.1	ADH_N	3.96e-24	82.8	0.1
WP_110577762.1	ADH_N	6.13e-19	66.1	0.7
WP_110577733.1	ADH_N	1.29e-17	61.9	0.0
WP_110578693.1	FumaraseC_C	8.11e-21	72.1	0.2
WP_110577901.1	Fer2_3	1.31e-33	113.1	1.1
WP_110579341.1	Fer4_8	1.52e-13	49.0	3.4
WP_110577901.1	Fer4_8	3.24e-11	41.5	6.7
WP_110578629.1	Fer4_8	1.54e-09	36.1	5.3
WP_110579183.1	Fer4_8	5.00e-07	28.1	8.5
WP_002733194.1	Fer4_8	4.29e-06	25.1	9.9
WP_002733194.1	Fer4_10	6.01e-11	40.0	16.4
WP_002739790.1	Fer4_10	1.38e-09	35.7	7.7
WP_110579183.1	Fer4_10	2.35e-09	34.9	23.3
WP_110578629.1	Fer4_10	5.93e-09	33.7	21.6
WP_016516721.1	Fer4_10	7.26e-09	33.4	5.5
WP_110579341.1	Fer4_10	9.06e-09	33.1	16.1
WP_002764973.1	Fer4_10	1.07e-08	32.8	15.4
WP_110579341.1	Fer4_17	4.24e-10	38.0	3.9
WP_110578286.1	Fer4_17	3.38e-07	28.7	7.0
WP_002733194.1	Fer4_17	4.87e-07	28.2	3.6
WP_002764973.1	Fer4_17	5.16e-07	28.1	13.1
WP_110578629.1	Fer4_17	1.44e-06	26.6	5.6
WP_002760333.1	adh_short_C2	1.51e-88	294.2	0.0
WP_002766731.1	adh_short_C2	3.33e-70	234.2	4.2
WP_002735163.1	adh_short_C2	2.18e-52	175.9	0.8
WP_110579817.1	adh_short_C2	6.87e-45	151.4	0.4
WP_110579581.1	adh_short_C2	5.09e-37	125.6	0.0
WP_110578316.1	adh_short_C2	1.47e-36	124.1	0.6
WP_110579981.1	adh_short_C2	8.62e-32	108.5	0.0
WP_016517237.1	adh_short_C2	2.97e-29	100.2	0.4
WP_110580266.1	adh_short_C2	5.44e-27	92.8	0.0
WP_110577712.1	adh_short_C2	4.21e-16	57.1	0.0
WP_110578002.1	adh_short_C2	2.32e-10	38.3	0.0
WP_110578580.1	adh_short_C2	7.06e-10	36.8	0.0
WP_253257024.1	adh_short_C2	5.87e-09	33.7	0.0
WP_110577899.1	adh_short_C2	8.00e-07	26.8	0.0
WP_110577715.1	adh_short_C2	8.11e-07	26.7	0.2
WP_110578314.1	Glyoxalase_4	1.17e-11	42.8	0.0
WP_110579042.1	Glyoxalase_4	2.82e-09	35.2	0.0
WP_110579175.1	Glyoxalase_4	4.03e-07	28.2	0.0
WP_110579853.1	Glyoxalase_4	5.49e-07	27.8	0.0
