# target_name	query_name	e_value	score	bias
WP_002782849.1	adh_short	2.56e-72	240.6	5.9
WP_190359330.1	adh_short	1.11e-56	189.6	1.5
WP_190357545.1	adh_short	4.32e-55	184.4	0.2
WP_190357485.1	adh_short	1.48e-53	179.4	0.1
WP_190357292.1	adh_short	1.67e-50	169.4	0.3
WP_190356867.1	adh_short	2.61e-49	165.5	4.2
WP_190358578.1	adh_short	4.96e-46	154.8	0.1
WP_002799931.1	adh_short	5.34e-43	144.9	0.0
WP_190359331.1	adh_short	3.86e-35	119.3	4.9
WP_265795490.1	adh_short	1.28e-32	111.1	0.0
WP_002760333.1	adh_short	1.90e-26	90.9	0.1
WP_190357255.1	adh_short	1.93e-17	61.5	0.0
WP_190357462.1	adh_short	8.45e-16	56.2	0.0
WP_190357379.1	adh_short	8.55e-15	52.9	0.0
WP_190357374.1	adh_short	1.11e-12	46.0	0.0
WP_190357723.1	adh_short	9.31e-11	39.7	0.0
WP_002765201.1	adh_short	7.27e-06	23.8	0.0
WP_242030047.1	adh_short	8.32e-06	23.6	0.0
WP_190358981.1	ADH_zinc_N	6.19e-28	95.5	0.2
WP_190357809.1	ADH_zinc_N	3.15e-22	77.1	0.5
WP_190357722.1	ADH_zinc_N	9.90e-13	46.4	0.0
WP_190356868.1	Thiolase_N	2.08e-78	261.5	0.0
WP_190358163.1	Thiolase_N	7.17e-09	33.6	0.4
WP_190356932.1	Thiolase_N	1.37e-06	26.1	0.1
WP_190357104.1	Lyase_1	5.84e-101	336.1	0.0
WP_190358050.1	Lyase_1	3.85e-78	261.2	0.0
WP_190357061.1	Lyase_1	4.06e-61	205.3	0.0
WP_190357528.1	Biotin_carb_N	1.62e-46	155.5	0.6
WP_190358051.1	NUDIX	2.56e-23	80.7	0.0
WP_190357513.1	NUDIX	2.48e-21	74.3	0.0
WP_190358261.1	NUDIX	5.19e-19	66.8	0.0
WP_190356686.1	NUDIX	5.45e-17	60.2	0.0
WP_190357879.1	NUDIX	5.91e-16	56.9	0.0
WP_190359406.1	NUDIX	4.33e-14	50.8	0.0
WP_190356412.1	NUDIX	6.59e-12	43.8	0.0
WP_190358075.1	Biotin_lipoyl	5.80e-22	75.5	0.1
WP_190358422.1	Biotin_lipoyl	7.59e-18	62.3	0.5
WP_190359798.1	Biotin_lipoyl	9.00e-07	26.9	0.6
WP_190356724.1	Biotin_lipoyl	5.48e-06	24.3	1.0
WP_190358976.1	Biotin_lipoyl	6.27e-06	24.2	1.3
WP_190359598.1	ECH_1	3.88e-74	247.3	0.0
WP_190358611.1	Nitroreductase	7.62e-35	118.7	0.0
WP_190357760.1	Nitroreductase	3.33e-31	106.9	0.1
WP_190357960.1	FAD_binding_2	4.58e-114	380.0	1.0
WP_190358593.1	FAD_binding_2	7.62e-98	326.6	0.8
WP_190358774.1	FAD_binding_2	4.51e-09	34.1	3.1
WP_190358428.1	FAD_binding_2	3.25e-08	31.3	5.0
WP_190358000.1	FAD_binding_2	6.33e-08	30.4	3.1
WP_190357219.1	FAD_binding_2	2.22e-07	28.6	0.5
WP_190358645.1	FAD_binding_2	5.02e-07	27.4	0.5
WP_190356460.1	FAD_binding_2	1.06e-06	26.3	0.4
WP_190358540.1	FAD_binding_2	3.30e-06	24.7	1.3
WP_190358734.1	FAD_binding_2	4.57e-06	24.2	0.0
WP_190357707.1	Carboxyl_trans	1.68e-23	81.2	0.1
WP_190359053.1	Carboxyl_trans	1.82e-15	54.7	0.0
WP_242030265.1	MaoC_dehydratas	1.51e-12	45.4	0.1
WP_190359635.1	B12-binding	1.70e-19	68.0	0.0
