# target_name	query_name	e_value	score	bias
WP_002782849.1	adh_short	2.14e-72	240.6	5.9
WP_002751234.1	adh_short	1.69e-56	188.7	0.0
WP_190380396.1	adh_short	1.97e-53	178.7	0.0
WP_190381689.1	adh_short	2.07e-53	178.7	0.0
WP_190380965.1	adh_short	5.40e-53	177.3	0.1
WP_045362044.1	adh_short	9.09e-51	170.0	0.4
WP_045360892.1	adh_short	3.82e-49	164.7	2.8
WP_190380961.1	adh_short	3.63e-46	155.0	0.1
WP_045358450.1	adh_short	9.04e-45	150.5	1.1
WP_242017259.1	adh_short	1.17e-26	91.4	0.0
WP_052278238.1	adh_short	2.67e-26	90.2	0.2
WP_045362113.1	adh_short	1.09e-17	62.1	0.0
WP_341853549.1	adh_short	1.84e-15	54.8	0.0
WP_045359213.1	adh_short	9.26e-13	46.0	0.0
WP_045356891.1	adh_short	1.57e-10	38.7	0.0
WP_341853604.1	ADH_zinc_N	4.80e-28	95.6	0.2
WP_045358509.1	ADH_zinc_N	1.18e-26	91.1	0.0
WP_190381815.1	ADH_zinc_N	2.43e-12	44.9	0.0
WP_190381726.1	ADH_zinc_N	4.95e-06	24.4	0.2
WP_190380574.1	Thiolase_N	7.45e-81	269.2	0.0
WP_045357709.1	Thiolase_N	3.80e-09	34.2	0.7
WP_190380017.1	Thiolase_N	4.04e-06	24.3	0.2
WP_045360712.1	Lyase_1	1.30e-100	334.7	0.0
WP_190381766.1	Lyase_1	1.42e-77	259.1	0.0
WP_002774249.1	Lyase_1	1.76e-60	202.9	0.0
WP_002734953.1	Biotin_carb_N	1.63e-46	155.2	0.6
WP_190381767.1	NUDIX	7.03e-23	79.0	0.0
WP_045362755.1	NUDIX	1.40e-21	74.8	0.0
WP_045358832.1	NUDIX	1.02e-19	68.8	0.1
WP_190380432.1	NUDIX	2.70e-17	61.0	0.0
WP_045361858.1	NUDIX	1.92e-16	58.2	0.0
WP_045359592.1	NUDIX	9.37e-14	49.5	0.0
WP_190380169.1	NUDIX	4.34e-12	44.1	0.0
WP_045358697.1	Biotin_lipoyl	4.97e-22	75.5	0.1
WP_190381823.1	Biotin_lipoyl	6.20e-18	62.4	0.5
WP_045359895.1	Biotin_lipoyl	8.29e-07	26.7	0.9
WP_045359886.1	Biotin_lipoyl	9.42e-07	26.5	8.0
WP_190381168.1	Biotin_lipoyl	9.20e-06	23.4	0.5
WP_190380035.1	ECH_1	2.38e-74	247.8	0.0
WP_190380111.1	Nitroreductase	3.79e-35	119.5	0.0
WP_190381469.1	Nitroreductase	8.97e-31	105.2	0.1
WP_045358542.1	FAD_binding_2	2.05e-114	380.9	1.2
WP_045357299.1	FAD_binding_2	5.42e-96	320.2	0.8
WP_190381057.1	FAD_binding_2	8.90e-93	309.6	1.3
WP_190381881.1	FAD_binding_2	3.90e-10	37.4	4.0
WP_045357023.1	FAD_binding_2	8.05e-09	33.1	4.5
WP_190380425.1	FAD_binding_2	4.17e-07	27.4	0.5
WP_190380460.1	FAD_binding_2	5.16e-07	27.1	0.5
WP_190380548.1	FAD_binding_2	5.44e-07	27.0	5.1
WP_045358750.1	FAD_binding_2	1.28e-06	25.8	0.7
WP_190381506.1	FAD_binding_2	3.37e-06	24.4	0.0
WP_190380778.1	FAD_binding_2	5.10e-06	23.8	1.2
WP_045356922.1	Carboxyl_trans	5.36e-23	79.3	0.0
WP_002744097.1	Carboxyl_trans	1.27e-15	55.0	0.0
WP_190380523.1	B12-binding	1.36e-19	68.1	0.0
WP_190381030.1	B12-binding	9.96e-12	42.7	0.0
WP_045359408.1	B12-binding	6.70e-10	36.8	0.1
WP_002734953.1	Biotin_carb_C	3.48e-44	147.3	0.0
WP_190380917.1	CPSase_L_D2	2.63e-113	374.6	0.0
WP_002734953.1	CPSase_L_D2	2.36e-83	276.8	0.0
WP_190380968.1	CPSase_L_D2	3.47e-10	37.7	0.1
WP_045358270.1	CPSase_L_D2	5.80e-06	23.9	0.0
WP_045358542.1	Succ_DH_flav_C	2.96e-47	157.8	0.0
WP_190381057.1	Succ_DH_flav_C	1.07e-16	58.9	0.1
WP_045357299.1	Succ_DH_flav_C	7.92e-16	56.1	0.1
WP_002744097.1	ACCA	9.13e-143	472.9	0.0
WP_190380598.1	HpcH_HpaI	3.44e-13	47.3	0.3
WP_004163421.1	HpcH_HpaI	2.91e-10	37.7	0.1
WP_045360635.1	HpcH_HpaI	1.37e-08	32.2	0.2
WP_190381483.1	HpcH_HpaI	3.00e-06	24.6	1.1
WP_045358509.1	ADH_N	7.83e-30	101.2	0.2
WP_341853604.1	ADH_N	9.49e-24	81.6	0.4
WP_190381815.1	ADH_N	2.36e-17	61.1	0.0
WP_045360712.1	FumaraseC_C	5.58e-20	69.5	0.2
WP_045362108.1	Fer2_3	1.67e-33	112.8	1.1
WP_045358796.1	Fer4_8	1.43e-13	49.1	3.4
WP_045362108.1	Fer4_8	5.43e-11	40.8	6.7
WP_341853530.1	Fer4_8	1.59e-09	36.1	5.3
WP_002760545.1	Fer4_8	1.80e-07	29.5	7.8
WP_002733194.1	Fer4_8	4.35e-06	25.1	9.9
WP_002733194.1	Fer4_10	6.10e-11	40.0	16.4
WP_002760545.1	Fer4_10	1.81e-09	35.3	23.2
WP_004163818.1	Fer4_10	1.85e-09	35.3	8.1
WP_341853530.1	Fer4_10	6.02e-09	33.7	21.6
WP_045359981.1	Fer4_10	8.48e-09	33.2	5.7
WP_045358796.1	Fer4_10	9.19e-09	33.1	16.1
WP_002764973.1	Fer4_10	1.09e-08	32.8	15.4
WP_045358796.1	Fer4_17	4.30e-10	38.0	3.9
WP_190381328.1	Fer4_17	2.78e-07	29.0	6.4
WP_002733194.1	Fer4_17	4.94e-07	28.2	3.6
WP_002764973.1	Fer4_17	5.24e-07	28.1	13.1
WP_341853530.1	Fer4_17	4.20e-06	25.2	6.9
WP_052278238.1	adh_short_C2	3.36e-88	293.1	0.0
WP_002782849.1	adh_short_C2	2.57e-70	234.6	4.3
WP_045358450.1	adh_short_C2	2.44e-53	179.0	0.1
WP_045360892.1	adh_short_C2	3.08e-52	175.4	0.3
WP_190380965.1	adh_short_C2	3.53e-43	145.8	0.1
WP_002751234.1	adh_short_C2	5.86e-41	138.5	0.0
WP_190380396.1	adh_short_C2	4.90e-38	128.9	0.0
WP_045362044.1	adh_short_C2	3.56e-37	126.1	0.5
WP_190381689.1	adh_short_C2	7.63e-32	108.7	0.0
WP_190380961.1	adh_short_C2	5.49e-27	92.8	0.0
WP_242017259.1	adh_short_C2	2.72e-20	70.9	0.0
WP_341853549.1	adh_short_C2	1.07e-09	36.2	0.0
WP_045359213.1	adh_short_C2	4.00e-08	31.0	0.0
WP_045362113.1	adh_short_C2	1.51e-06	25.9	0.0
WP_190380097.1	Glyoxalase_4	4.50e-11	41.0	0.0
WP_341853635.1	Glyoxalase_4	7.86e-11	40.2	0.0
WP_004158968.1	Glyoxalase_4	2.11e-08	32.4	0.0
WP_190381367.1	Glyoxalase_4	3.50e-07	28.4	0.0
WP_045357775.1	Glyoxalase_4	8.70e-07	27.2	0.0
