# target_name	query_name	e_value	score	bias
WP_007309538.1	adh_short	8.18e-69	229.0	3.3
WP_021836679.1	adh_short	1.50e-59	198.8	1.9
WP_007305020.1	adh_short	1.28e-58	195.7	0.1
WP_007306936.1	adh_short	6.81e-52	173.8	0.0
WP_021836156.1	adh_short	1.76e-45	152.9	0.0
WP_021836832.1	adh_short	7.68e-34	114.9	0.0
WP_007309614.1	adh_short	2.70e-30	103.3	4.3
WP_021836788.1	adh_short	4.10e-30	102.7	0.0
WP_007305585.1	adh_short	1.02e-28	98.2	3.1
WP_007311435.1	adh_short	5.31e-26	89.3	0.0
WP_007308010.1	adh_short	7.22e-23	79.1	0.0
WP_048314676.1	adh_short	5.24e-18	63.2	0.0
WP_331456536.1	adh_short	2.89e-12	44.5	0.0
WP_156185138.1	adh_short	9.73e-10	36.2	0.0
WP_048316380.1	adh_short	1.81e-09	35.4	0.8
WP_021834741.1	adh_short	5.07e-09	33.9	0.1
WP_021834492.1	adh_short	1.55e-08	32.3	0.1
WP_021836604.1	adh_short	1.94e-08	32.0	0.0
WP_048316380.1	ADH_zinc_N	1.91e-18	64.7	0.1
WP_331456536.1	ADH_zinc_N	8.75e-18	62.5	0.0
WP_048314235.1	ADH_zinc_N	1.13e-09	36.3	0.0
WP_048316507.1	ADH_zinc_N	2.31e-06	25.6	0.0
WP_048315538.1	Thiolase_N	8.10e-08	29.9	0.2
WP_021836457.1	Thiolase_N	3.72e-07	27.8	0.6
WP_021834523.1	Lyase_1	1.98e-117	390.1	0.0
WP_048316058.1	Lyase_1	2.37e-77	258.4	0.0
WP_190273840.1	Lyase_1	1.41e-60	203.3	0.0
WP_021830167.1	Biotin_carb_N	1.72e-46	155.3	0.2
WP_007312151.1	NUDIX	1.76e-22	77.8	0.0
WP_007303991.1	NUDIX	3.90e-22	76.7	0.0
WP_021834858.1	NUDIX	4.51e-22	76.5	0.1
WP_021830764.1	NUDIX	1.84e-13	48.6	0.0
WP_007304281.1	NUDIX	1.02e-12	46.2	0.1
WP_021835246.1	NUDIX	4.63e-11	40.9	0.0
WP_007304726.1	Biotin_lipoyl	3.69e-22	76.0	0.4
WP_007305953.1	Biotin_lipoyl	2.39e-19	67.0	0.4
WP_021835203.1	Biotin_lipoyl	8.48e-07	26.8	3.0
WP_021835113.1	Biotin_lipoyl	8.14e-06	23.6	0.2
WP_007304517.1	ECH_1	5.80e-75	249.9	0.0
WP_021836015.1	Nitroreductase	1.35e-34	117.8	0.1
WP_007312344.1	Nitroreductase	1.74e-22	78.4	0.4
WP_048314147.1	Nitroreductase	1.39e-21	75.4	0.0
WP_021835974.1	Nitroreductase	4.83e-13	47.6	0.0
WP_021834652.1	Nitroreductase	7.68e-10	37.2	0.0
WP_007305401.1	FAD_binding_2	1.71e-112	374.6	0.6
WP_007306714.1	FAD_binding_2	7.72e-94	313.2	2.4
WP_021830417.1	FAD_binding_2	2.66e-11	41.3	1.1
WP_021835390.1	FAD_binding_2	1.00e-10	39.4	4.2
WP_048314555.1	FAD_binding_2	3.93e-10	37.5	0.0
WP_021835522.1	FAD_binding_2	5.61e-10	37.0	0.1
WP_021835426.1	FAD_binding_2	1.04e-08	32.8	0.4
WP_007306808.1	FAD_binding_2	1.68e-08	32.1	0.0
WP_021829506.1	FAD_binding_2	2.99e-07	28.0	1.2
WP_007303963.1	FAD_binding_2	3.43e-07	27.8	0.5
WP_021835683.1	FAD_binding_2	6.62e-07	26.8	0.4
WP_021837056.1	FAD_binding_2	6.63e-07	26.8	1.1
WP_007312667.1	FAD_binding_2	1.21e-06	26.0	0.3
WP_021836800.1	FAD_binding_2	4.57e-06	24.1	6.0
WP_048315876.1	FAD_binding_2	7.43e-06	23.4	0.1
WP_007303254.1	Carboxyl_trans	2.05e-22	77.4	0.0
WP_007307808.1	Carboxyl_trans	9.26e-14	48.9	0.0
WP_048315770.1	B12-binding	1.74e-20	71.1	0.0
WP_048314797.1	B12-binding	3.04e-19	67.0	0.1
WP_007311252.1	B12-binding	2.23e-07	28.7	0.0
WP_021830167.1	Biotin_carb_C	2.07e-42	141.7	0.0
WP_048314695.1	CPSase_L_D2	2.80e-112	371.4	0.1
WP_021830167.1	CPSase_L_D2	1.02e-88	294.4	0.0
WP_048315319.1	CPSase_L_D2	8.92e-07	26.6	0.0
WP_021835418.1	CPSase_L_D2	1.02e-06	26.4	0.0
WP_048314627.1	CPSase_L_D2	3.56e-06	24.7	0.3
WP_007305401.1	Succ_DH_flav_C	1.46e-46	155.6	0.2
WP_007306714.1	Succ_DH_flav_C	9.97e-18	62.4	0.1
WP_007307808.1	ACCA	1.55e-138	459.1	0.0
