# target_name	query_name	e_value	score	bias
WVX14855.1	adh_short	2.71e-68	226.6	6.4
WVX15301.1	adh_short	4.94e-56	186.6	0.1
WVX15454.1	adh_short	2.57e-50	168.0	0.0
WVX14134.1	adh_short	8.47e-31	104.3	0.0
WVX13941.1	adh_short	3.52e-28	95.7	0.0
WVX14293.1	adh_short	5.84e-22	75.4	0.1
WVX14038.1	adh_short	6.97e-20	68.6	0.0
WVX16056.1	adh_short	4.00e-08	30.3	0.0
WVX14632.1	ADH_zinc_N	6.67e-26	88.1	0.0
WVX14332.1	ADH_zinc_N	8.49e-23	78.1	0.0
WVX15022.1	Thiolase_N	3.81e-07	27.0	1.2
WVX16068.1	Lyase_1	1.27e-109	363.7	0.0
WVX13968.1	Lyase_1	2.17e-78	261.1	0.0
WVX14629.1	Lyase_1	9.39e-63	209.8	0.0
WVX15011.1	Biotin_carb_N	3.09e-46	153.7	2.5
WVX15729.1	NUDIX	1.50e-24	83.8	0.0
WVX14843.1	NUDIX	2.57e-21	73.4	0.2
WVX13862.1	NUDIX	2.67e-20	70.1	0.8
WVX14217.1	NUDIX	4.18e-20	69.5	0.0
WVX14375.1	NUDIX	4.90e-17	59.5	0.2
WVX14114.1	Biotin_lipoyl	2.47e-24	82.3	0.0
WVX15068.1	Biotin_lipoyl	7.27e-18	61.5	0.3
WVX14551.1	Biotin_lipoyl	1.09e-07	28.9	0.9
WVX13736.1	Biotin_lipoyl	2.88e-07	27.6	0.3
WVX15618.1	Biotin_lipoyl	6.18e-06	23.3	4.9
WVX15776.1	Biotin_lipoyl	7.15e-06	23.1	0.1
WVX16360.1	ECH_1	2.66e-74	247.0	0.0
WVX14643.1	Nitroreductase	7.58e-18	62.6	0.1
WVX15763.1	FAD_binding_2	8.03e-96	319.0	1.6
WVX14814.1	FAD_binding_2	6.00e-49	164.6	2.6
WVX15573.1	FAD_binding_2	7.69e-12	42.4	2.0
WVX15211.1	FAD_binding_2	1.38e-09	35.0	0.4
WVX15128.1	FAD_binding_2	3.00e-09	33.9	4.2
WVX14678.1	FAD_binding_2	2.20e-08	31.0	1.9
WVX15505.1	FAD_binding_2	3.28e-08	30.4	5.1
WVX15395.1	FAD_binding_2	1.50e-07	28.3	0.3
WVX16266.1	FAD_binding_2	1.61e-07	28.2	0.1
WVX14447.1	FAD_binding_2	3.45e-07	27.1	0.0
WVX15937.1	FAD_binding_2	6.33e-07	26.2	10.7
WVX16220.1	FAD_binding_2	7.16e-07	26.0	0.3
WVX14299.1	FAD_binding_2	1.10e-06	25.4	0.3
WVX15647.1	FAD_binding_2	1.16e-06	25.3	0.1
WVX15319.1	FAD_binding_2	1.39e-06	25.1	0.9
WVX15084.1	FAD_binding_2	2.25e-06	24.4	0.1
WVX14047.1	FAD_binding_2	3.15e-06	23.9	4.6
WVX15525.1	Carboxyl_trans	1.54e-21	73.9	0.2
WVX15453.1	Carboxyl_trans	1.06e-11	41.4	0.1
WVX15076.1	B12-binding	5.09e-19	65.6	2.4
WVX15888.1	B12-binding	2.25e-13	47.4	0.1
WVX14913.1	B12-binding	7.64e-06	23.1	0.0
WVX15011.1	Biotin_carb_C	5.11e-42	139.7	0.0
WVX14880.1	CPSase_L_D2	3.71e-112	370.3	0.4
WVX15011.1	CPSase_L_D2	1.10e-85	283.8	0.0
WVX13730.1	CPSase_L_D2	5.45e-12	43.0	0.0
WVX14763.1	CPSase_L_D2	5.24e-10	36.5	0.0
WVX15334.1	CPSase_L_D2	4.90e-09	33.3	0.1
WVX16314.1	CPSase_L_D2	8.76e-07	26.0	0.0
WVX14814.1	Succ_DH_flav_C	1.28e-32	109.8	0.0
WVX15763.1	Succ_DH_flav_C	3.00e-18	63.3	0.0
WVX15453.1	ACCA	1.09e-143	475.4	0.0
WVX14632.1	ADH_N	8.83e-25	84.3	3.9
WVX14332.1	ADH_N	2.52e-19	66.8	0.0
WVX16068.1	FumaraseC_C	7.67e-23	78.1	0.0
WVX15241.1	Fer2_3	1.91e-21	73.4	0.1
WVX15297.1	Fer4_8	2.30e-14	51.0	3.3
WVX15241.1	Fer4_8	2.05e-08	32.0	2.6
WVX16024.1	Fer4_8	7.24e-08	30.2	8.9
WVX13721.1	Fer4_8	2.33e-07	28.6	7.1
WVX13983.1	Fer4_8	6.33e-06	24.0	11.8
WVX15070.1	Fer4_8	7.30e-06	23.8	5.1
WVX16024.1	Fer4_10	6.31e-12	42.6	16.6
WVX15297.1	Fer4_10	4.90e-10	36.6	2.8
WVX14541.1	Fer4_10	3.69e-09	33.7	14.6
WVX16189.1	Fer4_10	5.36e-09	33.2	11.1
WVX14927.1	Fer4_10	9.12e-09	32.5	10.2
WVX13721.1	Fer4_10	1.21e-07	28.9	21.9
WVX13983.1	Fer4_10	2.07e-07	28.1	6.1
WVX15297.1	Fer4_17	1.43e-10	38.9	2.7
WVX14541.1	Fer4_17	1.94e-07	28.9	12.6
WVX16189.1	Fer4_17	4.00e-06	24.6	5.5
WVX15241.1	Fer4_17	6.15e-06	24.0	4.6
WVX14293.1	adh_short_C2	1.39e-84	280.7	0.0
WVX14855.1	adh_short_C2	2.28e-69	230.9	10.8
WVX15301.1	adh_short_C2	5.92e-63	209.9	0.0
WVX15454.1	adh_short_C2	2.32e-43	145.8	0.1
WVX14134.1	adh_short_C2	1.11e-23	81.3	0.0
WVX13941.1	adh_short_C2	3.07e-16	57.0	0.0
WVX14038.1	adh_short_C2	9.96e-11	38.9	0.0
WVX14747.1	Glyoxalase_4	1.65e-09	35.3	0.0
WVX14811.1	Glyoxalase_4	2.89e-09	34.5	0.0
WVX15102.1	Glyoxalase_4	4.29e-08	30.8	0.0
