# target_name	query_name	e_value	score	bias
WP_042154758.1	adh_short	5.16e-68	226.3	6.9
WP_227365981.1	adh_short	2.37e-60	201.3	0.1
WP_042151105.1	adh_short	8.08e-59	196.3	0.4
WP_227365854.1	adh_short	4.00e-56	187.5	7.0
WP_227365259.1	adh_short	7.73e-56	186.6	0.2
WP_227351202.1	adh_short	5.03e-51	170.9	0.0
WP_042151882.1	adh_short	8.91e-51	170.1	0.4
WP_227398345.1	adh_short	5.17e-50	167.6	0.5
WP_026797478.1	adh_short	5.75e-50	167.4	0.0
WP_227365860.1	adh_short	2.05e-45	152.6	0.0
WP_227365347.1	adh_short	1.81e-28	97.3	0.0
WP_042153785.1	adh_short	2.37e-25	87.1	0.0
WP_026787734.1	adh_short	1.37e-21	74.8	0.0
WP_227398038.1	adh_short	6.09e-18	62.9	2.3
WP_227382468.1	adh_short	1.83e-15	54.8	0.3
WP_254030302.1	adh_short	1.35e-09	35.7	0.0
WP_072005166.1	adh_short	1.72e-07	28.8	0.1
WP_227398353.1	adh_short	6.53e-06	23.7	0.3
WP_227381598.1	ADH_zinc_N	1.06e-27	94.5	0.0
WP_081846352.1	ADH_zinc_N	7.06e-21	72.5	0.1
WP_227351037.1	ADH_zinc_N	3.84e-13	47.4	0.2
WP_042152954.1	Thiolase_N	3.59e-06	24.5	1.0
WP_254030284.1	Lyase_1	2.50e-117	389.7	0.0
WP_042156541.1	Lyase_1	5.86e-76	253.8	0.0
WP_042155761.1	Lyase_1	1.85e-62	209.4	0.0
WP_042154621.1	Biotin_carb_N	2.81e-47	157.7	0.7
WP_042154381.1	NUDIX	6.36e-24	82.4	0.0
WP_026798273.1	NUDIX	1.35e-22	78.1	0.0
WP_026796352.1	NUDIX	7.36e-21	72.5	0.1
WP_042154245.1	NUDIX	9.47e-21	72.2	0.2
WP_042154922.1	NUDIX	1.78e-15	55.1	0.0
WP_052369682.1	NUDIX	3.91e-15	54.0	0.2
WP_042155359.1	NUDIX	2.24e-14	51.5	0.0
WP_042153134.1	Biotin_lipoyl	3.94e-25	85.4	0.1
WP_042153607.1	Biotin_lipoyl	3.25e-17	60.1	0.2
WP_144390493.1	Biotin_lipoyl	1.71e-08	32.1	4.2
WP_227381249.1	Biotin_lipoyl	2.93e-07	28.2	0.6
WP_042156197.1	Biotin_lipoyl	9.28e-06	23.4	0.2
WP_026787975.1	ECH_1	8.44e-75	249.2	0.0
WP_227351011.1	Nitroreductase	8.77e-30	102.0	0.0
WP_227366139.1	FAD_binding_2	8.85e-98	326.1	1.4
WP_227398354.1	FAD_binding_2	2.94e-80	268.4	0.0
WP_227350259.1	FAD_binding_2	1.43e-10	38.8	0.4
WP_042156440.1	FAD_binding_2	1.61e-10	38.7	0.1
WP_267879839.1	FAD_binding_2	1.75e-09	35.2	0.8
WP_227397564.1	FAD_binding_2	1.29e-08	32.4	0.1
WP_227366104.1	FAD_binding_2	9.27e-08	29.6	1.9
WP_026786441.1	FAD_binding_2	1.29e-07	29.1	3.6
WP_042154940.1	FAD_binding_2	2.20e-07	28.3	0.4
WP_227397901.1	FAD_binding_2	2.25e-07	28.3	4.5
WP_042154589.1	FAD_binding_2	2.77e-07	28.0	1.6
WP_227350450.1	FAD_binding_2	4.78e-07	27.2	0.3
WP_254030417.1	FAD_binding_2	1.27e-06	25.8	0.0
WP_227350295.1	FAD_binding_2	2.60e-06	24.8	0.7
WP_227381198.1	FAD_binding_2	3.24e-06	24.5	0.2
WP_227397502.1	FAD_binding_2	3.42e-06	24.4	1.2
WP_042156077.1	FAD_binding_2	3.77e-06	24.3	0.3
WP_026785851.1	FAD_binding_2	4.00e-06	24.2	0.2
WP_227365841.1	FAD_binding_2	7.52e-06	23.3	0.1
WP_042156697.1	FAD_binding_2	9.74e-06	22.9	0.0
WP_026786342.1	Carboxyl_trans	1.17e-22	78.2	0.0
WP_042151111.1	Carboxyl_trans	2.16e-15	54.2	0.1
WP_227397910.1	B12-binding	1.64e-19	67.8	0.0
WP_227350743.1	B12-binding	5.07e-15	53.3	0.0
WP_227365553.1	B12-binding	2.26e-11	41.5	0.0
WP_042156815.1	B12-binding	3.31e-10	37.8	0.0
WP_042154621.1	Biotin_carb_C	1.17e-42	142.4	0.0
WP_227364932.1	CPSase_L_D2	5.84e-117	386.6	1.3
WP_042154621.1	CPSase_L_D2	1.03e-86	287.7	0.0
WP_026797839.1	CPSase_L_D2	2.50e-07	28.3	0.1
WP_227366139.1	Succ_DH_flav_C	4.59e-15	53.7	0.0
WP_042151111.1	ACCA	4.30e-141	467.4	0.0
WP_264477070.1	HpcH_HpaI	6.26e-06	23.6	0.4
