# target_name	query_name	e_value	score	bias
WP_269622482.1	adh_short	4.50e-67	222.1	8.3
WP_269622654.1	adh_short	2.88e-48	160.7	0.1
WP_269622558.1	adh_short	3.03e-48	160.7	0.0
WP_269623108.1	adh_short	3.37e-39	131.2	0.0
WP_269623434.1	adh_short	2.88e-36	121.6	0.3
WP_269623396.1	adh_short	2.05e-28	96.0	0.0
WP_269622685.1	adh_short	5.64e-22	75.0	0.0
WP_269623106.1	adh_short	7.97e-18	61.4	0.0
WP_269622564.1	adh_short	1.12e-17	60.9	0.0
WP_269622354.1	adh_short	1.15e-15	54.4	0.0
WP_269623264.1	adh_short	7.10e-08	29.0	0.0
WP_269622882.1	ADH_zinc_N	4.39e-13	46.1	0.0
WP_269622878.1	ADH_zinc_N	3.86e-10	36.6	0.0
WP_269622657.1	ADH_zinc_N	1.70e-08	31.3	0.0
WP_269621808.1	Lyase_1	8.58e-97	321.1	0.0
WP_269622070.1	Lyase_1	6.76e-78	259.0	0.0
WP_269621807.1	Lyase_1	1.53e-58	195.4	0.1
WP_269622139.1	Biotin_carb_N	1.02e-47	158.0	0.0
WP_269622357.1	NUDIX	3.55e-16	56.2	0.0
WP_269621965.1	NUDIX	5.11e-15	52.5	0.0
WP_269623550.1	Biotin_lipoyl	3.26e-23	78.2	0.9
WP_269622437.1	Biotin_lipoyl	1.90e-19	66.1	0.3
WP_269622833.1	ECH_1	1.62e-69	230.8	0.0
WP_269622181.1	FAD_binding_2	6.50e-87	289.2	1.0
WP_269623483.1	FAD_binding_2	1.38e-53	179.4	0.0
WP_269622286.1	FAD_binding_2	7.02e-11	38.7	0.8
WP_269623315.1	FAD_binding_2	2.58e-10	36.8	4.4
WP_269622116.1	FAD_binding_2	5.43e-10	35.8	0.8
WP_269622413.1	FAD_binding_2	5.37e-08	29.2	4.5
WP_269623507.1	FAD_binding_2	5.44e-07	25.9	0.6
WP_269621902.1	FAD_binding_2	6.91e-07	25.6	2.2
WP_269622543.1	FAD_binding_2	1.75e-06	24.2	0.1
WP_269622597.1	FAD_binding_2	3.91e-06	23.1	2.2
WP_269622598.1	FAD_binding_2	5.04e-06	22.7	0.1
WP_269622197.1	FAD_binding_2	7.29e-06	22.2	0.4
WP_269623029.1	Carboxyl_trans	1.37e-22	76.8	0.1
WP_269622557.1	Carboxyl_trans	7.82e-13	44.6	0.3
WP_269622686.1	MaoC_dehydratas	1.93e-15	53.4	0.0
WP_269622935.1	B12-binding	5.38e-18	61.8	0.0
WP_269622139.1	Biotin_carb_C	1.82e-43	143.9	0.0
WP_269622991.1	CPSase_L_D2	1.33e-108	358.1	0.1
WP_269622139.1	CPSase_L_D2	4.64e-82	271.4	0.0
WP_269622716.1	CPSase_L_D2	1.06e-09	35.0	0.0
WP_269623355.1	CPSase_L_D2	1.12e-08	31.6	0.0
WP_269623323.1	CPSase_L_D2	5.47e-07	26.1	0.1
WP_269623483.1	Succ_DH_flav_C	2.97e-32	108.1	0.0
WP_269622181.1	Succ_DH_flav_C	4.47e-08	29.9	0.0
WP_269622557.1	ACCA	9.65e-139	458.6	0.0
WP_269622882.1	ADH_N	4.41e-23	78.4	0.0
WP_269622878.1	ADH_N	6.38e-16	55.3	0.0
WP_269622657.1	ADH_N	6.11e-14	49.0	0.0
WP_269621808.1	FumaraseC_C	2.26e-19	66.4	0.1
WP_269623482.1	Fer2_3	2.25e-23	79.1	0.7
WP_269623225.1	Fer2_3	8.21e-07	25.9	0.3
WP_269623482.1	Fer4_8	5.04e-08	30.2	3.7
WP_269622234.1	Fer4_8	3.59e-07	27.5	8.9
WP_269622234.1	Fer4_10	6.32e-11	38.9	16.9
WP_269622958.1	Fer4_10	6.63e-10	35.6	7.0
WP_006850103.1	Fer4_10	1.63e-09	34.4	14.2
WP_006850103.1	Fer4_17	1.61e-08	31.8	9.5
WP_269622472.1	Fer4_17	8.27e-06	23.1	6.9
WP_269622354.1	adh_short_C2	5.94e-83	274.8	0.0
WP_269622482.1	adh_short_C2	8.55e-67	221.9	4.0
WP_269622654.1	adh_short_C2	3.55e-46	154.5	0.0
WP_269622558.1	adh_short_C2	7.94e-36	120.6	0.0
WP_269623108.1	adh_short_C2	1.75e-30	103.1	0.0
WP_269622685.1	adh_short_C2	1.00e-27	94.1	0.0
WP_269623396.1	adh_short_C2	2.22e-23	79.8	0.0
WP_269623434.1	adh_short_C2	3.72e-18	62.7	0.1
WP_269623106.1	adh_short_C2	2.87e-07	27.1	0.0
WP_269622564.1	adh_short_C2	9.70e-06	22.1	0.0
WP_269622282.1	Glyoxalase_4	8.01e-09	32.6	0.0
