# target_name	query_name	e_value	score	bias
WP_212665660.1	adh_short	6.36e-67	223.3	6.7
WP_212665662.1	adh_short	3.86e-63	210.9	0.1
WP_249370117.1	adh_short	5.27e-60	200.7	0.9
WP_212665968.1	adh_short	6.13e-58	193.9	1.6
WP_212663965.1	adh_short	6.71e-56	187.3	0.9
WP_212667159.1	adh_short	7.53e-56	187.1	0.2
WP_212664264.1	adh_short	1.07e-55	186.6	2.6
WP_212663196.1	adh_short	3.06e-54	181.9	0.0
WP_212664265.1	adh_short	4.67e-53	178.0	0.0
WP_212664269.1	adh_short	2.61e-52	175.6	0.0
WP_212662153.1	adh_short	5.70e-51	171.2	0.0
WP_212664394.1	adh_short	1.58e-48	163.2	0.0
WP_212666641.1	adh_short	9.46e-47	157.4	3.9
WP_212664218.1	adh_short	5.27e-45	151.7	0.3
WP_212661692.1	adh_short	9.62e-45	150.9	0.0
WP_212663904.1	adh_short	2.59e-43	146.2	0.2
WP_212663871.1	adh_short	7.22e-42	141.5	0.0
WP_212663081.1	adh_short	4.08e-41	139.0	0.0
WP_212663151.1	adh_short	1.26e-38	130.9	0.2
WP_212662446.1	adh_short	4.33e-38	129.2	0.0
WP_212663782.1	adh_short	9.40e-38	128.1	0.1
WP_212662668.1	adh_short	2.09e-35	120.4	0.1
WP_212664118.1	adh_short	2.95e-32	110.1	0.0
WP_212662856.1	adh_short	6.72e-32	109.0	0.0
WP_212663954.1	adh_short	1.03e-31	108.4	0.0
WP_212665264.1	adh_short	1.05e-25	88.8	0.0
WP_212663812.1	adh_short	6.13e-24	83.0	0.0
WP_212662404.1	adh_short	1.74e-17	61.9	0.0
WP_212661582.1	adh_short	2.56e-10	38.6	1.2
WP_212663270.1	adh_short	1.75e-06	26.0	0.1
WP_212661843.1	adh_short	2.91e-06	25.3	0.0
WP_212663324.1	ADH_zinc_N	3.28e-28	96.7	0.0
WP_212664499.1	ADH_zinc_N	5.18e-28	96.0	0.2
WP_212663963.1	ADH_zinc_N	2.25e-27	94.0	0.0
WP_212666080.1	ADH_zinc_N	7.00e-27	92.4	0.0
WP_212665118.1	ADH_zinc_N	5.42e-25	86.3	0.0
WP_212662615.1	ADH_zinc_N	7.69e-22	76.1	0.0
WP_212665350.1	ADH_zinc_N	9.70e-21	72.5	0.5
WP_212663951.1	ADH_zinc_N	2.92e-19	67.7	2.0
WP_212667056.1	ADH_zinc_N	4.42e-14	51.0	0.0
WP_212666351.1	ADH_zinc_N	9.90e-13	46.6	0.0
WP_212664029.1	ADH_zinc_N	4.62e-11	41.2	0.0
WP_212664138.1	ADH_zinc_N	2.67e-06	25.8	1.4
WP_212667104.1	Thiolase_N	1.85e-72	242.2	1.3
WP_212663572.1	Thiolase_N	5.03e-09	34.3	0.0
WP_212661930.1	Thiolase_N	4.29e-06	24.7	0.2
WP_315874890.1	Lyase_1	1.19e-114	381.4	0.0
WP_212664740.1	Lyase_1	7.62e-77	257.2	0.0
WP_212665211.1	Lyase_1	1.01e-64	217.4	0.1
WP_212663058.1	Biotin_carb_N	2.48e-45	151.9	0.1
WP_249369367.1	NUDIX	7.53e-25	85.9	0.0
WP_212661660.1	NUDIX	1.39e-22	78.6	0.0
WP_212662490.1	NUDIX	3.51e-21	74.0	0.0
WP_212664422.1	NUDIX	2.37e-20	71.4	0.1
WP_212666377.1	NUDIX	3.38e-18	64.4	0.3
WP_212665119.1	NUDIX	7.84e-18	63.2	0.0
WP_212662175.1	NUDIX	2.72e-16	58.2	0.0
WP_212665539.1	NUDIX	1.61e-15	55.7	0.0
WP_212664729.1	NUDIX	6.96e-15	53.7	0.0
WP_212666205.1	NUDIX	2.08e-14	52.1	0.0
WP_212663691.1	NUDIX	5.04e-12	44.4	0.3
WP_212664431.1	Biotin_lipoyl	1.13e-22	78.1	0.1
WP_212664131.1	Biotin_lipoyl	1.35e-16	58.6	1.2
WP_212662780.1	Biotin_lipoyl	1.47e-06	26.4	0.1
WP_212663839.1	Biotin_lipoyl	5.95e-06	24.5	1.6
WP_212666321.1	Biotin_lipoyl	7.61e-06	24.1	0.7
WP_212665137.1	ECH_1	3.20e-74	247.9	0.0
WP_212662666.1	ECH_1	1.72e-32	111.1	0.0
WP_212664249.1	Nitroreductase	2.47e-37	127.1	0.1
WP_212663688.1	Nitroreductase	2.32e-24	84.9	0.1
WP_212663522.1	FAD_binding_2	2.64e-116	387.6	2.4
WP_212664455.1	FAD_binding_2	2.56e-96	321.8	2.3
WP_212666947.1	FAD_binding_2	3.96e-09	34.6	1.2
WP_212664884.1	FAD_binding_2	5.92e-09	34.0	3.7
WP_212662581.1	FAD_binding_2	7.73e-09	33.6	1.8
WP_212663436.1	FAD_binding_2	1.49e-08	32.7	1.2
WP_212663985.1	FAD_binding_2	3.33e-08	31.5	3.6
WP_212662594.1	FAD_binding_2	4.40e-08	31.1	4.5
WP_212666946.1	FAD_binding_2	4.91e-08	31.0	2.5
WP_212666314.1	FAD_binding_2	1.25e-07	29.7	4.5
WP_212662858.1	FAD_binding_2	1.39e-07	29.5	0.2
WP_212664384.1	FAD_binding_2	1.74e-07	29.2	2.2
WP_212666039.1	FAD_binding_2	3.57e-07	28.1	1.9
WP_212663919.1	FAD_binding_2	4.48e-07	27.8	0.9
WP_212661997.1	FAD_binding_2	6.79e-07	27.2	0.2
WP_212664636.1	FAD_binding_2	7.79e-07	27.0	2.0
WP_212665414.1	FAD_binding_2	1.47e-06	26.1	4.4
WP_212664785.1	FAD_binding_2	3.96e-06	24.7	6.2
WP_212663725.1	FAD_binding_2	3.98e-06	24.7	0.2
WP_212665976.1	FAD_binding_2	7.87e-06	23.7	0.4
WP_212664387.1	Carboxyl_trans	8.11e-22	75.9	0.0
WP_212665661.1	Carboxyl_trans	2.03e-11	41.6	0.0
WP_212662458.1	B12-binding	5.09e-21	73.2	0.1
WP_212662716.1	B12-binding	3.63e-11	41.4	0.0
WP_212665768.1	B12-binding	3.76e-08	31.7	0.0
WP_212663058.1	Biotin_carb_C	5.71e-43	143.9	0.0
WP_212665541.1	CPSase_L_D2	1.68e-112	372.5	0.4
WP_212663058.1	CPSase_L_D2	1.47e-81	271.4	0.0
WP_212663091.1	CPSase_L_D2	1.16e-08	33.2	0.0
WP_212662170.1	CPSase_L_D2	6.51e-06	24.2	0.0
WP_212663522.1	Succ_DH_flav_C	7.96e-46	153.6	0.2
WP_212664455.1	Succ_DH_flav_C	3.17e-18	64.4	0.0
WP_212665661.1	ACCA	3.65e-140	464.9	0.0
WP_212662615.1	ADH_N	2.47e-28	96.8	1.1
WP_212666080.1	ADH_N	1.53e-26	91.1	0.1
WP_212665118.1	ADH_N	3.37e-26	90.0	0.1
WP_212663324.1	ADH_N	5.84e-26	89.2	0.2
