# target_name	query_name	e_value	score	bias
WP_035735013.1	adh_short	6.45e-69	229.5	6.5
WP_014276846.1	adh_short	5.33e-57	190.6	0.1
WP_006617122.1	adh_short	2.75e-55	185.1	0.1
WP_014276372.1	adh_short	2.61e-50	168.8	8.8
WP_006617155.1	adh_short	3.35e-50	168.5	0.0
WP_006620187.1	adh_short	6.10e-47	157.8	0.0
WP_014277343.1	adh_short	2.63e-46	155.8	0.0
WP_006617575.1	adh_short	1.23e-42	143.8	0.0
WP_006618617.1	adh_short	1.10e-40	137.4	0.2
WP_006620186.1	adh_short	3.53e-34	116.2	0.1
WP_006619803.1	adh_short	1.02e-27	95.1	0.0
WP_014274829.1	adh_short	5.44e-24	82.9	0.0
WP_006619211.1	adh_short	2.14e-22	77.7	0.0
WP_006617541.1	adh_short	3.11e-21	73.9	0.0
WP_006669433.1	adh_short	2.75e-09	35.0	0.0
WP_006619621.1	adh_short	2.68e-08	31.7	0.0
WP_006618043.1	adh_short	6.62e-06	23.9	0.4
WP_006618504.1	ADH_zinc_N	1.45e-29	100.8	0.1
WP_006619104.1	ADH_zinc_N	6.03e-24	82.6	0.2
WP_014274485.1	ADH_zinc_N	2.57e-23	80.6	0.2
WP_014275523.1	ADH_zinc_N	1.69e-08	32.7	0.0
WP_006617837.1	ADH_zinc_N	1.20e-06	26.7	1.3
WP_006617472.1	Thiolase_N	1.40e-84	281.7	0.0
WP_006617507.1	Thiolase_N	6.68e-06	23.8	0.9
WP_062945602.1	Lyase_1	8.19e-117	388.2	0.0
WP_006619206.1	Lyase_1	2.64e-74	248.6	0.0
WP_006619058.1	Lyase_1	7.96e-62	207.6	0.0
WP_006616582.1	Biotin_carb_N	1.06e-46	156.1	1.5
WP_006622492.1	NUDIX	2.09e-23	81.0	0.0
WP_006618279.1	NUDIX	2.25e-23	80.9	0.0
WP_006616177.1	NUDIX	1.56e-20	71.7	0.7
WP_006617775.1	NUDIX	2.63e-19	67.8	0.0
WP_014274883.1	NUDIX	2.59e-15	54.8	0.0
WP_006617154.1	NUDIX	1.27e-14	52.6	0.0
WP_006616567.1	NUDIX	1.56e-14	52.3	0.0
WP_006617413.1	NUDIX	9.29e-12	43.3	0.0
WP_006619603.1	Biotin_lipoyl	8.52e-25	84.6	0.1
WP_006616495.1	Biotin_lipoyl	5.98e-17	59.5	0.3
WP_006619357.1	Biotin_lipoyl	2.98e-08	31.6	0.1
WP_190490484.1	Biotin_lipoyl	2.27e-07	28.8	7.9
WP_014274149.1	Biotin_lipoyl	2.88e-06	25.3	0.0
WP_006618968.1	ECH_1	1.97e-73	245.0	0.0
