# target_name	query_name	e_value	score	bias
WP_272083067.1	adh_short	1.81e-72	240.9	5.3
WP_130758313.1	adh_short	9.40e-55	183.1	0.1
WP_272080599.1	adh_short	6.25e-54	180.4	0.0
WP_272083452.1	adh_short	2.49e-50	168.7	0.2
WP_190356867.1	adh_short	2.25e-49	165.5	4.2
WP_272082111.1	adh_short	3.11e-49	165.1	0.0
WP_272080158.1	adh_short	2.36e-46	155.7	0.0
WP_272081451.1	adh_short	1.79e-28	97.3	0.4
WP_272081315.1	adh_short	1.08e-26	91.5	0.0
WP_272083144.1	adh_short	3.72e-26	89.8	0.1
WP_272082646.1	adh_short	2.32e-18	64.3	1.8
WP_272082335.1	adh_short	3.15e-17	60.6	0.0
WP_272081509.1	adh_short	1.63e-16	58.3	0.0
WP_272082117.1	adh_short	3.29e-16	57.3	0.1
WP_420372359.1	adh_short	1.40e-15	55.3	0.0
WP_272081617.1	adh_short	7.54e-10	36.6	0.0
WP_272082021.1	ADH_zinc_N	4.96e-28	95.6	0.2
WP_272081664.1	ADH_zinc_N	2.21e-26	90.3	0.0
WP_272082984.1	ADH_zinc_N	2.69e-23	80.3	0.2
WP_272081616.1	ADH_zinc_N	6.47e-13	46.8	0.0
WP_272083133.1	ADH_zinc_N	5.30e-06	24.4	0.2
WP_272083469.1	Thiolase_N	4.30e-80	266.8	0.0
WP_272082995.1	Thiolase_N	3.49e-09	34.4	0.6
WP_272082336.1	Thiolase_N	8.46e-08	29.8	0.1
WP_272082335.1	Thiolase_N	1.01e-06	26.3	0.0
WP_272083143.1	Lyase_1	1.32e-100	334.8	0.0
WP_002735516.1	Lyase_1	2.15e-77	258.5	0.0
WP_272081955.1	Lyase_1	2.72e-61	205.6	0.0
WP_272083361.1	Biotin_carb_N	1.52e-46	155.4	0.6
WP_272082417.1	NUDIX	4.76e-23	79.6	0.0
WP_002764765.1	NUDIX	2.02e-21	74.4	0.0
WP_272080004.1	NUDIX	9.56e-20	68.9	0.1
WP_272082184.1	NUDIX	2.53e-17	61.1	0.0
WP_272079833.1	NUDIX	4.23e-17	60.4	0.0
WP_272082463.1	NUDIX	1.56e-13	48.8	0.0
WP_272083379.1	NUDIX	2.11e-11	41.9	0.0
WP_272082983.1	Biotin_lipoyl	2.32e-22	76.6	0.1
WP_272082443.1	Biotin_lipoyl	5.92e-18	62.5	0.5
WP_002798963.1	Biotin_lipoyl	3.11e-07	28.1	0.0
WP_272081936.1	Biotin_lipoyl	1.95e-06	25.6	0.8
WP_272081434.1	Biotin_lipoyl	5.63e-06	24.1	1.7
WP_272082626.1	ECH_1	3.34e-74	247.3	0.0
WP_272082202.1	Nitroreductase	2.31e-35	120.2	0.0
WP_004268876.1	Nitroreductase	4.19e-31	106.4	0.1
WP_002741314.1	Nitroreductase	6.45e-28	96.0	0.1
WP_272082496.1	Nitroreductase	8.69e-20	69.5	1.0
WP_002734415.1	FAD_binding_2	1.02e-113	378.6	1.2
WP_272081185.1	FAD_binding_2	9.92e-98	326.0	1.0
WP_272082296.1	FAD_binding_2	3.30e-09	34.4	2.9
WP_272081266.1	FAD_binding_2	1.69e-08	32.0	4.3
WP_272079541.1	FAD_binding_2	6.14e-08	30.2	0.6
WP_272081351.1	FAD_binding_2	1.77e-07	28.7	4.7
WP_272082144.1	FAD_binding_2	1.93e-07	28.6	0.5
WP_272079976.1	FAD_binding_2	2.04e-06	25.2	0.9
WP_272081179.1	FAD_binding_2	2.84e-06	24.7	0.5
WP_272083245.1	FAD_binding_2	3.32e-06	24.5	0.0
WP_149979541.1	FAD_binding_2	3.32e-06	24.5	0.0
WP_272081604.1	Carboxyl_trans	2.12e-23	80.7	0.0
WP_272082553.1	Carboxyl_trans	1.29e-15	55.0	0.0
WP_272081422.1	B12-binding	1.27e-19	68.2	0.0
WP_272082439.1	B12-binding	1.02e-11	42.7	0.0
WP_272082318.1	B12-binding	1.73e-11	42.0	0.0
WP_272079911.1	B12-binding	6.82e-10	36.8	0.1
WP_272083361.1	Biotin_carb_C	3.25e-44	147.4	0.0
WP_272081353.1	CPSase_L_D2	2.68e-112	371.4	0.0
WP_272083361.1	CPSase_L_D2	4.60e-84	279.1	0.1
WP_272081546.1	CPSase_L_D2	9.01e-10	36.4	0.0
WP_272081145.1	CPSase_L_D2	6.31e-06	23.8	0.0
WP_002734415.1	Succ_DH_flav_C	2.83e-47	157.9	0.0
WP_272081185.1	Succ_DH_flav_C	2.32e-16	57.9	0.1
WP_272082553.1	ACCA	2.70e-142	471.4	0.0
WP_272080993.1	HpcH_HpaI	5.36e-20	69.6	0.0
WP_272079954.1	HpcH_HpaI	1.96e-12	44.9	0.3
WP_272080991.1	HpcH_HpaI	1.43e-07	29.0	0.1
