# target_name	query_name	e_value	score	bias
WP_010872244.1	adh_short	4.18e-68	226.2	9.5
WP_010873912.1	adh_short	5.55e-57	189.9	3.1
WP_010873330.1	adh_short	4.85e-53	177.1	0.0
WP_010872512.1	adh_short	2.18e-50	168.4	3.5
WP_010872685.1	adh_short	2.15e-45	152.1	0.0
WP_010872020.1	adh_short	2.75e-45	151.8	0.0
WP_020861641.1	adh_short	3.86e-35	118.7	4.6
WP_010872360.1	adh_short	3.33e-34	115.6	0.0
WP_014407072.1	adh_short	1.35e-24	84.3	0.0
WP_010872364.1	adh_short	3.27e-24	83.0	0.0
WP_010873808.1	adh_short	6.50e-21	72.3	0.0
WP_041425929.1	adh_short	9.09e-18	62.0	1.2
WP_010872878.1	adh_short	1.17e-10	38.8	0.4
WP_010871793.1	ADH_zinc_N	1.05e-27	94.2	0.2
WP_010874320.1	ADH_zinc_N	1.56e-25	87.1	0.0
WP_041425968.1	Thiolase_N	3.27e-84	279.9	0.1
WP_010872643.1	Thiolase_N	2.86e-06	24.4	0.4
WP_010873427.1	Lyase_1	8.91e-111	367.8	0.0
WP_010871913.1	Lyase_1	1.59e-77	258.5	0.0
WP_010873104.1	Lyase_1	6.59e-63	210.5	0.0
WP_010873525.1	Biotin_carb_N	1.55e-46	154.9	0.2
WP_010871914.1	NUDIX	1.88e-25	87.0	0.0
WP_010873056.1	NUDIX	7.12e-25	85.1	1.3
WP_010873695.1	NUDIX	8.30e-25	84.9	0.0
WP_010871288.1	NUDIX	1.52e-21	74.4	0.0
WP_010871276.1	NUDIX	1.44e-20	71.2	0.1
WP_010873920.1	NUDIX	3.33e-20	70.0	0.0
WP_020862300.1	NUDIX	8.29e-15	52.5	0.0
WP_010872043.1	NUDIX	9.57e-15	52.3	0.0
WP_010873478.1	Biotin_lipoyl	1.37e-24	83.3	1.8
WP_010873236.1	Biotin_lipoyl	9.29e-18	61.4	0.2
WP_010871277.1	Biotin_lipoyl	1.79e-11	41.3	0.0
WP_010874207.1	Biotin_lipoyl	2.69e-06	24.7	0.6
WP_010872886.1	Biotin_lipoyl	2.99e-06	24.6	0.6
WP_010872165.1	ECH_1	1.41e-77	258.0	0.0
WP_010872536.1	Nitroreductase	9.87e-33	111.2	0.3
WP_010872149.1	FAD_binding_2	9.37e-122	404.7	2.4
WP_010874151.1	FAD_binding_2	6.29e-108	359.1	3.2
WP_010872561.1	FAD_binding_2	2.93e-09	34.1	0.7
WP_010874346.1	FAD_binding_2	7.10e-09	32.9	0.0
