# target_name	query_name	e_value	score	bias
WP_431619655.1	adh_short	6.17e-69	229.6	7.2
WP_014276846.1	adh_short	5.41e-57	190.6	0.1
WP_431620675.1	adh_short	2.70e-55	185.1	0.1
WP_431620674.1	adh_short	2.79e-55	185.1	0.1
WP_431619014.1	adh_short	2.12e-50	169.1	0.0
WP_006617473.1	adh_short	5.12e-50	167.9	8.6
WP_006620187.1	adh_short	6.20e-47	157.8	0.0
WP_431619870.1	adh_short	1.01e-45	153.9	0.0
WP_431618886.1	adh_short	5.11e-43	145.0	0.0
WP_006618617.1	adh_short	1.12e-40	137.4	0.2
WP_410245204.1	adh_short	2.91e-33	113.2	0.2
WP_006617707.1	adh_short	3.18e-32	109.8	0.0
WP_431618912.1	adh_short	8.91e-28	95.3	0.0
WP_431619804.1	adh_short	6.24e-24	82.8	0.0
WP_317270151.1	adh_short	1.75e-22	78.0	0.0
WP_006617541.1	adh_short	3.16e-21	73.9	0.0
WP_431618870.1	adh_short	8.41e-09	33.4	0.0
WP_431619370.1	adh_short	4.68e-08	31.0	0.0
WP_014273947.1	adh_short	3.90e-07	28.0	0.0
WP_410245348.1	adh_short	6.70e-06	23.9	0.4
WP_410246152.1	ADH_zinc_N	1.14e-30	104.4	0.1
WP_006619104.1	ADH_zinc_N	6.12e-24	82.6	0.2
WP_410244075.1	ADH_zinc_N	2.60e-23	80.6	0.2
WP_006617705.1	ADH_zinc_N	1.72e-08	32.7	0.0
WP_410244692.1	ADH_zinc_N	1.22e-06	26.7	1.3
WP_006617472.1	Thiolase_N	1.42e-84	281.7	0.0
WP_431619649.1	Thiolase_N	4.58e-06	24.4	2.8
WP_410245991.1	Lyase_1	4.78e-116	385.7	0.0
WP_431619106.1	Lyase_1	3.01e-74	248.4	0.0
WP_006619058.1	Lyase_1	8.08e-62	207.6	0.0
WP_006616582.1	Biotin_carb_N	1.08e-46	156.1	1.5
WP_014274011.1	NUDIX	3.81e-24	83.4	0.0
WP_410244412.1	NUDIX	2.28e-23	80.9	0.0
WP_431620858.1	NUDIX	1.74e-20	71.6	0.6
WP_006617775.1	NUDIX	2.67e-19	67.8	0.0
WP_014274883.1	NUDIX	2.63e-15	54.8	0.0
WP_410245749.1	NUDIX	1.52e-14	52.4	0.0
WP_006616567.1	NUDIX	1.58e-14	52.3	0.0
WP_006617413.1	NUDIX	9.44e-12	43.3	0.0
WP_006619603.1	Biotin_lipoyl	8.65e-25	84.6	0.1
WP_410244077.1	Biotin_lipoyl	6.17e-17	59.5	0.3
WP_431620770.1	Biotin_lipoyl	8.28e-08	30.2	0.1
WP_431620437.1	Biotin_lipoyl	2.76e-06	25.3	7.5
WP_431620352.1	Biotin_lipoyl	2.97e-06	25.2	0.0
WP_006618968.1	ECH_1	2.00e-73	245.0	0.0
WP_410243926.1	Nitroreductase	3.67e-33	113.3	0.0
WP_431620151.1	Nitroreductase	3.38e-15	54.9	0.0
WP_014274202.1	FAD_binding_2	3.50e-92	307.9	0.4
WP_410245341.1	FAD_binding_2	1.27e-10	39.3	9.8
WP_006620059.1	FAD_binding_2	3.77e-10	37.7	5.1
WP_431618998.1	FAD_binding_2	1.26e-08	32.7	2.5
WP_431619736.1	FAD_binding_2	2.67e-08	31.6	0.7
WP_431620135.1	FAD_binding_2	3.50e-08	31.3	0.1
WP_431620203.1	FAD_binding_2	6.13e-08	30.5	0.1
WP_410245371.1	FAD_binding_2	1.20e-07	29.5	0.1
WP_431619259.1	FAD_binding_2	5.75e-07	27.2	1.0
WP_006616919.1	FAD_binding_2	1.71e-06	25.7	1.2
WP_431620538.1	FAD_binding_2	2.70e-06	25.0	1.1
WP_014274086.1	FAD_binding_2	3.65e-06	24.6	0.4
WP_410243989.1	FAD_binding_2	7.42e-06	23.6	1.9
WP_431618990.1	FAD_binding_2	7.83e-06	23.5	5.1
WP_006616771.1	Carboxyl_trans	2.52e-19	67.5	0.0
WP_014276847.1	Carboxyl_trans	4.69e-12	43.5	1.0
WP_410243972.1	B12-binding	2.15e-19	67.7	0.0
WP_006619376.1	B12-binding	1.17e-15	55.7	0.0
WP_431620223.1	B12-binding	6.77e-11	40.3	0.0
WP_006616582.1	Biotin_carb_C	9.08e-43	143.0	0.0
WP_410245621.1	CPSase_L_D2	2.30e-116	384.9	1.6
WP_006616582.1	CPSase_L_D2	6.80e-85	282.1	0.0
WP_014274202.1	Succ_DH_flav_C	9.34e-16	56.2	0.0
WP_014276847.1	ACCA	4.71e-141	467.6	0.0
WP_431619597.1	HpcH_HpaI	8.94e-07	26.6	0.4
WP_006619104.1	ADH_N	5.42e-30	102.0	0.4
WP_410246152.1	ADH_N	3.09e-24	83.5	0.4
WP_006617705.1	ADH_N	2.96e-22	77.1	0.1
WP_410244075.1	ADH_N	2.41e-19	67.7	1.3
WP_410245991.1	FumaraseC_C	1.29e-21	75.0	0.2
WP_431619377.1	Fer2_3	8.84e-34	114.0	0.3
WP_431620380.1	Fer4_8	1.99e-13	48.9	3.8
WP_431619377.1	Fer4_8	4.05e-12	44.7	8.0
WP_410244698.1	Fer4_8	1.75e-08	33.1	0.6
WP_410244886.1	Fer4_8	2.15e-07	29.6	7.4
WP_006617607.1	Fer4_8	1.21e-06	27.2	9.4
WP_006619170.1	Fer4_8	1.46e-06	26.9	9.9
WP_006618054.1	Fer4_8	7.09e-06	24.7	6.2
WP_006617607.1	Fer4_10	1.03e-10	39.6	16.7
WP_410244886.1	Fer4_10	1.29e-10	39.3	7.7
WP_006616272.1	Fer4_10	3.78e-09	34.6	14.7
WP_006619555.1	Fer4_10	4.09e-09	34.5	5.9
WP_431620380.1	Fer4_10	2.72e-08	31.9	7.4
WP_006619170.1	Fer4_10	3.74e-08	31.4	25.4
WP_006618054.1	Fer4_10	1.38e-07	29.6	11.0
WP_431619377.1	Fer4_10	3.24e-07	28.4	19.5
WP_431619947.1	Fer4_10	7.64e-06	24.0	3.2
WP_431620380.1	Fer4_17	1.69e-10	39.5	3.9
WP_006616272.1	Fer4_17	3.07e-08	32.3	9.5
WP_431619377.1	Fer4_17	2.25e-06	26.3	7.8
WP_431619947.1	Fer4_17	3.96e-06	25.5	4.5
WP_006617541.1	adh_short_C2	3.30e-85	283.6	0.0
WP_431619655.1	adh_short_C2	2.34e-68	228.5	6.1
WP_006617473.1	adh_short_C2	1.77e-55	186.3	1.4
WP_014276846.1	adh_short_C2	1.48e-45	153.9	0.2
WP_006618617.1	adh_short_C2	1.90e-35	120.8	0.1
WP_431620675.1	adh_short_C2	1.89e-34	117.5	0.1
WP_431620674.1	adh_short_C2	1.95e-34	117.5	0.1
WP_431619014.1	adh_short_C2	2.88e-34	116.9	0.0
WP_431618886.1	adh_short_C2	4.55e-30	103.2	0.0
WP_431619870.1	adh_short_C2	6.83e-29	99.3	0.0
WP_006620187.1	adh_short_C2	3.60e-28	96.9	0.0
WP_006617707.1	adh_short_C2	1.19e-23	82.2	0.0
WP_410245204.1	adh_short_C2	4.07e-22	77.1	0.1
WP_431618912.1	adh_short_C2	5.78e-20	70.1	0.0
WP_317270151.1	adh_short_C2	1.38e-12	45.9	0.0
WP_431619804.1	adh_short_C2	3.99e-12	44.4	0.0
WP_006619273.1	Glyoxalase_4	2.94e-17	61.1	0.0
WP_006618934.1	Glyoxalase_4	3.78e-09	35.1	0.0
WP_006616154.1	Glyoxalase_4	9.90e-08	30.5	0.0
WP_317269887.1	Glyoxalase_4	3.89e-07	28.6	0.0
