# target_name	query_name	e_value	score	bias
WP_201261451.1	adh_short	6.24e-72	239.1	6.1
WP_002741189.1	adh_short	1.28e-55	185.9	7.0
WP_004156855.1	adh_short	1.28e-53	179.4	0.1
WP_002744278.1	adh_short	9.02e-53	176.6	0.0
WP_002743823.1	adh_short	7.28e-51	170.4	0.2
WP_002740842.1	adh_short	2.11e-49	165.6	0.0
WP_002744478.1	adh_short	5.45e-49	164.3	3.0
WP_002741447.1	adh_short	2.98e-46	155.3	0.1
WP_002741181.1	adh_short	2.04e-45	152.6	0.0
WP_084990142.1	adh_short	2.54e-43	145.8	0.0
WP_002740281.1	adh_short	1.70e-26	90.9	0.1
WP_002742836.1	adh_short	5.23e-24	82.8	0.0
WP_002741853.1	adh_short	1.23e-18	65.2	1.7
WP_002741311.1	adh_short	3.36e-17	60.5	0.0
WP_002746477.1	adh_short	3.46e-17	60.5	0.0
WP_084989864.1	adh_short	2.27e-16	57.8	0.1
WP_002741171.1	adh_short	4.96e-13	46.9	0.0
WP_002746938.1	adh_short	7.43e-11	39.8	0.0
WP_002742841.1	adh_short	2.01e-08	31.9	0.1
WP_002748641.1	adh_short	8.52e-06	23.3	0.0
WP_002745377.1	ADH_zinc_N	8.00e-28	95.0	0.2
WP_002738510.1	ADH_zinc_N	2.14e-26	90.3	0.0
WP_036402188.1	ADH_zinc_N	1.91e-23	80.8	0.4
WP_002746939.1	ADH_zinc_N	8.94e-13	46.3	0.0
WP_002750051.1	ADH_zinc_N	4.57e-06	24.6	0.2
WP_002744476.1	Thiolase_N	2.07e-80	267.8	0.0
WP_002742836.1	Thiolase_N	4.72e-11	40.5	3.0
WP_002743346.1	Thiolase_N	2.00e-09	35.2	0.5
WP_002741310.1	Thiolase_N	8.59e-08	29.8	0.1
WP_002741311.1	Thiolase_N	5.53e-06	23.9	0.0
WP_002743539.1	Lyase_1	1.70e-100	334.4	0.0
WP_002747956.1	Lyase_1	3.19e-77	258.0	0.0
WP_084990041.1	Lyase_1	5.41e-62	207.9	0.0
WP_008203409.1	Biotin_carb_N	1.68e-46	155.2	0.6
WP_036402659.1	NUDIX	5.28e-22	76.2	0.0
WP_084989897.1	NUDIX	7.03e-21	72.6	0.0
WP_002743961.1	NUDIX	9.23e-20	69.0	0.1
WP_002746036.1	NUDIX	3.12e-17	60.8	0.0
WP_002746127.1	NUDIX	1.41e-16	58.7	0.0
WP_002748077.1	NUDIX	2.89e-12	44.7	0.0
WP_002743665.1	NUDIX	5.40e-12	43.8	0.0
WP_084990127.1	Biotin_lipoyl	2.72e-22	76.4	0.1
WP_002745715.1	Biotin_lipoyl	6.26e-18	62.4	0.5
WP_002741302.1	Biotin_lipoyl	3.09e-07	28.1	0.0
WP_002745384.1	Biotin_lipoyl	8.68e-07	26.7	1.7
WP_002743208.1	Biotin_lipoyl	8.74e-07	26.7	0.5
WP_002743223.1	Biotin_lipoyl	3.96e-06	24.6	8.8
WP_002743375.1	ECH_1	2.45e-74	247.8	0.0
