strain,accession,target_name,target_description,query_name,pfam_id,evalue,score,bias,domain_evalue,domain_score
MU1411,GCF_019324985.1,WP_209127682.1,3-oxoacyl-[acyl-carrier-protein] reductase [Prochlorococcus marinus],adh_short,adh_short,1.9206724371180217e-68,226.55471801757812,1.48101806640625,2.340058547541246e-68,226.27484130859375
MU1411,GCF_019324985.1,WP_209127750.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.5807500172555509e-49,164.83416748046875,0.00634765625,1.829255456183775e-49,164.62725830078125
MU1411,GCF_019324985.1,WP_209128600.1,oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.5684392517108763e-35,119.16356658935547,0.02037811279296875,1.0246977143297156e-34,116.50382232666016
MU1411,GCF_019324985.1,WP_209127834.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.126088352698055e-35,118.73248291015625,0.00136566162109375,2.493073124987183e-35,118.5068359375
MU1411,GCF_019324985.1,WP_209127915.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,5.8307890625095435e-27,91.19900512695312,0.005340576171875,9.186216255177087e-27,90.55486297607422
MU1411,GCF_019324985.1,WP_209127757.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,2.830015571134068e-23,79.17147064208984,0.00894927978515625,3.958492423115029e-19,65.64401245117188
MU1411,GCF_019324985.1,WP_209127757.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,2.830015571134068e-23,79.17147064208984,0.00894927978515625,0.016562032474788966,11.408164024353027
MU1411,GCF_019324985.1,WP_209127547.1,enoyl-ACP reductase FabI [Prochlorococcus marinus],adh_short,adh_short,2.368339757720154e-18,63.10895919799805,0.0009918212890625,3.1281672970442715e-18,62.71464157104492
MU1411,GCF_019324985.1,WP_209127649.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,5.025709528635036e-18,62.04277038574219,0.00101470947265625,3.47602714749788e-17,59.302242279052734
MU1411,GCF_019324985.1,WP_209127836.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,4.892453160705491e-16,55.55489730834961,0.0078277587890625,2.2202557464981534e-13,46.88557052612305
