strain,accession,target_name,target_description,query_name,pfam_id,evalue,score,bias,domain_evalue,domain_score
SS51,GCF_047302855.1,WP_011817965.1,3-oxoacyl-[acyl-carrier-protein] reductase [Prochlorococcus marinus],adh_short,adh_short,1.0299287349654596e-67,224.13604736328125,1.605438232421875,1.252199092447614e-67,223.859130859375
SS51,GCF_047302855.1,WP_032523673.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,3.2101545787534096e-48,160.5284881591797,0.010650634765625,3.7602093099311685e-48,160.3043670654297
SS51,GCF_047302855.1,WP_032524942.1,oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.3984669951139662e-35,119.28730773925781,0.02620697021484375,9.16557691786923e-35,116.62306213378906
SS51,GCF_047302855.1,WP_032523759.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,3.398659083280945e-35,118.02892303466797,0.000946044921875,3.986912226245149e-35,117.80270385742188
SS51,GCF_047302855.1,WP_032524251.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.381183840379681e-28,95.6922607421875,0.0131988525390625,3.9609473565660028e-28,94.97112274169922
SS51,GCF_047302855.1,WP_032523794.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.6640099876899073e-21,73.35926055908203,0.00426483154296875,1.3854426259076417e-17,60.566978454589844
SS51,GCF_047302855.1,WP_032523794.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.6640099876899073e-21,73.35926055908203,0.00426483154296875,0.02664648233440966,10.695467948913574
SS51,GCF_047302855.1,WP_032524039.1,enoyl-ACP reductase FabI [Prochlorococcus marinus],adh_short,adh_short,3.918801739688252e-18,62.356510162353516,0.00083160400390625,5.1762684832406315e-18,61.962135314941406
SS51,GCF_047302855.1,WP_032524129.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,3.6688762099909476e-17,59.186920166015625,0.0004425048828125,2.5955872966195304e-16,56.41436004638672
SS51,GCF_047302855.1,WP_032523761.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.1547235086366162e-15,54.29916000366211,0.008563995361328125,8.861160296029621e-14,48.148406982421875
SS51,GCF_047302855.1,WP_032524727.1,NAD-dependent epimerase [Prochlorococcus marinus],adh_short,adh_short,3.933615709601539e-08,29.721391677856445,0.18140602111816406,2.670106593043649e-07,27.00745391845703
SS51,GCF_047302855.1,WP_032524180.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,4.572013802843722e-08,29.508268356323242,0.23481369018554688,4.559632213457524e-07,26.249134063720703
SS51,GCF_047302855.1,WP_032524709.1,UDP-glucose 4-epimerase GalE [Prochlorococcus marinus],adh_short,adh_short,2.7181860591446046e-06,23.719186782836914,0.05970954895019531,1.5901794004035954e-05,21.215938568115234
SS51,GCF_047302855.1,WP_032525002.1,class II fumarate hydratase [Prochlorococcus marinus],Lyase_1,Lyase_1,6.489371505145366e-94,311.5415344238281,0.00384521484375,8.171240185694676e-94,311.2127685546875
SS51,GCF_047302855.1,WP_032523803.1,argininosuccinate lyase [Prochlorococcus marinus],Lyase_1,Lyase_1,3.3146781240807833e-72,240.2331085205078,0.000518798828125,4.111455167289667e-72,239.92579650878906
SS51,GCF_047302855.1,WP_032525001.1,adenylosuccinate lyase [Prochlorococcus marinus],Lyase_1,Lyase_1,3.577362313902798e-52,174.4272003173828,0.0193939208984375,4.870900700635343e-52,173.98687744140625
SS51,GCF_047302855.1,WP_025923813.1,acetyl-CoA carboxylase biotin carboxylase subunit [Prochlorococcus marinus],Biotin_carb_N,Biotin_carb_N,1.2641922629593616e-47,157.63209533691406,0.23138427734375,3.882161058540685e-47,156.06369018554688
SS51,GCF_047302855.1,WP_032524042.1,NUDIX hydrolase [Prochlorococcus marinus],NUDIX,NUDIX,1.160215442572038e-14,51.26128005981445,0.011932373046875,1.5601998815568934e-14,50.84488296508789
SS51,GCF_047302855.1,WP_032523817.1,acetyl-CoA carboxylase biotin carboxyl carrier protein [Prochlorococcus marinus],Biotin_lipoyl,Biotin_lipoyl,9.342221540773494e-22,73.44310760498047,0.204498291015625,1.4941335825355325e-21,72.7896957397461
SS51,GCF_047302855.1,WP_032524121.1,dihydrolipoamide acetyltransferase family protein [Prochlorococcus marinus],Biotin_lipoyl,Biotin_lipoyl,1.7510077766753885e-19,66.16104125976562,0.1646270751953125,4.88799529622364e-19,64.73258209228516
SS51,GCF_047302855.1,WP_032523736.1,"1,4-dihydroxy-2-naphthoyl-CoA synthase [Prochlorococcus marinus]",ECH_1,ECH_1,8.442341412679406e-67,221.83145141601562,0.0008087158203125,1.056745389972442e-66,221.51202392578125
SS51,GCF_047302855.1,WP_032523881.1,L-aspartate oxidase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,2.943249662085346e-88,293.5140075683594,0.23785400390625,3.518479395762959e-88,293.2586364746094
SS51,GCF_047302855.1,WP_032523981.1,NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,3.6285862171717397e-11,39.58235549926758,0.9303512573242188,3.435933119601795e-08,29.778623580932617
SS51,GCF_047302855.1,WP_032523836.1,FAD-dependent oxidoreductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,5.676273461960594e-11,38.9422607421875,0.00077056884765625,1.1409020106934299e-10,37.9435920715332
SS51,GCF_047302855.1,WP_032524886.1,dihydrolipoyl dehydrogenase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,3.667173202941678e-09,32.979373931884766,3.556591033935547,2.7112508444855934e-05,20.2357120513916
SS51,GCF_047302855.1,WP_032524886.1,dihydrolipoyl dehydrogenase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,3.667173202941678e-09,32.979373931884766,3.556591033935547,0.008728350700604239,11.97533130645752
SS51,GCF_047302855.1,WP_032524949.1,NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,8.908218154491232e-09,31.709699630737305,1.4500484466552734,5.477810182524552e-08,29.111398696899414
SS51,GCF_047302855.1,WP_413355494.1,NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,4.907701783415825e-08,29.268613815307617,0.0030364990234375,6.67996706602117e-08,28.82756996154785
SS51,GCF_047302855.1,WP_032523775.1,GMC oxidoreductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,1.2252992841734087e-06,24.665802001953125,1.6916484832763672,1.7660066736159764e-06,24.14289093017578
SS51,GCF_047302855.1,WP_032524774.1,thioredoxin-disulfide reductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,1.422923434334389e-06,24.45189666748047,2.7857227325439453,3.026407934133305e-05,20.078401565551758
SS51,GCF_047302855.1,WP_032524084.1,phytoene desaturase family protein [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,2.8963442229695413e-06,23.435165405273438,0.23157882690429688,5.262979455250612e-05,19.28685760498047
SS51,GCF_047302855.1,WP_032524562.1,carotenoid isomerase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,9.059252291842454e-06,21.803874969482422,3.6322593688964844,2.5865410471925574e-05,20.30307388305664
SS51,GCF_047302855.1,WP_032525080.1,"C-3',4' desaturase CrtD [Prochlorococcus marinus]",FAD_binding_2,FAD_binding_2,9.38941860631289e-06,21.752666473388672,4.212352752685547,1.404854114768151e-05,21.176254272460938
SS51,GCF_047302855.1,WP_032524324.1,"acetyl-CoA carboxylase, carboxyltransferase subunit beta [Prochlorococcus marinus]",Carboxyl_trans,Carboxyl_trans,5.2900937005331124e-21,71.49357604980469,0.14305877685546875,1.2245089342953949e-20,70.29132843017578
SS51,GCF_047302855.1,WP_032523672.1,acetyl-CoA carboxylase carboxyltransferase subunit alpha [Prochlorococcus marinus],Carboxyl_trans,Carboxyl_trans,1.0524491411112135e-11,40.82299041748047,0.17752456665039062,1.3544675006227621e-11,40.46159744262695
SS51,GCF_047302855.1,WP_032524451.1,methionine synthase [Prochlorococcus marinus],B12-binding,B12-binding,5.866193052978143e-20,68.08316802978516,0.01242828369140625,5.503438571572667e-19,64.94467163085938
SS51,GCF_047302855.1,WP_032525032.1,photosystem II high light acclimation radical SAM protein [Prochlorococcus marinus],B12-binding,B12-binding,4.430217189394776e-07,26.512977600097656,0.1472034454345703,4.62499790153926,3.8567748069763184
SS51,GCF_047302855.1,WP_032525032.1,photosystem II high light acclimation radical SAM protein [Prochlorococcus marinus],B12-binding,B12-binding,4.430217189394776e-07,26.512977600097656,0.1472034454345703,6.511502511217279e-05,19.51711082458496
SS51,GCF_047302855.1,WP_025923813.1,acetyl-CoA carboxylase biotin carboxylase subunit [Prochlorococcus marinus],Biotin_carb_C,Biotin_carb_C,2.7165180281751743e-44,146.45700073242188,0.000335693359375,4.942479903867283e-44,145.6208038330078
SS51,GCF_047302855.1,WP_032524495.1,carbamoyl-phosphate synthase large subunit [Prochlorococcus marinus],CPSase_L_D2,CPSase_L_D2,2.595589172090202e-108,357.1173400878906,0.032684326171875,5.218573647173219e-71,235.2281951904297
SS51,GCF_047302855.1,WP_032524495.1,carbamoyl-phosphate synthase large subunit [Prochlorococcus marinus],CPSase_L_D2,CPSase_L_D2,2.595589172090202e-108,357.1173400878906,0.032684326171875,1.2011937528499355e-35,119.68212890625
