strain,accession,target_name,target_description,query_name,pfam_id,evalue,score,bias,domain_evalue,domain_score
MIT_1320,GCF_001632075.1,WP_063415682.1,3-oxoacyl-[acyl-carrier-protein] reductase [Prochlorococcus marinus],adh_short,adh_short,1.5636756744353887e-66,220.71051025390625,8.648239135742188,1.9503378237398784e-66,220.3973846435547
MIT_1320,GCF_001632075.1,WP_063415545.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,3.985850889807462e-45,150.86199951171875,0.0015716552734375,5.0753124399280894e-45,150.5195770263672
MIT_1320,GCF_001632075.1,WP_196757507.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,5.760987747894281e-40,134.02511596679688,0.0158233642578125,7.948700280976088e-40,133.56895446777344
MIT_1320,GCF_001632075.1,WP_063416724.1,bifunctional aldolase/short-chain dehydrogenase [Prochlorococcus marinus],adh_short,adh_short,2.33689216319632e-38,128.7777862548828,0.720062255859375,4.5374907928296126e-38,127.83747100830078
MIT_1320,GCF_001632075.1,WP_063403859.1,MULTISPECIES: SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus],adh_short,adh_short,9.951522350398357e-36,120.19860076904297,0.00038909912109375,1.2613738219278633e-35,119.86266326904297
MIT_1320,GCF_001632075.1,WP_063413983.1,oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,9.84796717421023e-35,116.95044708251953,0.11014556884765625,1.11492644083834e-33,113.5115966796875
MIT_1320,GCF_001632075.1,WP_011130616.1,MULTISPECIES: SDR family oxidoreductase [Prochlorococcus],adh_short,adh_short,2.0103084980995787e-26,89.83538055419922,0.00336456298828125,3.1126415286598826e-26,89.21585083007812
MIT_1320,GCF_001632075.1,WP_063397369.1,MULTISPECIES: protochlorophyllide reductase [Prochlorococcus],adh_short,adh_short,3.6608249512430225e-20,69.40811157226562,0.00327301025390625,4.034788161999979e-17,59.481346130371094
MIT_1320,GCF_001632075.1,WP_063397369.1,MULTISPECIES: protochlorophyllide reductase [Prochlorococcus],adh_short,adh_short,3.6608249512430225e-20,69.40811157226562,0.00327301025390625,0.27908504996027605,7.796062469482422
MIT_1320,GCF_001632075.1,WP_063414810.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,4.6732818649583435e-20,69.06209564208984,0.000823974609375,2.4891268426526807e-18,63.428810119628906
