strain,accession,target_name,target_description,query_name,pfam_id,evalue,score,bias,domain_evalue,domain_score
XMU1419,GCF_019325105.1,WP_209105920.1,3-oxoacyl-[acyl-carrier-protein] reductase [Prochlorococcus marinus],adh_short,adh_short,7.032204471380309e-68,224.70095825195312,1.4009857177734375,8.518590548830026e-68,224.42922973632812
XMU1419,GCF_019325105.1,WP_209105994.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,6.148854741649341e-48,159.6316375732422,0.0174560546875,7.193227964612758e-48,159.40933227539062
XMU1419,GCF_019325105.1,WP_209106076.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.6893127007213363e-35,119.04373931884766,0.00081634521484375,1.9782091169757317e-35,118.82002258300781
XMU1419,GCF_019325105.1,WP_209106853.1,oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.932807762319338e-35,118.26201629638672,0.0136260986328125,1.9223639232872534e-34,115.59762573242188
XMU1419,GCF_019325105.1,WP_209106757.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,5.392872024191549e-30,101.08395385742188,0.097442626953125,1.179521396056375e-29,99.97491455078125
XMU1419,GCF_019325105.1,WP_209106190.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.2577358507660304e-26,89.26593017578125,0.01239013671875,3.075838801136505e-26,88.82774353027344
XMU1419,GCF_019325105.1,WP_209106000.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,9.625788295780274e-22,74.15911865234375,0.002288818359375,5.1012362393296416e-18,62.00701141357422
XMU1419,GCF_019325105.1,WP_209106000.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,9.625788295780274e-22,74.15911865234375,0.002288818359375,0.04262825583763463,10.053816795349121
XMU1419,GCF_019325105.1,WP_209105784.1,enoyl-ACP reductase FabI [Prochlorococcus marinus],adh_short,adh_short,2.1208584236717173e-18,63.25074005126953,0.001094818115234375,2.801362657505381e-18,62.85638427734375
XMU1419,GCF_019325105.1,WP_209105884.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.3273046843347362e-17,60.651912689208984,0.000827789306640625,9.15610363139489e-17,57.915122985839844
