strain,accession,target_name,target_description,query_name,pfam_id,evalue,score,bias,domain_evalue,domain_score
IITB6,GCF_036630085.1,WP_208678041.1,3-oxoacyl-[acyl-carrier-protein] reductase [Synechococcus elongatus],adh_short,adh_short,5.254220522874254e-68,225.72824096679688,6.72650146484375,6.347208011831867e-68,225.46043395996094
IITB6,GCF_036630085.1,WP_208672814.1,glucose 1-dehydrogenase [Synechococcus elongatus],adh_short,adh_short,5.135546962087464e-56,186.60488891601562,0.0789642333984375,9.677977526614358e-56,185.70692443847656
IITB6,GCF_036630085.1,WP_208677586.1,SDR family oxidoreductase [Synechococcus elongatus],adh_short,adh_short,2.994803723203218e-50,167.79127502441406,0.0003814697265625,3.8091531708237434e-50,167.45042419433594
IITB6,GCF_036630085.1,WP_208678565.1,SDR family oxidoreductase [Synechococcus elongatus],adh_short,adh_short,3.381600875328629e-31,105.62257385253906,0.00052642822265625,3.89578668002215e-31,105.42198944091797
IITB6,GCF_036630085.1,WP_208678698.1,SDR family NAD(P)-dependent oxidoreductase [Synechococcus elongatus],adh_short,adh_short,6.768052640115321e-28,94.85037231445312,0.03893280029296875,3.495295674793199e-27,92.5238037109375
IITB6,GCF_036630085.1,WP_208675278.1,enoyl-ACP reductase FabI [Synechococcus elongatus],adh_short,adh_short,6.077951766340434e-22,75.42491149902344,0.142242431640625,1.140343039941564e-21,74.53321075439453
IITB6,GCF_036630085.1,WP_011378491.1,protochlorophyllide reductase [Synechococcus elongatus],adh_short,adh_short,7.712924076886931e-21,71.8243408203125,0.0003662109375,4.412960860784593e-19,66.0896224975586
IITB6,GCF_036630085.1,WP_208676643.1,bifunctional sterol desaturase/short chain dehydrogenase [Synechococcus elongatus],adh_short,adh_short,5.5317735650467885e-09,33.13964080810547,0.020092010498046875,2.2386909251284243e-08,31.15859031677246
IITB6,GCF_036630085.1,WP_208678202.1,S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase [Synechococcus elongatus],ADH_zinc_N,ADH_zinc_N,6.915340151398954e-26,88.10221862792969,0.0372467041015625,1.2637929139046568e-25,87.25544738769531
IITB6,GCF_036630085.1,WP_425336547.1,zinc-dependent alcohol dehydrogenase family protein [Synechococcus elongatus],ADH_zinc_N,ADH_zinc_N,3.2808918685432538e-22,76.2147445678711,0.02370452880859375,8.240897030994862e-22,74.92134094238281
IITB6,GCF_036630085.1,WP_208677947.1,beta-ketoacyl-ACP synthase III [Synechococcus elongatus],Thiolase_N,Thiolase_N,7.799517777698255e-08,29.35280990600586,1.5277557373046875,1.5964852748018624e-07,28.33316993713379
IITB6,GCF_036630085.1,WP_208678987.1,class II fumarate hydratase [Synechococcus elongatus],Lyase_1,Lyase_1,1.3280745815127744e-109,363.72027587890625,0.00213623046875,1.6351672776705638e-109,363.42352294921875
IITB6,GCF_036630085.1,WP_208678677.1,argininosuccinate lyase [Synechococcus elongatus],Lyase_1,Lyase_1,1.1006491408566046e-78,262.15771484375,0.000518798828125,1.920615857760747e-78,261.36346435546875
