strain,accession,target_name,target_description,query_name,pfam_id,evalue,score,bias,domain_evalue,domain_score
MU1417,GCF_019324845.1,WP_209039573.1,3-oxoacyl-[acyl-carrier-protein] reductase [Prochlorococcus marinus],adh_short,adh_short,5.442691830258357e-67,221.7948760986328,1.5109405517578125,6.642558359272088e-67,221.51255798339844
MU1417,GCF_019324845.1,WP_209039645.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,3.704069234471153e-49,163.6066436767578,0.0117950439453125,4.559119845582824e-49,163.31231689453125
MU1417,GCF_019324845.1,WP_209040533.1,oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,6.55310801950534e-36,120.37947845458984,0.02292633056640625,4.2503844630693395e-35,117.7300033569336
MU1417,GCF_019324845.1,WP_209039728.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,3.0750045208703576e-35,118.188720703125,0.0008087158203125,3.603918848079805e-35,117.96380615234375
MU1417,GCF_019324845.1,WP_209039789.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,3.9981214588047124e-27,91.712890625,0.01165771484375,5.473054018407695e-27,91.26790618896484
MU1417,GCF_019324845.1,WP_209039652.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,1.4242313445755436e-21,73.59774017333984,0.00273895263671875,2.541128809820426e-17,59.72536849975586
MU1417,GCF_019324845.1,WP_209039652.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,1.4242313445755436e-21,73.59774017333984,0.00273895263671875,0.01266702678312039,11.767278671264648
MU1417,GCF_019324845.1,WP_209039447.1,enoyl-ACP reductase FabI [Prochlorococcus marinus],adh_short,adh_short,2.24213501749905e-18,63.16573715209961,0.000919342041015625,2.944960933731657e-18,62.77934265136719
MU1417,GCF_019324845.1,WP_209039541.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.490209813483095e-17,60.481658935546875,0.000621795654296875,1.7459689127664073e-16,56.994224548339844
MU1417,GCF_019324845.1,WP_209039730.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,9.692086175429708e-17,57.828304290771484,0.00557708740234375,1.1659373389930601e-14,51.040470123291016
MU1417,GCF_019324845.1,WP_209040390.1,UDP-glucose 4-epimerase GalE [Prochlorococcus marinus],adh_short,adh_short,5.177156604080647e-12,42.40201187133789,0.00193023681640625,1.0072005942931724e-11,41.45893096923828
MU1417,GCF_019324845.1,WP_306822726.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.405883244586807e-07,27.173099517822266,0.010263442993164062,8.252457869094499e-07,25.42639923095703
MU1417,GCF_019324845.1,WP_209039593.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,5.947346232535287e-07,25.89059066772461,0.2502117156982422,1.1749896017659007e-05,21.662715911865234
MU1417,GCF_019324845.1,WP_209040602.1,class II fumarate hydratase [Prochlorococcus marinus],Lyase_1,Lyase_1,2.530164865078728e-94,312.9033203125,0.00604248046875,3.2027931066968684e-94,312.5670166015625
