strain,accession,target_name,target_description,query_name,pfam_id,evalue,score,bias,domain_evalue,domain_score
PAC1,GCF_047304675.1,WP_036906838.1,3-oxoacyl-[acyl-carrier-protein] reductase [Prochlorococcus marinus],adh_short,adh_short,1.0090573045278714e-67,224.38877868652344,4.3345794677734375,1.1721352918050274e-67,224.17648315429688
PAC1,GCF_047304675.1,WP_036907855.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,7.53592071003974e-45,149.7539825439453,0.0227813720703125,9.527676329463295e-45,149.42164611816406
PAC1,GCF_047304675.1,WP_036907090.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,5.239326413630331e-40,133.95419311523438,0.0003509521484375,6.112937995783458e-40,133.73565673828125
PAC1,GCF_047304675.1,WP_036906682.1,oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.8661207996121892e-30,102.7873306274414,0.00670623779296875,9.247140957652575e-30,100.51934051513672
PAC1,GCF_047304675.1,WP_036904906.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.315575473453563e-25,86.16664123535156,0.0150299072265625,3.1978316726366396e-25,85.70918273925781
PAC1,GCF_047304675.1,WP_036907094.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,6.790445621169456e-21,71.59014129638672,0.0006866455078125,1.8727900334277531e-19,66.8895263671875
PAC1,GCF_047304675.1,WP_036906963.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,3.1971929907236623e-18,62.86862564086914,0.000156402587890625,1.7376541568649516e-15,53.943748474121094
PAC1,GCF_047304675.1,WP_036906963.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,3.1971929907236623e-18,62.86862564086914,0.000156402587890625,0.4887099635333964,6.7967047691345215
PAC1,GCF_047304675.1,WP_011823127.1,MULTISPECIES: enoyl-ACP reductase FabI [Prochlorococcus],adh_short,adh_short,1.5997377354501067e-17,60.586891174316406,0.010555267333984375,2.1751153437669606e-17,60.1515007019043
PAC1,GCF_047304675.1,WP_036907349.1,UDP-glucose 4-epimerase GalE [Prochlorococcus marinus],adh_short,adh_short,7.49581835716881e-11,38.82032012939453,0.002384185791015625,1.0825011517993662e-10,38.29951858520508
PAC1,GCF_047304675.1,WP_036907756.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.9786379131132353e-07,27.6558895111084,0.0009288787841796875,1.8631605187762374e-06,24.47812843322754
PAC1,GCF_047304675.1,WP_036905574.1,class II fumarate hydratase [Prochlorococcus marinus],Lyase_1,Lyase_1,5.043829067218512e-100,331.83538818359375,0.1419677734375,6.841014380699389e-100,331.4006042480469
PAC1,GCF_047304675.1,WP_036906074.1,argininosuccinate lyase [Prochlorococcus marinus],Lyase_1,Lyase_1,2.0321701494048254e-75,251.0108642578125,0.00030517578125,2.628790274535396e-75,250.6436309814453
PAC1,GCF_047304675.1,WP_036905572.1,adenylosuccinate lyase [Prochlorococcus marinus],Lyase_1,Lyase_1,3.030019648903349e-55,184.74388122558594,0.0113372802734375,4.169250777988521e-55,184.28855895996094
PAC1,GCF_047304675.1,WP_036904835.1,acetyl-CoA carboxylase biotin carboxylase subunit [Prochlorococcus marinus],Biotin_carb_N,Biotin_carb_N,8.608385605217974e-47,155.17115783691406,0.0095062255859375,1.8600686633431648e-46,154.0941162109375
PAC1,GCF_047304675.1,WP_036906241.1,NUDIX hydrolase [Prochlorococcus marinus],NUDIX,NUDIX,6.224744436426132e-14,49.121639251708984,0.039825439453125,7.434678159199842e-14,48.871944427490234
PAC1,GCF_047304675.1,WP_036904416.1,A/G-specific adenine glycosylase [Prochlorococcus marinus],NUDIX,NUDIX,3.0696233970205927e-13,46.87860107421875,0.005031585693359375,6.305481624317762e-13,45.86664581298828
PAC1,GCF_047304675.1,WP_036906097.1,acetyl-CoA carboxylase biotin carboxyl carrier protein [Prochlorococcus marinus],Biotin_lipoyl,Biotin_lipoyl,5.670311396992112e-24,80.76544189453125,0.34677886962890625,7.662795122184234e-24,80.34642791748047
PAC1,GCF_047304675.1,WP_036906751.1,dihydrolipoamide acetyltransferase family protein [Prochlorococcus marinus],Biotin_lipoyl,Biotin_lipoyl,2.493620721423941e-19,65.8887710571289,1.375,7.190208637093931e-19,64.41523742675781
PAC1,GCF_047304675.1,WP_193743158.1,"1,4-dihydroxy-2-naphthoyl-CoA synthase [Prochlorococcus marinus]",ECH_1,ECH_1,2.1599384820614633e-68,227.2714080810547,0.0001068115234375,2.6459799706772416e-68,226.98265075683594
PAC1,GCF_047304675.1,WP_036904322.1,nitroreductase [Prochlorococcus marinus],Nitroreductase,Nitroreductase,7.118524230323789e-14,49.28972625732422,0.005863189697265625,1.105499549114581e-13,48.667789459228516
PAC1,GCF_047304675.1,WP_036904768.1,L-aspartate oxidase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,2.3678661651224878e-88,294.051025390625,2.5062255859375,2.846022454658519e-88,293.78790283203125
PAC1,GCF_047304675.1,WP_036907112.1,GMC oxidoreductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,9.857501673883854e-11,38.378536224365234,0.8028411865234375,7.47528821895583e-07,25.59856605529785
PAC1,GCF_047304675.1,WP_036907112.1,GMC oxidoreductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,9.857501673883854e-11,38.378536224365234,0.8028411865234375,0.032876356862163385,10.304031372070312
PAC1,GCF_047304675.1,WP_036905305.1,dihydrolipoyl dehydrogenase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,2.1699888784641604e-09,33.955814361572266,4.204883575439453,1.3032287719476087e-05,21.509511947631836
PAC1,GCF_047304675.1,WP_036905305.1,dihydrolipoyl dehydrogenase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,2.1699888784641604e-09,33.955814361572266,4.204883575439453,0.01807771973349135,11.159595489501953
PAC1,GCF_047304675.1,WP_036906997.1,glutathione-disulfide reductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,2.8527264893295658e-09,33.56448745727539,0.006275177001953125,2.5461823430823983e-07,27.13926124572754
PAC1,GCF_047304675.1,WP_036904620.1,NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,5.303953041441355e-09,32.677303314208984,1.1772651672363281,3.927830219132747e-07,26.519136428833008
PAC1,GCF_047304675.1,WP_052038700.1,flavin monoamine oxidase family protein [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,3.596522551145696e-08,29.939119338989258,0.06546401977539062,5.1950338498259594e-08,29.413061141967773
PAC1,GCF_047304675.1,WP_036906137.1,glycine oxidase ThiO [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,4.2646530076309715e-08,29.69536590576172,0.5168704986572266,6.168380207980878e-07,25.87346649169922
PAC1,GCF_047304675.1,WP_036907173.1,NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,4.847337238478891e-08,29.51215934753418,0.007843017578125,8.687494906765661e-08,28.677507400512695
PAC1,GCF_047304675.1,WP_036906533.1,carotenoid isomerase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,6.47625519941681e-08,29.097715377807617,1.1986637115478516,2.0213462131204136e-06,24.175548553466797
PAC1,GCF_047304675.1,WP_036904300.1,phytoene desaturase family protein [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,7.707607166342225e-08,28.848709106445312,1.9278144836425781,1.3276050080211707e-05,21.483001708984375
PAC1,GCF_047304675.1,WP_036904745.1,"9,9'-di-cis-zeta-carotene desaturase [Prochlorococcus marinus]",FAD_binding_2,FAD_binding_2,6.719615729299081e-07,25.751020431518555,0.04150581359863281,2.4219622586516805e-05,20.622962951660156
PAC1,GCF_047304675.1,WP_036905911.1,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,5.029975676206688e-06,22.871400833129883,2.1204795837402344,1.0876589303983435e-05,21.768177032470703
PAC1,GCF_047304675.1,WP_036904534.1,"C-3',4' desaturase CrtD [Prochlorococcus marinus]",FAD_binding_2,FAD_binding_2,5.1249128991262004e-06,22.84465217590332,3.140768051147461,7.627769417809556e-06,22.275754928588867
PAC1,GCF_047304675.1,WP_036905006.1,thioredoxin-disulfide reductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,6.606506431944039e-06,22.481380462646484,0.4109477996826172,9.78906625804465e-05,18.624954223632812
PAC1,GCF_047304675.1,WP_036906938.1,NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,9.778932562407415e-06,21.920360565185547,0.20259857177734375,1.7632268619481486e-05,21.07706069946289
PAC1,GCF_047304675.1,WP_036907288.1,"acetyl-CoA carboxylase, carboxyltransferase subunit beta [Prochlorococcus marinus]",Carboxyl_trans,Carboxyl_trans,1.1407915180532888e-19,67.320556640625,0.01952362060546875,2.4591415483835556e-19,66.22029876708984
PAC1,GCF_047304675.1,WP_036906959.1,acetyl-CoA carboxylase carboxyltransferase subunit alpha [Prochlorococcus marinus],Carboxyl_trans,Carboxyl_trans,1.725134973105934e-12,43.63959503173828,0.4980506896972656,3.0833226745971434e-12,42.807762145996094
PAC1,GCF_047304675.1,WP_036905783.1,3-hydroxyacyl-ACP dehydratase FabZ [Prochlorococcus marinus],MaoC_dehydratas,MaoC_dehydratas,4.388354815605203e-06,23.296396255493164,0.0046710968017578125,1.8336390923223746e-05,21.290851593017578
PAC1,GCF_047304675.1,WP_036907592.1,methionine synthase [Prochlorococcus marinus],B12-binding,B12-binding,7.683156271271887e-21,71.15420532226562,0.19699859619140625,7.657558047205901e-20,67.93090057373047
