strain,accession,target_name,target_description,query_name,pfam_id,evalue,score,bias,domain_evalue,domain_score
PCC_7942,GCF_000012525.1,WP_011243157.1,3-oxoacyl-[acyl-carrier-protein] reductase [Synechococcus elongatus],adh_short,adh_short,3.6971008418614723e-68,226.1653594970703,6.0294647216796875,4.470697726943108e-68,225.8961181640625
PCC_7942,GCF_000012525.1,WP_011242343.1,glucose 1-dehydrogenase [Synechococcus elongatus],adh_short,adh_short,1.5201939878889307e-55,185.00604248046875,0.0848388671875,2.8648171965899287e-55,184.1080780029297
PCC_7942,GCF_000012525.1,WP_011242366.1,SDR family oxidoreductase [Synechococcus elongatus],adh_short,adh_short,8.238199907947525e-51,169.559326171875,0.0053253173828125,1.0478902033338387e-50,169.21839904785156
PCC_7942,GCF_000012525.1,WP_011243836.1,SDR family oxidoreductase [Synechococcus elongatus],adh_short,adh_short,3.075478189416278e-30,102.43309783935547,0.00057220458984375,3.677926263121186e-30,102.17959594726562
PCC_7942,GCF_000012525.1,WP_272948005.1,enoyl-ACP reductase FabI [Synechococcus elongatus],adh_short,adh_short,6.281659750738246e-21,72.05425262451172,0.10962677001953125,1.0404455800267473e-20,71.33918762207031
PCC_7942,GCF_000012525.1,WP_011378491.1,protochlorophyllide reductase [Synechococcus elongatus],adh_short,adh_short,7.388140649728565e-21,71.8243408203125,0.0003662109375,4.227135544990762e-19,66.0896224975586
PCC_7942,GCF_000012525.1,WP_011378442.1,SDR family NAD(P)-dependent oxidoreductase [Synechococcus elongatus],adh_short,adh_short,8.937773361559089e-20,68.29153442382812,0.00049591064453125,1.15343497385305e-19,67.93011474609375
PCC_7942,GCF_000012525.1,WP_011242991.1,bifunctional sterol desaturase/short chain dehydrogenase [Synechococcus elongatus],adh_short,adh_short,2.119476844409322e-09,34.438148498535156,0.03668975830078125,6.426778867313014e-09,32.86616134643555
PCC_7942,GCF_000012525.1,WP_011243371.1,S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase [Synechococcus elongatus],ADH_zinc_N,ADH_zinc_N,7.170362911954432e-26,87.9909439086914,0.0382843017578125,1.2881439407957725e-25,87.16822814941406
PCC_7942,GCF_000012525.1,WP_423218607.1,zinc-dependent alcohol dehydrogenase family protein [Synechococcus elongatus],ADH_zinc_N,ADH_zinc_N,3.4294758500282014e-24,82.5594253540039,0.0220184326171875,9.685580230908248e-24,81.10137939453125
PCC_7942,GCF_000012525.1,WP_011377394.1,NAD(P)-dependent alcohol dehydrogenase [Synechococcus elongatus],ADH_zinc_N,ADH_zinc_N,1.0219369907363981e-12,45.45589065551758,0.00994110107421875,1.659896318539168e-12,44.77470016479492
PCC_7942,GCF_000012525.1,WP_011242415.1,beta-ketoacyl-ACP synthase III [Synechococcus elongatus],Thiolase_N,Thiolase_N,9.025501573357084e-08,29.083763122558594,0.9133243560791016,2.18892094401624e-07,27.82269287109375
PCC_7942,GCF_000012525.1,WP_011242850.1,class II fumarate hydratase [Synechococcus elongatus],Lyase_1,Lyase_1,6.293911997183264e-109,361.4393310546875,0.0048828125,7.743462965919726e-109,361.1436462402344
PCC_7942,GCF_000012525.1,WP_039755911.1,argininosuccinate lyase [Synechococcus elongatus],Lyase_1,Lyase_1,1.531864243068391e-77,258.3398742675781,0.00054931640625,2.3935671861538176e-77,257.70318603515625
PCC_7942,GCF_000012525.1,WP_011377532.1,adenylosuccinate lyase [Synechococcus elongatus],Lyase_1,Lyase_1,1.0763893197660205e-62,209.57044982910156,0.022552490234375,1.442799139874409e-62,209.15249633789062
PCC_7942,GCF_000012525.1,WP_011242491.1,acetyl-CoA carboxylase biotin carboxylase subunit [Synechococcus elongatus],Biotin_carb_N,Biotin_carb_N,1.6819156362836416e-46,154.5838165283203,2.035614013671875,7.893170874205991e-46,152.42254638671875
PCC_7942,GCF_000012525.1,WP_011244596.1,NUDIX domain-containing protein [Synechococcus elongatus],NUDIX,NUDIX,2.0564739530642543e-25,86.63513946533203,0.01068115234375,2.29600662164289e-25,86.48025512695312
PCC_7942,GCF_000012525.1,WP_011243168.1,A/G-specific adenine glycosylase [Synechococcus elongatus],NUDIX,NUDIX,3.605372299434058e-21,72.89839172363281,0.17819976806640625,6.0207239832984365e-21,72.17754364013672
PCC_7942,GCF_000012525.1,WP_011244138.1,NUDIX hydrolase [Synechococcus elongatus],NUDIX,NUDIX,2.7079651544083442e-20,70.06388092041016,0.8220977783203125,3.3471153226639787e-20,69.76599884033203
PCC_7942,GCF_000012525.1,WP_011377492.1,bifunctional nicotinamide-nucleotide adenylyltransferase/Nudix hydroxylase [Synechococcus elongatus],NUDIX,NUDIX,4.1217696735652456e-20,69.47334289550781,0.0175018310546875,9.516355616504256e-20,68.29710388183594
PCC_7942,GCF_000012525.1,WP_011377412.1,NUDIX hydrolase [Synechococcus elongatus],NUDIX,NUDIX,6.25275178448516e-14,49.466243743896484,0.10941314697265625,7.875021271628975e-14,49.141971588134766
PCC_7942,GCF_000012525.1,WP_011243856.1,acetyl-CoA carboxylase biotin carboxyl carrier protein [Synechococcus elongatus],Biotin_lipoyl,Biotin_lipoyl,1.660039927553115e-24,82.82205963134766,0.02719879150390625,3.357422531254693e-24,81.84201049804688
PCC_7942,GCF_000012525.1,WP_011377850.1,dihydrolipoamide acetyltransferase family protein [Synechococcus elongatus],Biotin_lipoyl,Biotin_lipoyl,7.057960841866811e-18,61.5844612121582,0.3343391418457031,1.2873896891180871e-17,60.748130798339844
PCC_7942,GCF_000012525.1,WP_011377875.1,HlyD family efflux transporter periplasmic adaptor subunit [Synechococcus elongatus],Biotin_lipoyl,Biotin_lipoyl,9.745691524320536e-06,22.68804168701172,1.5846900939941406,0.002943477872569641,14.742083549499512
PCC_7942,GCF_000012525.1,WP_011377875.1,HlyD family efflux transporter periplasmic adaptor subunit [Synechococcus elongatus],Biotin_lipoyl,Biotin_lipoyl,9.745691524320536e-06,22.68804168701172,1.5846900939941406,1.3677783853560048,6.196643829345703
PCC_7942,GCF_000012525.1,WP_011377638.1,"1,4-dihydroxy-2-naphthoyl-CoA synthase [Synechococcus elongatus]",ECH_1,ECH_1,3.3330080215229778e-74,246.6649627685547,0.00213623046875,4.023551728630509e-74,246.39707946777344
PCC_7942,GCF_000012525.1,WP_011244739.1,NAD(P)H-dependent oxidoreductase [Synechococcus elongatus],Nitroreductase,Nitroreductase,7.630089263674282e-21,72.31776428222656,0.5951995849609375,1.3074911089536411e-20,71.55677795410156
PCC_7942,GCF_000012525.1,WP_011378229.1,L-aspartate oxidase [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,1.7404572165280053e-95,317.9059753417969,1.261474609375,2.9208615093778055e-95,317.16534423828125
PCC_7942,GCF_000012525.1,WP_011377658.1,fumarate reductase/succinate dehydrogenase flavoprotein subunit [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,1.8115281117633434e-49,166.32818603515625,1.4263916015625,2.5449259685875144e-49,165.84190368652344
PCC_7942,GCF_000012525.1,WP_011378159.1,phytoene desaturase family protein [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,9.494475160250546e-13,45.37716293334961,3.1938018798828125,3.476997166357792e-06,23.7567195892334
PCC_7942,GCF_000012525.1,WP_011378159.1,phytoene desaturase family protein [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,9.494475160250546e-13,45.37716293334961,3.1938018798828125,2.1877753400517114e-05,21.125537872314453
PCC_7942,GCF_000012525.1,WP_011377880.1,FAD-dependent oxidoreductase [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,1.325594089309988e-10,38.311893463134766,1.1323318481445312,5.896352534905914e-10,36.17686080932617
PCC_7942,GCF_000012525.1,WP_011377549.1,flavin monoamine oxidase family protein [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,4.007692330718346e-09,33.4352912902832,3.1187973022460938,4.772989935238516e-09,33.18529510498047
PCC_7942,GCF_000012525.1,WP_011244229.1,NAD(P)/FAD-dependent oxidoreductase [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,3.56856585151016e-08,30.307382583618164,0.15941238403320312,5.2942594167784094e-08,29.74309539794922
PCC_7942,GCF_000012525.1,WP_011377934.1,carotenoid isomerase [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,4.956646701504565e-08,29.837358474731445,7.070913314819336,6.664872760875679e-05,19.531972885131836
PCC_7942,GCF_000012525.1,WP_011242885.1,"C-3',4' desaturase CrtD [Synechococcus elongatus]",FAD_binding_2,FAD_binding_2,6.970397402511095e-08,29.349628448486328,11.54446029663086,0.0007392690227567653,16.089786529541016
