strain,accession,target_name,target_description,query_name,pfam_id,evalue,score,bias,domain_evalue,domain_score
XMU1412,GCF_017696315.1,WP_209133185.1,3-oxoacyl-[acyl-carrier-protein] reductase [Prochlorococcus marinus],adh_short,adh_short,5.363496030352471e-67,221.91175842285156,1.5743560791015625,6.52823584989853e-67,221.63327026367188
XMU1412,GCF_017696315.1,WP_209133382.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,6.149765875197768e-49,162.98431396484375,0.0024871826171875,7.156281467036052e-49,162.76951599121094
XMU1412,GCF_017696315.1,WP_209135367.1,oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,8.443361520614904e-36,120.11643981933594,0.02413177490234375,5.462044658267708e-35,117.47068786621094
XMU1412,GCF_017696315.1,WP_209133594.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.1343474812910224e-35,118.80227661132812,0.000640869140625,2.5017474857176033e-35,118.57720184326172
XMU1412,GCF_017696315.1,WP_209133730.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,7.950416427944796e-27,90.83489227294922,0.01256561279296875,1.1867495058108868e-26,90.2672348022461
XMU1412,GCF_017696315.1,WP_209133399.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,4.7971013983677303e-23,78.49891662597656,0.01024627685546875,8.804863807688581e-19,64.58641815185547
XMU1412,GCF_017696315.1,WP_209133399.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,4.7971013983677303e-23,78.49891662597656,0.01024627685546875,0.013555940943339364,11.767278671264648
XMU1412,GCF_017696315.1,WP_025893966.1,MULTISPECIES: enoyl-ACP reductase FabI [Prochlorococcus],adh_short,adh_short,3.568056053958027e-18,62.603477478027344,0.00095367431640625,4.712899253941402e-18,62.20912551879883
XMU1412,GCF_017696315.1,WP_209133107.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,6.618366465283738e-17,58.46498107910156,0.000457763671875,7.714796640196143e-16,54.98477554321289
XMU1412,GCF_017696315.1,WP_209133598.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.93721176502351e-16,56.94304275512695,0.00736236572265625,3.221458723093912e-14,49.69637680053711
XMU1412,GCF_017696315.1,WP_209135028.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.264800443755588e-08,31.443382263183594,0.0007266998291015625,1.5812036065527856e-07,27.8640079498291
XMU1412,GCF_017696315.1,WP_209135079.1,NAD-dependent epimerase [Prochlorococcus marinus],adh_short,adh_short,3.265900715691968e-07,26.83612060546875,0.04321861267089844,5.770672592665846e-07,26.029436111450195
XMU1412,GCF_017696315.1,WP_209133233.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,6.686741617537112e-07,25.82064437866211,0.39099693298339844,1.4738560662387043e-05,21.437681198120117
XMU1412,GCF_017696315.1,WP_209135017.1,UDP-glucose 4-epimerase GalE [Prochlorococcus marinus],adh_short,adh_short,7.852094678292754e-07,25.59298324584961,0.0035800933837890625,1.484273215532344e-06,24.690677642822266
XMU1412,GCF_017696315.1,WP_209135024.1,polysaccharide biosynthesis protein [Prochlorococcus marinus],adh_short,adh_short,5.342500379680015e-06,22.875709533691406,0.2431812286376953,1.1016782748137226e-05,21.850122451782227
XMU1412,GCF_017696315.1,WP_209135066.1,zinc-binding dehydrogenase [Prochlorococcus marinus],ADH_zinc_N,ADH_zinc_N,2.3727283430521378e-23,79.3838882446289,0.00026702880859375,3.826110014607806e-23,78.71287536621094
XMU1412,GCF_017696315.1,WP_209135532.1,class II fumarate hydratase [Prochlorococcus marinus],Lyase_1,Lyase_1,6.431855030917237e-95,314.9539489746094,0.01007080078125,8.162824296436488e-95,314.61395263671875
XMU1412,GCF_017696315.1,WP_209132349.1,argininosuccinate lyase [Prochlorococcus marinus],Lyase_1,Lyase_1,4.201911860385623e-73,243.29446411132812,0.0002899169921875,5.2819427722898836e-73,242.96812438964844
XMU1412,GCF_017696315.1,WP_209135530.1,adenylosuccinate lyase [Prochlorococcus marinus],Lyase_1,Lyase_1,1.7961194995197178e-52,175.5249786376953,0.018768310546875,2.430895738782634e-52,175.09324645996094
XMU1412,GCF_017696315.1,WP_209132390.1,acetyl-CoA carboxylase biotin carboxylase subunit [Prochlorococcus marinus],Biotin_carb_N,Biotin_carb_N,1.1368983706685352e-47,157.89300537109375,0.243408203125,3.505846773677444e-47,156.3187713623047
XMU1412,GCF_017696315.1,WP_209132853.1,NUDIX hydrolase [Prochlorococcus marinus],NUDIX,NUDIX,4.3130868513496264e-15,52.76551055908203,0.040615081787109375,5.703830828563741e-15,52.372623443603516
XMU1412,GCF_017696315.1,WP_209132360.1,acetyl-CoA carboxylase biotin carboxyl carrier protein [Prochlorococcus marinus],Biotin_lipoyl,Biotin_lipoyl,3.171591648746906e-23,78.26229858398438,0.2858734130859375,4.7633576007629575e-23,77.69636535644531
XMU1412,GCF_017696315.1,WP_209133097.1,dihydrolipoamide acetyltransferase family protein [Prochlorococcus marinus],Biotin_lipoyl,Biotin_lipoyl,1.8374652013493407e-19,66.20600891113281,0.16461944580078125,5.297816112286811e-19,64.73258209228516
XMU1412,GCF_017696315.1,WP_209133537.1,"1,4-dihydroxy-2-naphthoyl-CoA synthase [Prochlorococcus marinus]",ECH_1,ECH_1,2.45810295499776e-67,223.70144653320312,0.0012969970703125,3.076825467663946e-67,223.3820343017578
XMU1412,GCF_017696315.1,WP_209133380.1,acetyl-CoA carboxylase carboxyltransferase subunit alpha [Prochlorococcus marinus],ECH_1,ECH_1,8.921163835663113e-06,22.035839080810547,0.03370475769042969,2.9082885961097058e-05,20.35457992553711
XMU1412,GCF_017696315.1,WP_209132467.1,L-aspartate oxidase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,6.986398428553016e-87,289.0986328125,0.415985107421875,8.376446175847166e-87,288.83905029296875
XMU1412,GCF_017696315.1,WP_209132672.1,NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,2.826850599169783e-11,40.05470657348633,0.8648834228515625,2.3263739481030357e-08,30.451675415039062
XMU1412,GCF_017696315.1,WP_209132378.1,glycine oxidase ThiO [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,3.094110658818691e-11,39.92547607421875,0.00186920166015625,6.771738806273545e-11,38.80500030517578
XMU1412,GCF_017696315.1,WP_209135380.1,NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,3.255105188920796e-09,33.26506423950195,0.6316719055175781,2.9503245546881222e-08,30.111774444580078
XMU1412,GCF_017696315.1,WP_209135268.1,dihydrolipoyl dehydrogenase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,5.4650527420765717e-08,29.229909896850586,5.497926712036133,6.1007722730160685e-05,19.190717697143555
XMU1412,GCF_017696315.1,WP_209135268.1,dihydrolipoyl dehydrogenase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,5.4650527420765717e-08,29.229909896850586,5.497926712036133,0.04199904011405622,9.843038558959961
XMU1412,GCF_017696315.1,WP_209133349.1,NAD(P)/FAD-dependent oxidoreductase [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,1.1119706881448477e-07,28.21373748779297,0.0046329498291015625,1.507315909288613e-07,27.778573989868164
XMU1412,GCF_017696315.1,WP_209132962.1,phytoene desaturase family protein [Prochlorococcus marinus],FAD_binding_2,FAD_binding_2,7.350455902931001e-07,25.511991500854492,0.4757366180419922,1.3703609351773367e-05,21.32699203491211
