# target_name	query_name	e_value	score	bias
WP_032513966.1	adh_short	5.74e-68	225.0	2.0
WP_032513894.1	adh_short	2.06e-49	164.5	0.0
WP_032513661.1	adh_short	1.45e-36	122.6	0.0
WP_032523359.1	adh_short	3.20e-35	118.2	0.0
WP_032523512.1	adh_short	7.38e-35	117.0	0.1
WP_032513440.1	adh_short	2.10e-25	86.1	0.0
WP_032513888.1	adh_short	3.24e-22	75.7	0.0
WP_032514532.1	adh_short	2.10e-18	63.3	0.0
WP_032513318.1	adh_short	7.46e-17	58.2	0.0
WP_032513663.1	adh_short	2.89e-16	56.3	0.0
WP_032513035.1	adh_short	2.02e-13	47.0	0.1
WP_032512995.1	adh_short	4.87e-08	29.5	0.0
WP_032513976.1	adh_short	7.14e-07	25.7	0.1
WP_032512976.1	adh_short	1.19e-06	25.0	0.0
WP_032513308.1	Lyase_1	4.60e-94	312.1	0.0
WP_032513238.1	Lyase_1	1.19e-73	245.0	0.0
WP_032513274.1	Lyase_1	1.56e-52	175.7	0.0
WP_032514783.1	Biotin_carb_N	4.88e-48	159.0	0.1
WP_032514800.1	NUDIX	7.92e-14	48.6	0.0
WP_032514083.1	Biotin_lipoyl	1.06e-21	73.3	0.2
WP_032513984.1	Biotin_lipoyl	1.91e-19	66.1	0.2
WP_032513633.1	ECH_1	3.91e-67	223.0	0.0
WP_032512894.1	Nitroreductase	4.99e-11	39.9	0.0
WP_032514742.1	FAD_binding_2	9.52e-86	285.3	0.1
WP_032514113.1	FAD_binding_2	4.80e-13	45.8	0.0
WP_032512808.1	FAD_binding_2	1.53e-09	34.3	0.0
WP_032514601.1	FAD_binding_2	1.74e-09	34.1	0.5
WP_032513098.1	FAD_binding_2	1.74e-09	34.1	2.3
WP_032514231.1	FAD_binding_2	8.71e-08	28.5	4.3
WP_032513907.1	FAD_binding_2	1.71e-07	27.5	0.0
WP_032514033.1	FAD_binding_2	3.55e-07	26.5	0.2
WP_032513678.1	FAD_binding_2	1.08e-06	24.9	1.9
WP_032513817.1	FAD_binding_2	1.40e-06	24.5	1.5
WP_032514272.1	Carboxyl_trans	7.66e-20	67.7	0.2
WP_032513895.1	Carboxyl_trans	1.57e-11	40.3	0.1
WP_032513139.1	MaoC_dehydratas	4.53e-06	23.1	0.0
WP_032523581.1	B12-binding	9.15e-20	67.5	0.0
WP_032513015.1	B12-binding	1.72e-12	44.0	0.0
WP_032513808.1	B12-binding	1.04e-06	25.4	0.0
WP_032514783.1	Biotin_carb_C	3.83e-44	146.0	0.0
WP_032514439.1	CPSase_L_D2	3.25e-108	356.9	0.1
WP_032514783.1	CPSase_L_D2	4.42e-85	281.3	0.2
WP_032523517.1	CPSase_L_D2	1.41e-08	31.3	0.1
WP_032514485.1	CPSase_L_D2	3.78e-07	26.6	0.0
WP_032513144.1	CPSase_L_D2	4.93e-06	23.0	0.0
WP_032514742.1	Succ_DH_flav_C	6.28e-11	39.1	0.5
WP_032513895.1	ACCA	1.30e-139	461.4	0.0
WP_032513308.1	FumaraseC_C	7.76e-18	61.5	0.3
WP_032512919.1	Fer2_3	1.62e-06	24.9	0.3
WP_032514665.1	Fer4_8	3.37e-07	27.6	8.9
WP_032514665.1	Fer4_10	4.35e-11	39.4	16.6
WP_007099573.1	Fer4_10	2.70e-09	33.7	14.9
WP_007099573.1	Fer4_17	1.61e-08	31.8	9.5
WP_032514532.1	adh_short_C2	4.96e-83	275.1	0.0
WP_032513966.1	adh_short_C2	4.36e-67	222.9	0.4
WP_032523359.1	adh_short_C2	9.96e-46	153.0	0.0
WP_032513894.1	adh_short_C2	1.34e-37	126.4	0.0
WP_032513661.1	adh_short_C2	6.34e-24	81.6	0.0
WP_032513035.1	adh_short_C2	9.13e-23	77.8	0.0
WP_032513440.1	adh_short_C2	2.06e-19	66.8	0.0
WP_032523512.1	adh_short_C2	2.47e-16	56.8	0.0
WP_032513318.1	adh_short_C2	1.76e-11	40.9	0.0
WP_032513888.1	adh_short_C2	8.28e-10	35.4	0.0
WP_032513663.1	adh_short_C2	5.31e-06	22.9	0.0
