# target_name	query_name	e_value	score	bias
WP_011243157.1	adh_short	3.70e-68	226.2	6.0
WP_011242343.1	adh_short	1.52e-55	185.0	0.1
WP_011242366.1	adh_short	8.25e-51	169.6	0.0
WP_011243836.1	adh_short	3.08e-30	102.4	0.0
WP_272948005.1	adh_short	6.29e-21	72.1	0.1
WP_011378491.1	adh_short	7.40e-21	71.8	0.0
WP_011378442.1	adh_short	8.95e-20	68.3	0.0
WP_011242991.1	adh_short	2.12e-09	34.4	0.0
WP_011243371.1	ADH_zinc_N	7.18e-26	88.0	0.0
WP_011377499.1	ADH_zinc_N	3.52e-24	82.5	0.0
WP_011055134.1	ADH_zinc_N	9.85e-13	45.5	0.0
WP_011242415.1	Thiolase_N	9.04e-08	29.1	0.9
WP_011242850.1	Lyase_1	6.30e-109	361.4	0.0
WP_039755911.1	Lyase_1	1.53e-77	258.3	0.0
WP_011377532.1	Lyase_1	1.08e-62	209.6	0.0
WP_011242491.1	Biotin_carb_N	1.68e-46	154.6	2.0
WP_011244596.1	NUDIX	2.06e-25	86.6	0.0
WP_011243168.1	NUDIX	3.61e-21	72.9	0.2
WP_011244138.1	NUDIX	2.71e-20	70.1	0.8
WP_011377492.1	NUDIX	4.13e-20	69.5	0.0
WP_011377412.1	NUDIX	6.26e-14	49.5	0.1
WP_011243856.1	Biotin_lipoyl	1.66e-24	82.8	0.0
WP_011377850.1	Biotin_lipoyl	7.07e-18	61.6	0.3
WP_011377875.1	Biotin_lipoyl	9.76e-06	22.7	1.6
WP_011377638.1	ECH_1	3.34e-74	246.7	0.0
WP_011244739.1	Nitroreductase	7.64e-21	72.3	0.6
WP_011378229.1	FAD_binding_2	1.74e-95	317.9	1.3
WP_011377658.1	FAD_binding_2	1.81e-49	166.3	1.4
WP_011378159.1	FAD_binding_2	9.51e-13	45.4	3.2
WP_011377880.1	FAD_binding_2	1.33e-10	38.3	1.1
WP_011377549.1	FAD_binding_2	4.01e-09	33.4	3.1
WP_011244229.1	FAD_binding_2	3.57e-08	30.3	0.2
WP_011377934.1	FAD_binding_2	4.96e-08	29.8	7.1
WP_011242885.1	FAD_binding_2	6.98e-08	29.3	11.5
WP_011378298.1	FAD_binding_2	8.95e-08	29.0	1.8
WP_011242908.1	FAD_binding_2	1.69e-07	28.1	0.4
WP_011377912.1	FAD_binding_2	3.82e-07	26.9	5.6
WP_011242552.1	FAD_binding_2	7.14e-07	26.0	0.1
WP_011243397.1	FAD_binding_2	7.29e-07	26.0	0.7
WP_011242603.1	FAD_binding_2	1.05e-06	25.5	0.1
WP_011378061.1	FAD_binding_2	2.11e-06	24.5	2.5
WP_011377457.1	FAD_binding_2	2.23e-06	24.4	0.5
WP_011243324.1	FAD_binding_2	3.07e-06	23.9	0.1
WP_407830100.1	FAD_binding_2	3.61e-06	23.7	1.4
WP_011378455.1	FAD_binding_2	4.77e-06	23.3	4.5
WP_011244449.1	Carboxyl_trans	1.50e-21	73.9	0.0
WP_011242365.1	Carboxyl_trans	1.04e-11	41.4	0.2
WP_011378007.1	B12-binding	4.79e-19	65.7	0.4
WP_011242392.1	B12-binding	3.02e-13	47.0	0.1
WP_039755810.1	B12-binding	2.96e-06	24.4	0.0
WP_011242491.1	Biotin_carb_C	5.42e-42	139.6	0.0
WP_011243131.1	CPSase_L_D2	6.48e-113	372.7	0.5
WP_011242491.1	CPSase_L_D2	7.12e-86	284.4	0.0
WP_011244040.1	CPSase_L_D2	1.20e-12	45.1	0.0
WP_011243247.1	CPSase_L_D2	5.05e-09	33.3	0.0
WP_011242929.1	CPSase_L_D2	3.76e-08	30.4	0.1
WP_011242442.1	CPSase_L_D2	7.71e-07	26.1	0.0
WP_011377658.1	Succ_DH_flav_C	1.92e-32	109.3	0.1
WP_011378229.1	Succ_DH_flav_C	2.38e-17	60.4	0.2
