strain,accession,target_name,target_description,query_name,pfam_id,evalue,score,bias,domain_evalue,domain_score
CUG1415,GCF_017696015.1,WP_209083067.1,3-oxoacyl-[acyl-carrier-protein] reductase [Prochlorococcus marinus],adh_short,adh_short,8.868887237849798e-68,224.42823791503906,1.7036590576171875,1.0787190970169511e-67,224.1507568359375
CUG1415,GCF_017696015.1,WP_209083142.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,9.247568484897572e-49,162.37242126464844,0.0040435791015625,1.0792424007017931e-48,162.15350341796875
CUG1415,GCF_017696015.1,WP_209083228.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.790576437405967e-35,119.0173568725586,0.00061798095703125,2.0898367706811946e-35,118.79834747314453
CUG1415,GCF_017696015.1,WP_209085599.1,oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,5.368994805580757e-35,117.46124267578125,0.0272979736328125,3.7311455775272273e-34,114.71398162841797
CUG1415,GCF_017696015.1,WP_209083317.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,5.0793807553803415e-28,94.69898223876953,0.01940155029296875,6.655666731367037e-28,94.31597137451172
CUG1415,GCF_017696015.1,WP_209083147.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,2.339998248108582e-23,79.4823989868164,0.0016632080078125,3.692991356561552e-19,65.78388977050781
CUG1415,GCF_017696015.1,WP_209083147.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,2.339998248108582e-23,79.4823989868164,0.0016632080078125,0.015251990686197868,11.56643009185791
CUG1415,GCF_017696015.1,WP_209082909.1,enoyl-ACP reductase FabI [Prochlorococcus marinus],adh_short,adh_short,5.486742374766477e-18,61.95988845825195,0.001026153564453125,7.246959900394275e-18,61.56558609008789
CUG1415,GCF_017696015.1,WP_209083027.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.9027352225483704e-17,59.59914779663086,0.000522613525390625,3.439701026783733e-16,56.095645904541016
CUG1415,GCF_017696015.1,WP_209083230.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,4.570126908890003e-15,52.42999267578125,0.003726959228515625,1.418682319800948e-13,47.561771392822266
