# target_name	query_name	e_value	score	bias
WP_011243157.1	adh_short	3.69e-68	226.2	6.0
WP_011242343.1	adh_short	1.52e-55	185.0	0.1
WP_011242366.1	adh_short	8.23e-51	169.6	0.0
WP_011243836.1	adh_short	3.07e-30	102.4	0.0
WP_272948005.1	adh_short	6.27e-21	72.1	0.1
WP_011378491.1	adh_short	7.38e-21	71.8	0.0
WP_011378442.1	adh_short	8.92e-20	68.3	0.0
WP_011242991.1	adh_short	2.12e-09	34.4	0.0
WP_011243371.1	ADH_zinc_N	7.16e-26	88.0	0.0
WP_011377499.1	ADH_zinc_N	3.51e-24	82.5	0.0
WP_234910060.1	ADH_zinc_N	9.64e-13	45.5	0.0
WP_011242415.1	Thiolase_N	9.01e-08	29.1	0.9
WP_011242850.1	Lyase_1	6.28e-109	361.4	0.0
WP_039755911.1	Lyase_1	1.53e-77	258.3	0.0
WP_011377532.1	Lyase_1	1.07e-62	209.6	0.0
WP_011242491.1	Biotin_carb_N	1.68e-46	154.6	2.0
WP_011244596.1	NUDIX	2.05e-25	86.6	0.0
WP_011243168.1	NUDIX	3.60e-21	72.9	0.2
WP_011244138.1	NUDIX	2.70e-20	70.1	0.8
WP_011377492.1	NUDIX	4.12e-20	69.5	0.0
WP_011377412.1	NUDIX	6.24e-14	49.5	0.1
WP_011243856.1	Biotin_lipoyl	1.66e-24	82.8	0.0
WP_011377850.1	Biotin_lipoyl	7.05e-18	61.6	0.3
WP_011377875.1	Biotin_lipoyl	9.73e-06	22.7	1.6
WP_011377638.1	ECH_1	3.33e-74	246.7	0.0
WP_011244739.1	Nitroreductase	7.62e-21	72.3	0.6
WP_011378229.1	FAD_binding_2	1.74e-95	317.9	1.3
WP_011377658.1	FAD_binding_2	1.81e-49	166.3	1.4
WP_011378159.1	FAD_binding_2	9.48e-13	45.4	3.2
WP_011377880.1	FAD_binding_2	1.32e-10	38.3	1.1
WP_011377549.1	FAD_binding_2	4.00e-09	33.4	3.1
WP_011244229.1	FAD_binding_2	3.56e-08	30.3	0.2
WP_011377934.1	FAD_binding_2	4.95e-08	29.8	7.1
WP_011242885.1	FAD_binding_2	6.96e-08	29.3	11.5
WP_011378298.1	FAD_binding_2	8.92e-08	29.0	1.8
WP_011242908.1	FAD_binding_2	1.68e-07	28.1	0.4
WP_011377912.1	FAD_binding_2	3.81e-07	26.9	5.6
WP_011242552.1	FAD_binding_2	7.11e-07	26.0	0.1
WP_011243397.1	FAD_binding_2	7.26e-07	26.0	0.7
WP_011242603.1	FAD_binding_2	1.04e-06	25.5	0.1
WP_011378061.1	FAD_binding_2	2.10e-06	24.5	2.5
WP_011377457.1	FAD_binding_2	2.22e-06	24.4	0.5
WP_011243324.1	FAD_binding_2	3.07e-06	23.9	0.1
WP_407830100.1	FAD_binding_2	3.60e-06	23.7	1.4
WP_011378455.1	FAD_binding_2	4.75e-06	23.3	4.5
WP_011244449.1	Carboxyl_trans	1.49e-21	73.9	0.0
WP_011242365.1	Carboxyl_trans	1.04e-11	41.4	0.2
WP_011378007.1	B12-binding	4.78e-19	65.7	0.4
WP_011242392.1	B12-binding	3.01e-13	47.0	0.1
WP_039755810.1	B12-binding	2.95e-06	24.4	0.0
WP_011242491.1	Biotin_carb_C	5.40e-42	139.6	0.0
WP_011243131.1	CPSase_L_D2	6.46e-113	372.7	0.5
WP_011242491.1	CPSase_L_D2	7.10e-86	284.4	0.0
WP_011244040.1	CPSase_L_D2	1.20e-12	45.1	0.0
WP_011243247.1	CPSase_L_D2	5.04e-09	33.3	0.0
WP_011242929.1	CPSase_L_D2	3.75e-08	30.4	0.1
WP_011242442.1	CPSase_L_D2	7.68e-07	26.1	0.0
WP_011377658.1	Succ_DH_flav_C	1.91e-32	109.3	0.1
WP_011378229.1	Succ_DH_flav_C	2.38e-17	60.4	0.2
WP_011242365.1	ACCA	3.39e-143	473.7	0.0
WP_011243371.1	ADH_N	6.86e-25	84.7	3.4
WP_011377499.1	ADH_N	2.35e-19	66.9	0.1
WP_234910060.1	ADH_N	1.68e-17	60.9	0.1
WP_011242850.1	FumaraseC_C	6.13e-23	78.4	2.1
WP_011244829.1	Fer2_3	5.99e-22	75.0	0.3
WP_011244684.1	Fer4_8	1.39e-14	51.7	3.0
WP_011244829.1	Fer4_8	2.43e-08	31.7	2.5
WP_011242523.1	Fer4_8	7.95e-08	30.1	8.9
WP_011378437.1	Fer4_8	2.52e-06	25.3	9.2
WP_011378517.1	Fer4_8	5.05e-06	24.3	11.1
WP_011244684.1	Fer4_10	1.71e-10	38.0	3.1
WP_011242523.1	Fer4_10	5.62e-10	36.4	8.5
WP_011378437.1	Fer4_10	2.02e-09	34.6	7.3
WP_011243298.1	Fer4_10	3.68e-09	33.7	14.6
WP_011244273.1	Fer4_10	6.20e-09	33.0	10.3
WP_011243037.1	Fer4_10	9.08e-09	32.5	10.2
WP_011378517.1	Fer4_10	2.36e-07	28.0	6.1
WP_011244684.1	Fer4_17	4.83e-10	37.2	2.7
WP_011243298.1	Fer4_17	1.93e-07	28.9	12.6
WP_272948005.1	adh_short_C2	1.10e-83	277.7	0.0
WP_011243157.1	adh_short_C2	3.22e-69	230.4	11.0
WP_011242343.1	adh_short_C2	3.76e-63	210.5	0.0
WP_011242366.1	adh_short_C2	4.42e-42	141.6	0.1
WP_011243836.1	adh_short_C2	9.77e-24	81.5	0.0
WP_011378442.1	adh_short_C2	1.31e-13	48.4	0.0
WP_011378491.1	adh_short_C2	7.89e-12	42.5	0.0
WP_011243199.1	Glyoxalase_4	1.07e-09	35.9	0.0
WP_011377628.1	Glyoxalase_4	1.69e-09	35.3	0.0
WP_011242427.1	Glyoxalase_4	4.94e-07	27.3	0.0
