# target_name	query_name	e_value	score	bias
WP_110860099.1	adh_short	1.62e-67	223.6	4.6
WP_181414014.1	adh_short	2.03e-45	151.5	0.0
WP_110860365.1	adh_short	3.24e-40	134.6	0.0
WP_110861325.1	adh_short	5.15e-30	101.3	0.0
WP_110859814.1	adh_short	8.74e-26	87.5	0.0
WP_110860369.1	adh_short	1.52e-21	73.6	0.0
WP_011294503.1	adh_short	3.48e-18	62.7	0.0
WP_011823127.1	adh_short	1.51e-17	60.6	0.0
WP_110860588.1	adh_short	6.64e-10	35.6	0.0
WP_110860860.1	adh_short	1.45e-07	28.0	0.0
WP_110859746.1	Thiolase_N	8.17e-06	22.2	0.0
WP_110862027.1	Thiolase_N	8.63e-06	22.2	2.1
WP_110861711.1	Lyase_1	1.60e-99	330.1	0.1
WP_110859617.1	Lyase_1	1.17e-74	248.4	0.0
WP_110861709.1	Lyase_1	3.44e-55	184.5	0.0
WP_110859684.1	Biotin_carb_N	7.60e-47	155.3	0.0
WP_110859908.1	NUDIX	8.66e-15	51.8	0.0
WP_110862053.1	NUDIX	4.45e-13	46.3	0.0
WP_110859628.1	Biotin_lipoyl	1.42e-23	79.4	0.2
WP_110860037.1	Biotin_lipoyl	2.35e-19	65.9	0.3
WP_181414015.1	ECH_1	4.94e-69	229.3	0.0
WP_011294596.1	Nitroreductase	6.71e-14	49.3	0.0
WP_110859716.1	FAD_binding_2	5.44e-88	292.8	3.0
WP_110860390.1	FAD_binding_2	3.36e-10	36.5	0.8
WP_110861525.1	FAD_binding_2	2.18e-09	33.9	4.6
WP_110859804.1	FAD_binding_2	4.79e-09	32.7	1.3
WP_110859661.1	FAD_binding_2	8.96e-09	31.8	0.3
WP_110860259.1	FAD_binding_2	2.29e-08	30.5	0.0
WP_110861175.1	FAD_binding_2	3.83e-08	29.8	1.3
WP_110860460.1	FAD_binding_2	1.42e-07	27.9	0.0
WP_110861025.1	FAD_binding_2	1.63e-07	27.7	2.5
WP_110859731.1	FAD_binding_2	2.13e-06	24.0	0.0
WP_110862148.1	FAD_binding_2	4.67e-06	22.9	2.1
WP_110861953.1	FAD_binding_2	4.80e-06	22.9	3.1
WP_110861387.1	FAD_binding_2	5.19e-06	22.7	0.4
WP_110860202.1	FAD_binding_2	8.13e-06	22.1	0.3
WP_110860546.1	Carboxyl_trans	1.48e-19	66.9	0.0
WP_110860221.1	Carboxyl_trans	1.63e-12	43.6	0.5
WP_011295255.1	MaoC_dehydratas	4.12e-06	23.3	0.0
WP_110860744.1	B12-binding	7.19e-21	71.2	0.2
WP_110859684.1	Biotin_carb_C	1.48e-44	147.4	0.0
WP_110860598.1	CPSase_L_D2	4.88e-108	356.4	0.0
WP_110859684.1	CPSase_L_D2	6.21e-83	274.3	0.0
WP_011294601.1	CPSase_L_D2	2.59e-11	40.3	0.0
WP_110861539.1	CPSase_L_D2	1.69e-09	34.4	0.4
WP_110860433.1	CPSase_L_D2	1.84e-08	31.0	0.0
WP_110861595.1	CPSase_L_D2	1.01e-06	25.3	0.0
WP_110859716.1	Succ_DH_flav_C	5.78e-10	36.1	0.1
WP_110860221.1	ACCA	3.87e-139	460.0	0.0
WP_110861711.1	FumaraseC_C	1.21e-21	73.8	0.1
WP_011294860.1	Fer2_3	1.33e-07	28.5	0.1
WP_110859763.1	Fer4_8	8.27e-08	29.6	9.2
WP_110859763.1	Fer4_10	1.52e-11	40.9	17.0
WP_011295528.1	Fer4_10	1.78e-09	34.3	14.2
WP_110859613.1	Fer4_10	1.65e-06	24.8	5.5
WP_011295528.1	Fer4_17	2.16e-07	28.3	13.0
WP_011823127.1	adh_short_C2	6.72e-82	271.5	0.0
WP_110860099.1	adh_short_C2	2.05e-67	224.0	1.8
WP_181414014.1	adh_short_C2	2.39e-34	115.8	0.0
WP_110860365.1	adh_short_C2	1.47e-31	106.7	0.0
WP_110859814.1	adh_short_C2	1.29e-19	67.6	0.0
WP_110861325.1	adh_short_C2	5.39e-15	52.5	0.0
WP_110860369.1	adh_short_C2	1.12e-07	28.5	0.0
WP_011294503.1	adh_short_C2	1.28e-06	25.1	0.0
