strain,accession,target_name,target_description,query_name,pfam_id,evalue,score,bias,domain_evalue,domain_score
MU1412,GCF_019324925.1,WP_209133185.1,3-oxoacyl-[acyl-carrier-protein] reductase [Prochlorococcus marinus],adh_short,adh_short,5.272822173281963e-67,221.91175842285156,1.5743560791015625,6.417871206944303e-67,221.63327026367188
MU1412,GCF_019324925.1,WP_209133382.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,6.045799546365019e-49,162.98431396484375,0.0024871826171875,7.035299249611774e-49,162.76951599121094
MU1412,GCF_019324925.1,WP_209135367.1,oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,8.30062026539959e-36,120.11643981933594,0.02413177490234375,5.369704763942486e-35,117.47068786621094
MU1412,GCF_019324925.1,WP_209133594.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.098264762601164e-35,118.80227661132812,0.000640869140625,2.459453598920123e-35,118.57720184326172
MU1412,GCF_019324925.1,WP_209133730.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,7.81600877316909e-27,90.83489227294922,0.01256561279296875,1.1666866299442068e-26,90.2672348022461
MU1412,GCF_019324925.1,WP_209133399.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,4.71600286038303e-23,78.49891662597656,0.01024627685546875,8.656011089628272e-19,64.58641815185547
MU1412,GCF_019324925.1,WP_209133399.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,4.71600286038303e-23,78.49891662597656,0.01024627685546875,0.013326767761407909,11.767278671264648
MU1412,GCF_019324925.1,WP_025893966.1,MULTISPECIES: enoyl-ACP reductase FabI [Prochlorococcus],adh_short,adh_short,3.507735434193367e-18,62.603477478027344,0.00095367431640625,4.633224215324565e-18,62.20912551879883
MU1412,GCF_019324925.1,WP_209133107.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,6.506478097786625e-17,58.46498107910156,0.000457763671875,7.584372311750204e-16,54.98477554321289
MU1412,GCF_019324925.1,WP_209133598.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.9044617710451412e-16,56.94304275512695,0.00736236572265625,3.1669975868940666e-14,49.69637680053711
MU1412,GCF_019324925.1,WP_209135028.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.243418059204392e-08,31.443382263183594,0.0007266998291015625,1.5544721931223337e-07,27.8640079498291
MU1412,GCF_019324925.1,WP_209135079.1,NAD-dependent epimerase [Prochlorococcus marinus],adh_short,adh_short,3.210688254822175e-07,26.83612060546875,0.04321861267089844,5.673115115433278e-07,26.029436111450195
MU1412,GCF_019324925.1,WP_209133233.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,6.573697317650471e-07,25.82064437866211,0.39099693298339844,1.4489394421680705e-05,21.437681198120117
