strain,accession,target_name,target_description,query_name,pfam_id,evalue,score,bias,domain_evalue,domain_score
FACHB-805,GCF_014698905.1,WP_011243157.1,3-oxoacyl-[acyl-carrier-protein] reductase [Synechococcus elongatus],adh_short,adh_short,3.7039296206606256e-68,226.1653594970703,6.0294647216796875,4.478955388056782e-68,225.8961181640625
FACHB-805,GCF_014698905.1,WP_011242343.1,glucose 1-dehydrogenase [Synechococcus elongatus],adh_short,adh_short,1.5230018822145476e-55,185.00604248046875,0.0848388671875,2.8701086949212732e-55,184.1080780029297
FACHB-805,GCF_014698905.1,WP_011242366.1,SDR family oxidoreductase [Synechococcus elongatus],adh_short,adh_short,8.25341638358097e-51,169.559326171875,0.0053253173828125,1.0498257227341597e-50,169.21839904785156
FACHB-805,GCF_014698905.1,WP_011243836.1,SDR family oxidoreductase [Synechococcus elongatus],adh_short,adh_short,3.081158791908735e-30,102.43309783935547,0.00057220458984375,3.684719625262156e-30,102.17959594726562
FACHB-805,GCF_014698905.1,WP_272948005.1,enoyl-ACP reductase FabI [Synechococcus elongatus],adh_short,adh_short,6.293262373107545e-21,72.05425262451172,0.10962677001953125,1.0423673487375467e-20,71.33918762207031
FACHB-805,GCF_014698905.1,WP_011378491.1,protochlorophyllide reductase [Synechococcus elongatus],adh_short,adh_short,7.40178701221421e-21,71.8243408203125,0.0003662109375,4.234943331368654e-19,66.0896224975586
FACHB-805,GCF_014698905.1,WP_011378442.1,SDR family NAD(P)-dependent oxidoreductase [Synechococcus elongatus],adh_short,adh_short,8.954281993553103e-20,68.29153442382812,0.00049591064453125,1.1555654411117366e-19,67.93011474609375
FACHB-805,GCF_014698905.1,WP_011242991.1,bifunctional sterol desaturase/short chain dehydrogenase [Synechococcus elongatus],adh_short,adh_short,2.1233916520273665e-09,34.438148498535156,0.03668975830078125,6.438649533857738e-09,32.86616134643555
FACHB-805,GCF_014698905.1,WP_011243371.1,S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase [Synechococcus elongatus],ADH_zinc_N,ADH_zinc_N,7.183607025201485e-26,87.9909439086914,0.0382843017578125,1.290523224025909e-25,87.16822814941406
FACHB-805,GCF_014698905.1,WP_011377499.1,zinc-dependent alcohol dehydrogenase family protein [Synechococcus elongatus],ADH_zinc_N,ADH_zinc_N,3.522926156481577e-24,82.52426147460938,0.02201080322265625,9.99094012721119e-24,81.06037902832031
FACHB-805,GCF_014698905.1,WP_011377394.1,NAD(P)-dependent alcohol dehydrogenase [Synechococcus elongatus],ADH_zinc_N,ADH_zinc_N,1.0238245729135987e-12,45.45589065551758,0.00994110107421875,1.6629622518944305e-12,44.77470016479492
FACHB-805,GCF_014698905.1,WP_011242415.1,beta-ketoacyl-ACP synthase III [Synechococcus elongatus],Thiolase_N,Thiolase_N,9.042172244900041e-08,29.083763122558594,0.9133243560791016,2.1929640192730118e-07,27.82269287109375
FACHB-805,GCF_014698905.1,WP_011242850.1,class II fumarate hydratase [Synechococcus elongatus],Lyase_1,Lyase_1,6.305537250225716e-109,361.4393310546875,0.0048828125,7.757765631168932e-109,361.1436462402344
FACHB-805,GCF_014698905.1,WP_039755911.1,argininosuccinate lyase [Synechococcus elongatus],Lyase_1,Lyase_1,1.5346936930925292e-77,258.3398742675781,0.00054931640625,2.3979882559472306e-77,257.70318603515625
FACHB-805,GCF_014698905.1,WP_011377532.1,adenylosuccinate lyase [Synechococcus elongatus],Lyase_1,Lyase_1,1.0783774788346686e-62,209.57044982910156,0.022552490234375,1.4454640810267445e-62,209.15249633789062
FACHB-805,GCF_014698905.1,WP_011242491.1,acetyl-CoA carboxylase biotin carboxylase subunit [Synechococcus elongatus],Biotin_carb_N,Biotin_carb_N,1.685022240709729e-46,154.5838165283203,2.035614013671875,7.907750059418784e-46,152.42254638671875
FACHB-805,GCF_014698905.1,WP_011244596.1,NUDIX domain-containing protein [Synechococcus elongatus],NUDIX,NUDIX,2.0602723903621195e-25,86.63513946533203,0.01068115234375,2.300247490910793e-25,86.48025512695312
FACHB-805,GCF_014698905.1,WP_011243168.1,A/G-specific adenine glycosylase [Synechococcus elongatus],NUDIX,NUDIX,3.612031649820896e-21,72.89839172363281,0.17819976806640625,6.031844640822076e-21,72.17754364013672
FACHB-805,GCF_014698905.1,WP_011244138.1,NUDIX hydrolase [Synechococcus elongatus],NUDIX,NUDIX,2.7129669371095047e-20,70.06388092041016,0.8220977783203125,3.353297656100743e-20,69.76599884033203
FACHB-805,GCF_014698905.1,WP_011377492.1,bifunctional nicotinamide-nucleotide adenylyltransferase/Nudix hydroxylase [Synechococcus elongatus],NUDIX,NUDIX,4.1293828425226986e-20,69.47334289550781,0.0175018310546875,9.53393292647194e-20,68.29710388183594
FACHB-805,GCF_014698905.1,WP_011377412.1,NUDIX hydrolase [Synechococcus elongatus],NUDIX,NUDIX,6.264301012014686e-14,49.466243743896484,0.10941314697265625,7.889566933379306e-14,49.141971588134766
FACHB-805,GCF_014698905.1,WP_011243856.1,acetyl-CoA carboxylase biotin carboxyl carrier protein [Synechococcus elongatus],Biotin_lipoyl,Biotin_lipoyl,1.6631061261632978e-24,82.82205963134766,0.02719879150390625,3.363623902756826e-24,81.84201049804688
FACHB-805,GCF_014698905.1,WP_011377850.1,dihydrolipoamide acetyltransferase family protein [Synechococcus elongatus],Biotin_lipoyl,Biotin_lipoyl,7.070997341390023e-18,61.5844612121582,0.3343391418457031,1.289767579197729e-17,60.748130798339844
FACHB-805,GCF_014698905.1,WP_011377875.1,HlyD family efflux transporter periplasmic adaptor subunit [Synechococcus elongatus],Biotin_lipoyl,Biotin_lipoyl,9.763692432197005e-06,22.68804168701172,1.5846900939941406,0.0029489146621384807,14.742083549499512
