strain,accession,target_name,target_description,query_name,pfam_id,evalue,score,bias,domain_evalue,domain_score
PCC_6301,GCF_022984195.1,WP_011243157.1,3-oxoacyl-[acyl-carrier-protein] reductase [Synechococcus elongatus],adh_short,adh_short,3.712124155219609e-68,226.1653594970703,6.0294647216796875,4.488864581393191e-68,225.8961181640625
PCC_6301,GCF_022984195.1,WP_011242343.1,glucose 1-dehydrogenase [Synechococcus elongatus],adh_short,adh_short,1.5263713554052878e-55,185.00604248046875,0.0848388671875,2.8764584929188864e-55,184.1080780029297
PCC_6301,GCF_022984195.1,WP_011242366.1,SDR family oxidoreductase [Synechococcus elongatus],adh_short,adh_short,8.271676154341106e-51,169.559326171875,0.0053253173828125,1.0521483460145451e-50,169.21839904785156
PCC_6301,GCF_022984195.1,WP_011243836.1,SDR family oxidoreductase [Synechococcus elongatus],adh_short,adh_short,3.0879755148996837e-30,102.43309783935547,0.00057220458984375,3.69287165983132e-30,102.17959594726562
PCC_6301,GCF_022984195.1,WP_272948005.1,enoyl-ACP reductase FabI [Synechococcus elongatus],adh_short,adh_short,6.307185519950703e-21,72.05425262451172,0.10962677001953125,1.0446734711905059e-20,71.33918762207031
PCC_6301,GCF_022984195.1,WP_011378491.1,protochlorophyllide reductase [Synechococcus elongatus],adh_short,adh_short,7.418162647196985e-21,71.8243408203125,0.0003662109375,4.2443126750221244e-19,66.0896224975586
PCC_6301,GCF_022984195.1,WP_011378442.1,SDR family NAD(P)-dependent oxidoreductase [Synechococcus elongatus],adh_short,adh_short,8.974092351945919e-20,68.29153442382812,0.00049591064453125,1.158122001822161e-19,67.93011474609375
PCC_6301,GCF_022984195.1,WP_011242991.1,bifunctional sterol desaturase/short chain dehydrogenase [Synechococcus elongatus],adh_short,adh_short,2.12808942116902e-09,34.438148498535156,0.03668975830078125,6.452894333711405e-09,32.86616134643555
PCC_6301,GCF_022984195.1,WP_011243371.1,S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase [Synechococcus elongatus],ADH_zinc_N,ADH_zinc_N,7.199499961097948e-26,87.9909439086914,0.0382843017578125,1.2933783639020723e-25,87.16822814941406
PCC_6301,GCF_022984195.1,WP_011377499.1,zinc-dependent alcohol dehydrogenase family protein [Synechococcus elongatus],ADH_zinc_N,ADH_zinc_N,3.530720240898572e-24,82.52426147460938,0.02201080322265625,1.0013043977050153e-23,81.06037902832031
PCC_6301,GCF_022984195.1,WP_011055134.1,NAD(P)-dependent alcohol dehydrogenase [Synechococcus elongatus],ADH_zinc_N,ADH_zinc_N,9.879061643334987e-13,45.50914764404297,0.00994110107421875,1.6040590722533946e-12,44.82844924926758
PCC_6301,GCF_022984195.1,WP_011242415.1,beta-ketoacyl-ACP synthase III [Synechococcus elongatus],Thiolase_N,Thiolase_N,9.06217705075159e-08,29.083763122558594,0.9133243560791016,2.1978157095811378e-07,27.82269287109375
PCC_6301,GCF_022984195.1,WP_011242850.1,class II fumarate hydratase [Synechococcus elongatus],Lyase_1,Lyase_1,6.319487553876658e-109,361.4393310546875,0.0048828125,7.774928829467978e-109,361.1436462402344
PCC_6301,GCF_022984195.1,WP_039755911.1,argininosuccinate lyase [Synechococcus elongatus],Lyase_1,Lyase_1,1.538089033121495e-77,258.3398742675781,0.00054931640625,2.403293539699326e-77,257.70318603515625
PCC_6301,GCF_022984195.1,WP_011377532.1,adenylosuccinate lyase [Synechococcus elongatus],Lyase_1,Lyase_1,1.080763269717046e-62,209.57044982910156,0.022552490234375,1.4486620104095472e-62,209.15249633789062
PCC_6301,GCF_022984195.1,WP_011242491.1,acetyl-CoA carboxylase biotin carboxylase subunit [Synechococcus elongatus],Biotin_carb_N,Biotin_carb_N,1.6887501660210337e-46,154.5838165283203,2.035614013671875,7.925245081674136e-46,152.42254638671875
PCC_6301,GCF_022984195.1,WP_011244596.1,NUDIX domain-containing protein [Synechococcus elongatus],NUDIX,NUDIX,2.0648305151195578e-25,86.63513946533203,0.01068115234375,2.3053365340322773e-25,86.48025512695312
PCC_6301,GCF_022984195.1,WP_011243168.1,A/G-specific adenine glycosylase [Synechococcus elongatus],NUDIX,NUDIX,3.6200228702851015e-21,72.89839172363281,0.17819976806640625,6.045189429850443e-21,72.17754364013672
PCC_6301,GCF_022984195.1,WP_011244138.1,NUDIX hydrolase [Synechococcus elongatus],NUDIX,NUDIX,2.7189690763508974e-20,70.06388092041016,0.8220977783203125,3.360716456224859e-20,69.76599884033203
PCC_6301,GCF_022984195.1,WP_011377492.1,bifunctional nicotinamide-nucleotide adenylyltransferase/Nudix hydroxylase [Synechococcus elongatus],NUDIX,NUDIX,4.138518645271643e-20,69.47334289550781,0.0175018310546875,9.555025698433161e-20,68.29710388183594
PCC_6301,GCF_022984195.1,WP_011377412.1,NUDIX hydrolase [Synechococcus elongatus],NUDIX,NUDIX,6.278160085050117e-14,49.466243743896484,0.10941314697265625,7.907021727479702e-14,49.141971588134766
PCC_6301,GCF_022984195.1,WP_011243856.1,acetyl-CoA carboxylase biotin carboxyl carrier protein [Synechococcus elongatus],Biotin_lipoyl,Biotin_lipoyl,1.6667855644955176e-24,82.82205963134766,0.02719879150390625,3.3710655485593855e-24,81.84201049804688
PCC_6301,GCF_022984195.1,WP_011377850.1,dihydrolipoamide acetyltransferase family protein [Synechococcus elongatus],Biotin_lipoyl,Biotin_lipoyl,7.086641140817877e-18,61.5844612121582,0.3343391418457031,1.2926210472932991e-17,60.748130798339844
PCC_6301,GCF_022984195.1,WP_011377875.1,HlyD family efflux transporter periplasmic adaptor subunit [Synechococcus elongatus],Biotin_lipoyl,Biotin_lipoyl,9.78529352164877e-06,22.68804168701172,1.5846900939941406,0.002955438809621088,14.742083549499512
PCC_6301,GCF_022984195.1,WP_011377875.1,HlyD family efflux transporter periplasmic adaptor subunit [Synechococcus elongatus],Biotin_lipoyl,Biotin_lipoyl,9.78529352164877e-06,22.68804168701172,1.5846900939941406,1.3733364061313709,6.196643829345703
PCC_6301,GCF_022984195.1,WP_011377638.1,"1,4-dihydroxy-2-naphthoyl-CoA synthase [Synechococcus elongatus]",ECH_1,ECH_1,3.3465518295158676e-74,246.6649627685547,0.00213623046875,4.0399015878898125e-74,246.39707946777344
PCC_6301,GCF_022984195.1,WP_011244739.1,NAD(P)H-dependent oxidoreductase [Synechococcus elongatus],Nitroreductase,Nitroreductase,7.661094428764941e-21,72.31776428222656,0.5951995849609375,1.3128041500317682e-20,71.55677795410156
PCC_6301,GCF_022984195.1,WP_011378229.1,L-aspartate oxidase [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,1.747529632258263e-95,317.9059753417969,1.261474609375,2.932730543955994e-95,317.16534423828125
PCC_6301,GCF_022984195.1,WP_011377658.1,fumarate reductase/succinate dehydrogenase flavoprotein subunit [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,1.8188893268462382e-49,166.32818603515625,1.4263916015625,2.5552673744443534e-49,165.84190368652344
