strain,accession,target_name,target_description,query_name,pfam_id,evalue,score,bias,domain_evalue,domain_score
SCGC_AAA795-F05,GCF_001180245.1,WP_075507677.1,3-oxoacyl-[acyl-carrier-protein] reductase [Prochlorococcus marinus],adh_short,adh_short,7.478889534225916e-67,221.16677856445312,1.5966033935546875,9.092723303853307e-67,220.889892578125
SCGC_AAA795-F05,GCF_001180245.1,WP_075507736.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.908589669527665e-49,163.77151489257812,0.0093231201171875,3.511745828474717e-49,163.5044708251953
SCGC_AAA795-F05,GCF_001180245.1,WP_075507808.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.974842092352293e-36,121.90148162841797,0.000946044921875,2.314523634129593e-36,121.67656707763672
SCGC_AAA795-F05,GCF_001180245.1,WP_075507326.1,oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.5453405470229615e-35,118.98603820800781,0.024383544921875,1.0316847976061957e-34,116.29563903808594
SCGC_AAA795-F05,GCF_001180245.1,WP_075507877.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,4.5654760227445546e-27,91.34711456298828,0.00855255126953125,6.87571561245865e-27,90.76685333251953
SCGC_AAA795-F05,GCF_001180245.1,WP_075507740.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,1.5033301644706826e-23,79.86936950683594,0.0064239501953125,5.293977920185622e-19,65.03350067138672
SCGC_AAA795-F05,GCF_001180245.1,WP_075507740.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,1.5033301644706826e-23,79.86936950683594,0.0064239501953125,0.005810520195211859,12.693934440612793
SCGC_AAA795-F05,GCF_001180245.1,WP_075507547.1,enoyl-ACP reductase FabI [Prochlorococcus marinus],adh_short,adh_short,7.873891227232712e-19,64.47093963623047,0.0018310546875,1.039126173995036e-18,64.07781982421875
SCGC_AAA795-F05,GCF_001180245.1,WP_075507647.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.2507653609207558e-17,59.71958541870117,0.000583648681640625,2.653554917717169e-16,56.22331237792969
SCGC_AAA795-F05,GCF_001180245.1,WP_075507810.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.8055200369639522e-15,53.50598907470703,0.017932891845703125,2.1381983921858695e-13,46.74038314819336
SCGC_AAA795-F05,GCF_001180245.1,WP_075506976.1,UDP-glucose 4-epimerase GalE [Prochlorococcus marinus],adh_short,adh_short,6.045823336064371e-10,35.478519439697266,0.008453369140625,2.0920043228058674e-09,33.719425201416016
SCGC_AAA795-F05,GCF_001180245.1,WP_075507691.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.4627874079340537e-07,26.962242126464844,0.1612377166748047,5.487074698896194e-06,22.564029693603516
SCGC_AAA795-F05,GCF_001180245.1,WP_075506974.1,NAD-dependent epimerase/dehydratase family protein [Prochlorococcus marinus],adh_short,adh_short,1.8809063531844888e-06,24.081228256225586,0.021860122680664062,5.838788810008966e-06,22.475988388061523
SCGC_AAA795-F05,GCF_001180245.1,WP_075507270.1,class II fumarate hydratase [Prochlorococcus marinus],Lyase_1,Lyase_1,2.6510699925820134e-94,312.6578063964844,0.005889892578125,3.495345861168893e-94,312.2633972167969
SCGC_AAA795-F05,GCF_001180245.1,WP_075507269.1,adenylosuccinate lyase [Prochlorococcus marinus],Lyase_1,Lyase_1,1.0714191100567104e-52,175.98634338378906,0.0154876708984375,1.4792282690549218e-52,175.52621459960938
SCGC_AAA795-F05,GCF_001180245.1,WP_075507352.1,"argininosuccinate lyase, partial [Prochlorococcus marinus]",Lyase_1,Lyase_1,3.1254632630100264e-32,108.76192474365234,0.0028228759765625,4.237453955933109e-32,108.32769775390625
SCGC_AAA795-F05,GCF_001180245.1,WP_257008963.1,"lyase family protein, partial [Prochlorococcus marinus]",Lyase_1,Lyase_1,3.8812528824537705e-21,72.31954956054688,0.005767822265625,4.481556634655695e-21,72.11438751220703
SCGC_AAA795-F05,GCF_001180245.1,WP_075507085.1,acetyl-CoA carboxylase biotin carboxylase subunit [Prochlorococcus marinus],Biotin_carb_N,Biotin_carb_N,9.44715616846394e-48,157.88172912597656,0.202423095703125,3.46829380521486e-47,156.06369018554688
SCGC_AAA795-F05,GCF_001180245.1,WP_075507551.1,NUDIX hydrolase [Prochlorococcus marinus],NUDIX,NUDIX,8.047962494171709e-14,48.38011932373047,0.0131683349609375,1.1277494732022822e-13,47.90583038330078
SCGC_AAA795-F05,GCF_001180245.1,WP_075507054.1,acetyl-CoA carboxylase biotin carboxyl carrier protein [Prochlorococcus marinus],Biotin_lipoyl,Biotin_lipoyl,3.3092455791418777e-22,74.73033905029297,0.34096527099609375,4.788149438963194e-22,74.21630096435547
SCGC_AAA795-F05,GCF_001180245.1,WP_075507641.1,dihydrolipoamide acetyltransferase family protein [Prochlorococcus marinus],Biotin_lipoyl,Biotin_lipoyl,1.3263621011585218e-19,66.39066314697266,0.1646270751953125,4.366898629441331e-19,64.73258209228516
SCGC_AAA795-F05,GCF_001180245.1,WP_179850467.1,HlyD family secretion protein [Prochlorococcus marinus],Biotin_lipoyl,Biotin_lipoyl,1.1952280987472555e-07,28.08807945251465,2.7020492553710938,1.1683264177980464e-05,21.711849212646484
SCGC_AAA795-F05,GCF_001180245.1,WP_179850467.1,HlyD family secretion protein [Prochlorococcus marinus],Biotin_lipoyl,Biotin_lipoyl,1.1952280987472555e-07,28.08807945251465,2.7020492553710938,2.0436653939966223,4.914017200469971
SCGC_AAA795-F05,GCF_001180245.1,WP_075507788.1,"1,4-dihydroxy-2-naphthoyl-CoA synthase [Prochlorococcus marinus]",ECH_1,ECH_1,2.440746176464937e-67,223.4365997314453,0.0008392333984375,3.05516539407728e-67,223.11715698242188
