# target_name	query_name	e_value	score	bias
WP_063419754.1	adh_short	1.01e-66	221.3	7.9
WP_063419822.1	adh_short	1.01e-45	152.8	0.0
WP_063420491.1	adh_short	2.62e-38	128.6	0.7
WP_063403859.1	adh_short	1.00e-35	120.2	0.0
WP_063419431.1	adh_short	1.70e-35	119.4	0.2
WP_011130616.1	adh_short	2.02e-26	89.8	0.0
WP_063398120.1	adh_short	1.08e-20	71.1	0.0
WP_063397369.1	adh_short	3.68e-20	69.4	0.0
WP_236066156.1	adh_short	9.43e-16	55.0	0.0
WP_011131247.1	adh_short	1.06e-15	54.9	0.0
WP_063420497.1	adh_short	6.27e-09	32.8	0.0
WP_063419340.1	adh_short	5.56e-08	29.7	0.1
WP_063418949.1	adh_short	2.27e-06	24.4	0.0
WP_063420557.1	Thiolase_N	5.33e-06	23.1	0.0
WP_063419555.1	Lyase_1	1.73e-103	343.4	0.0
WP_063420775.1	Lyase_1	6.65e-78	259.4	0.0
WP_063415905.1	Lyase_1	1.09e-57	193.0	0.0
WP_063399205.1	Biotin_carb_N	1.40e-47	157.9	0.1
WP_063419002.1	NUDIX	9.61e-17	58.4	0.9
WP_041375232.1	NUDIX	5.33e-15	52.8	0.0
WP_063419227.1	NUDIX	1.10e-12	45.3	0.1
WP_074160170.1	Biotin_lipoyl	2.57e-23	78.9	0.4
WP_063419670.1	Biotin_lipoyl	3.09e-17	59.4	0.2
WP_063418931.1	Biotin_lipoyl	4.97e-09	33.1	0.2
WP_236065934.1	Biotin_lipoyl	1.31e-06	25.3	0.4
WP_063420671.1	Biotin_lipoyl	1.38e-06	25.3	0.0
WP_063435030.1	Biotin_lipoyl	2.61e-06	24.4	0.2
WP_011129784.1	ECH_1	7.17e-68	225.8	0.0
WP_063420733.1	Nitroreductase	8.92e-15	52.4	0.0
WP_063419073.1	FAD_binding_2	1.57e-88	294.9	7.2
WP_063418999.1	FAD_binding_2	1.59e-52	176.3	0.8
WP_169189790.1	FAD_binding_2	6.37e-15	52.4	3.9
WP_063419174.1	FAD_binding_2	4.44e-13	46.3	1.0
WP_063420669.1	FAD_binding_2	1.64e-10	37.9	1.1
WP_063419479.1	FAD_binding_2	2.69e-09	33.9	6.0
WP_063420779.1	FAD_binding_2	3.64e-09	33.4	7.6
WP_063418819.1	FAD_binding_2	1.14e-08	31.8	0.3
WP_063419808.1	FAD_binding_2	1.81e-08	31.1	5.8
WP_063418745.1	FAD_binding_2	2.70e-08	30.6	6.8
WP_169189825.1	FAD_binding_2	1.12e-07	28.5	2.2
WP_169246895.1	FAD_binding_2	1.12e-07	28.5	2.2
WP_063420386.1	FAD_binding_2	4.65e-07	26.5	0.7
WP_063419203.1	FAD_binding_2	9.64e-07	25.5	5.4
WP_063419425.1	FAD_binding_2	1.94e-06	24.4	5.2
WP_063419204.1	FAD_binding_2	3.10e-06	23.8	0.2
WP_063420696.1	FAD_binding_2	4.01e-06	23.4	0.7
WP_011129913.1	Carboxyl_trans	1.48e-23	80.4	0.1
WP_063419821.1	Carboxyl_trans	8.23e-12	41.6	0.4
WP_063420218.1	B12-binding	3.90e-18	62.6	0.0
WP_063419067.1	B12-binding	5.15e-13	46.1	0.0
WP_063399205.1	Biotin_carb_C	7.94e-42	139.0	0.0
WP_063420277.1	CPSase_L_D2	8.97e-108	355.8	0.1
WP_063399205.1	CPSase_L_D2	7.11e-82	271.2	0.0
WP_063420879.1	CPSase_L_D2	6.63e-11	39.3	0.0
WP_063419515.1	CPSase_L_D2	3.11e-06	24.0	0.0
WP_063419610.1	CPSase_L_D2	5.07e-06	23.3	0.0
WP_063418999.1	Succ_DH_flav_C	5.31e-32	107.7	0.0
WP_063419073.1	Succ_DH_flav_C	2.09e-08	31.4	0.4
WP_063419821.1	ACCA	1.16e-135	448.9	0.0
WP_063419555.1	FumaraseC_C	3.23e-23	79.1	0.0
WP_063419000.1	Fer2_3	1.26e-20	70.6	0.3
WP_011825497.1	Fer2_3	2.04e-06	24.9	0.2
WP_074160164.1	Fer4_8	1.42e-13	48.4	3.3
WP_063419000.1	Fer4_8	3.82e-09	34.2	4.1
WP_063420571.1	Fer4_8	4.28e-07	27.6	8.9
WP_011827179.1	Fer4_8	2.76e-06	25.0	13.6
WP_063420571.1	Fer4_10	6.71e-11	39.2	16.8
WP_011827179.1	Fer4_10	3.25e-10	37.0	11.8
WP_011826161.1	Fer4_10	3.48e-08	30.5	9.9
WP_074160164.1	Fer4_17	5.38e-10	36.9	2.2
WP_011827179.1	Fer4_17	1.95e-08	31.9	10.4
WP_011131247.1	adh_short_C2	2.50e-81	269.9	0.1
WP_063419754.1	adh_short_C2	1.10e-64	215.4	8.8
WP_063420491.1	adh_short_C2	2.05e-37	126.1	3.3
WP_063419822.1	adh_short_C2	2.30e-33	112.9	0.0
WP_063403859.1	adh_short_C2	4.59e-30	102.1	0.0
WP_011130616.1	adh_short_C2	3.41e-22	76.3	0.0
WP_063419431.1	adh_short_C2	2.86e-18	63.5	0.1
WP_063398120.1	adh_short_C2	3.60e-13	46.8	0.0
WP_236066156.1	adh_short_C2	8.76e-09	32.4	0.0
WP_011827346.1	Glyoxalase_4	7.77e-12	42.7	0.0
