strain,accession,target_name,target_description,query_name,pfam_id,evalue,score,bias,domain_evalue,domain_score
FACHB-242,GCF_014698415.1,WP_011243157.1,3-oxoacyl-[acyl-carrier-protein] reductase [Synechococcus elongatus],adh_short,adh_short,3.6984665976213032e-68,226.1653594970703,6.0294647216796875,4.472349259165843e-68,225.8961181640625
FACHB-242,GCF_014698415.1,WP_011242343.1,glucose 1-dehydrogenase [Synechococcus elongatus],adh_short,adh_short,1.5207555667540541e-55,185.00604248046875,0.0848388671875,2.8658754962561975e-55,184.1080780029297
FACHB-242,GCF_014698415.1,WP_011242366.1,SDR family oxidoreductase [Synechococcus elongatus],adh_short,adh_short,8.241243203074214e-51,169.559326171875,0.0053253173828125,1.0482773072139028e-50,169.21839904785156
FACHB-242,GCF_014698415.1,WP_011243836.1,SDR family oxidoreductase [Synechococcus elongatus],adh_short,adh_short,3.0766143099147697e-30,102.43309783935547,0.00057220458984375,3.67928493554938e-30,102.17959594726562
FACHB-242,GCF_014698415.1,WP_272948005.1,enoyl-ACP reductase FabI [Synechococcus elongatus],adh_short,adh_short,6.2839802752121055e-21,72.05425262451172,0.10962677001953125,1.0408299337689072e-20,71.33918762207031
FACHB-242,GCF_014698415.1,WP_011378491.1,protochlorophyllide reductase [Synechococcus elongatus],adh_short,adh_short,7.390869922225694e-21,71.8243408203125,0.0003662109375,4.228697102266341e-19,66.0896224975586
FACHB-242,GCF_014698415.1,WP_011378442.1,SDR family oxidoreductase [Synechococcus elongatus],adh_short,adh_short,8.941075087957892e-20,68.29153442382812,0.00049591064453125,1.1538610673047872e-19,67.93011474609375
FACHB-242,GCF_014698415.1,WP_011242991.1,bifunctional sterol desaturase/short chain dehydrogenase [Synechococcus elongatus],adh_short,adh_short,2.120259805932931e-09,34.438148498535156,0.03668975830078125,6.4291530006219596e-09,32.86616134643555
FACHB-242,GCF_014698415.1,WP_011243371.1,S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase [Synechococcus elongatus],ADH_zinc_N,ADH_zinc_N,7.173011734603843e-26,87.9909439086914,0.0382843017578125,1.2886197974417999e-25,87.16822814941406
FACHB-242,GCF_014698415.1,WP_011377499.1,zinc-dependent alcohol dehydrogenase family protein [Synechococcus elongatus],ADH_zinc_N,ADH_zinc_N,3.51773010020358e-24,82.52426147460938,0.02201080322265625,9.976204227318548e-24,81.06037902832031
FACHB-242,GCF_014698415.1,WP_234910060.1,NAD(P)-dependent alcohol dehydrogenase [Synechococcus elongatus],ADH_zinc_N,ADH_zinc_N,9.65609752384151e-13,45.53602981567383,0.00994110107421875,1.567256103876238e-12,44.85586929321289
