strain,accession,target_name,target_description,query_name,pfam_id,evalue,score,bias,domain_evalue,domain_score
XMU1405,GCF_017696275.1,WP_209129863.1,3-oxoacyl-[acyl-carrier-protein] reductase [Prochlorococcus marinus],adh_short,adh_short,2.1913392341729715e-67,223.1216583251953,1.62689208984375,2.5705555601569144e-67,222.89547729492188
XMU1405,GCF_017696275.1,WP_209130004.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.7653430052662474e-49,164.05838012695312,0.004058837890625,3.3510758447585466e-49,163.7861328125
XMU1405,GCF_017696275.1,WP_209131630.1,oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.978869360995293e-36,122.1138916015625,0.0257415771484375,1.2971499352860336e-35,119.44943237304688
XMU1405,GCF_017696275.1,WP_209130170.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,4.5211524999127473e-35,117.6800537109375,0.000732421875,5.29955242965721e-35,117.45494079589844
XMU1405,GCF_017696275.1,WP_209130320.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.7609145371823445e-26,89.01217651367188,0.01806640625,4.2071826363797336e-26,88.41525268554688
XMU1405,GCF_017696275.1,WP_209130016.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,2.898692248710605e-23,79.15423583984375,0.00611114501953125,5.262417978722099e-19,65.25727081298828
XMU1405,GCF_017696275.1,WP_209130016.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,2.898692248710605e-23,79.15423583984375,0.00611114501953125,0.013007314235079215,11.767278671264648
XMU1405,GCF_017696275.1,WP_025893966.1,MULTISPECIES: enoyl-ACP reductase FabI [Prochlorococcus],adh_short,adh_short,3.4236521460365697e-18,62.603477478027344,0.00095367431640625,4.522162040282913e-18,62.20912551879883
XMU1405,GCF_017696275.1,WP_209130174.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.1742153497652262e-17,59.983917236328125,0.025115966796875,3.3697001939765306e-15,52.83705520629883
XMU1405,GCF_017696275.1,WP_209129791.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.8717470602219516e-17,59.58960723876953,0.000762939453125,3.4022202436209336e-16,56.086421966552734
XMU1405,GCF_017696275.1,WP_209131368.1,UDP-glucose 4-epimerase GalE [Prochlorococcus marinus],adh_short,adh_short,5.427402579202759e-13,45.63566207885742,0.010768890380859375,8.807722906151282e-13,44.94955062866211
XMU1405,GCF_017696275.1,WP_209129897.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,8.016308042522056e-08,28.768085479736328,0.10416412353515625,1.7189528272567074e-06,24.424118041992188
XMU1405,GCF_017696275.1,WP_209131364.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.4124885261637623e-07,27.96535873413086,0.0315399169921875,3.1307321768571246e-07,26.837474822998047
XMU1405,GCF_017696275.1,WP_209131819.1,class II fumarate hydratase [Prochlorococcus marinus],Lyase_1,Lyase_1,2.7958798296697326e-94,312.7986755371094,0.01263427734375,3.550217512340064e-94,312.4579162597656
XMU1405,GCF_017696275.1,WP_209129087.1,argininosuccinate lyase [Prochlorococcus marinus],Lyase_1,Lyase_1,3.87872779185654e-73,243.34970092773438,0.0002288818359375,4.869591912623711e-73,243.025146484375
XMU1405,GCF_017696275.1,WP_209131816.1,adenylosuccinate lyase [Prochlorococcus marinus],Lyase_1,Lyase_1,5.654029348693662e-52,173.83010864257812,0.013336181640625,7.812610863695367e-52,173.36878967285156
XMU1405,GCF_017696275.1,WP_025923813.1,MULTISPECIES: acetyl-CoA carboxylase biotin carboxylase subunit [Prochlorococcus],Biotin_carb_N,Biotin_carb_N,1.314731875914983e-47,157.63209533691406,0.23138427734375,4.0373612785378694e-47,156.06369018554688
XMU1405,GCF_017696275.1,WP_209129595.1,NUDIX hydrolase [Prochlorococcus marinus],NUDIX,NUDIX,1.6524062585603625e-14,50.819271087646484,0.0110626220703125,2.1972078554654115e-14,50.41869354248047
XMU1405,GCF_017696275.1,WP_209129117.1,acetyl-CoA carboxylase biotin carboxyl carrier protein [Prochlorococcus marinus],Biotin_lipoyl,Biotin_lipoyl,6.157826997712583e-23,77.2815933227539,0.39237213134765625,8.957129338620832e-23,76.76017761230469
XMU1405,GCF_017696275.1,WP_209129773.1,dihydrolipoamide acetyltransferase family protein [Prochlorococcus marinus],Biotin_lipoyl,Biotin_lipoyl,1.875886577789237e-19,66.1197280883789,0.1646270751953125,5.083406546267005e-19,64.73258209228516
