strain,accession,target_name,target_description,query_name,pfam_id,evalue,score,bias,domain_evalue,domain_score
UTEX_3055,GCF_003957805.1,WP_011243157.1,3-oxoacyl-[acyl-carrier-protein] reductase [Synechococcus elongatus],adh_short,adh_short,3.929279321032677e-68,226.1653594970703,6.0294647216796875,4.751458204808024e-68,225.8961181640625
UTEX_3055,GCF_003957805.1,WP_011242343.1,glucose 1-dehydrogenase [Synechococcus elongatus],adh_short,adh_short,1.6156623949599018e-55,185.00604248046875,0.0848388671875,3.0447281398556426e-55,184.1080780029297
UTEX_3055,GCF_003957805.1,WP_126147979.1,SDR family oxidoreductase [Synechococcus elongatus],adh_short,adh_short,9.954912725623397e-52,172.640380859375,0.0051116943359375,1.2542854354202216e-51,172.3129119873047
UTEX_3055,GCF_003957805.1,WP_126147325.1,SDR family oxidoreductase [Synechococcus elongatus],adh_short,adh_short,2.014880568316664e-30,103.11869812011719,0.000335693359375,2.3706077347321113e-30,102.88829803466797
UTEX_3055,GCF_003957805.1,WP_272948005.1,enoyl-ACP reductase FabI [Synechococcus elongatus],adh_short,adh_short,6.6761489112943974e-21,72.05425262451172,0.10962677001953125,1.105785716193924e-20,71.33918762207031
UTEX_3055,GCF_003957805.1,WP_011378491.1,protochlorophyllide reductase [Synechococcus elongatus],adh_short,adh_short,7.852116974240517e-21,71.8243408203125,0.0003662109375,4.492600281839092e-19,66.0896224975586
UTEX_3055,GCF_003957805.1,WP_126146713.1,bifunctional sterol desaturase/short chain dehydrogenase [Synechococcus elongatus],adh_short,adh_short,2.258165876420463e-09,34.43463897705078,0.03668975830078125,6.830381529833595e-09,32.86616134643555
UTEX_3055,GCF_003957805.1,WP_011243371.1,S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase [Synechococcus elongatus],ADH_zinc_N,ADH_zinc_N,7.62066276235423e-26,87.9909439086914,0.0382843017578125,1.3690395706204055e-25,87.16822814941406
UTEX_3055,GCF_003957805.1,WP_423218662.1,zinc-dependent alcohol dehydrogenase family protein [Synechococcus elongatus],ADH_zinc_N,ADH_zinc_N,3.6414630025761874e-24,82.56072998046875,0.0220184326171875,1.0293836100599568e-23,81.10137939453125
UTEX_3055,GCF_003957805.1,WP_126148007.1,beta-ketoacyl-ACP synthase III [Synechococcus elongatus],Thiolase_N,Thiolase_N,9.536286416050344e-08,29.092100143432617,1.0125694274902344,2.2166190180645184e-07,27.891490936279297
UTEX_3055,GCF_003957805.1,WP_126146624.1,class II fumarate hydratase [Synechococcus elongatus],Lyase_1,Lyase_1,4.567007961567328e-109,361.9837646484375,0.004913330078125,5.618835635338391e-109,361.6880798339844
UTEX_3055,GCF_003957805.1,WP_126147390.1,argininosuccinate lyase [Synechococcus elongatus],Lyase_1,Lyase_1,2.3671066327271077e-78,261.0907897949219,0.00054931640625,3.6346467643084087e-78,260.47900390625
UTEX_3055,GCF_003957805.1,WP_011377532.1,adenylosuccinate lyase [Synechococcus elongatus],Lyase_1,Lyase_1,1.1439867281000522e-62,209.57044982910156,0.022552490234375,1.5334071390538142e-62,209.15249633789062
UTEX_3055,GCF_003957805.1,WP_011242491.1,acetyl-CoA carboxylase biotin carboxylase subunit [Synechococcus elongatus],Biotin_carb_N,Biotin_carb_N,1.7875401867706085e-46,154.5838165283203,2.035614013671875,8.388863171440945e-46,152.42254638671875
UTEX_3055,GCF_003957805.1,WP_126147788.1,NUDIX domain-containing protein [Synechococcus elongatus],NUDIX,NUDIX,3.393658194219972e-25,86.01659393310547,0.00753021240234375,3.788654682209637e-25,85.86181640625
UTEX_3055,GCF_003957805.1,WP_126146805.1,A/G-specific adenine glycosylase [Synechococcus elongatus],NUDIX,NUDIX,3.851660206362593e-21,72.89112091064453,0.178192138671875,6.39882633910218e-21,72.17754364013672
UTEX_3055,GCF_003957805.1,WP_126147173.1,bifunctional nicotinamide-nucleotide adenylyltransferase/Nudix hydroxylase [Synechococcus elongatus],NUDIX,NUDIX,4.356386947989377e-20,69.48114013671875,0.01576995849609375,1.005711282085537e-19,68.3050308227539
UTEX_3055,GCF_003957805.1,WP_126147523.1,NUDIX hydrolase [Synechococcus elongatus],NUDIX,NUDIX,1.5894373895205904e-19,67.66163635253906,0.6326980590820312,1.9623268240498663e-19,67.36537170410156
UTEX_3055,GCF_003957805.1,WP_011377412.1,NUDIX hydrolase [Synechococcus elongatus],NUDIX,NUDIX,6.645425520489031e-14,49.466243743896484,0.10941314697265625,8.369573771140215e-14,49.141971588134766
UTEX_3055,GCF_003957805.1,WP_011243856.1,acetyl-CoA carboxylase biotin carboxyl carrier protein [Synechococcus elongatus],Biotin_lipoyl,Biotin_lipoyl,1.7642906802993392e-24,82.82205963134766,0.02719879150390625,3.568269162327208e-24,81.84201049804688
UTEX_3055,GCF_003957805.1,WP_126146593.1,dihydrolipoamide acetyltransferase family protein [Synechococcus elongatus],Biotin_lipoyl,Biotin_lipoyl,7.498981176675701e-18,61.58487319946289,0.3343391418457031,1.3682379518259094e-17,60.748130798339844
UTEX_3055,GCF_003957805.1,WP_011377638.1,"1,4-dihydroxy-2-naphthoyl-CoA synthase [Synechococcus elongatus]",ECH_1,ECH_1,3.542321417776729e-74,246.6649627685547,0.00213623046875,4.2762313717288414e-74,246.39707946777344
UTEX_3055,GCF_003957805.1,WP_126147881.1,NAD(P)H-dependent oxidoreductase [Synechococcus elongatus],Nitroreductase,Nitroreductase,1.6531806806204182e-20,71.3113784790039,0.5443954467773438,2.92805399707069e-20,70.50370788574219
UTEX_3055,GCF_003957805.1,WP_126147738.1,L-aspartate oxidase [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,1.7116288120572072e-95,318.0169982910156,0.894500732421875,1.7116288120572072e-95,318.0169982910156
UTEX_3055,GCF_003957805.1,WP_126146823.1,fumarate reductase/succinate dehydrogenase flavoprotein subunit [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,2.449972528006709e-49,165.98342895507812,1.175445556640625,3.4420284208764476e-49,165.4970703125
UTEX_3055,GCF_003957805.1,WP_126147835.1,phytoene desaturase family protein [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,1.0947245779339846e-12,45.260616302490234,3.3441314697265625,3.6953531021837335e-06,23.7567195892334
UTEX_3055,GCF_003957805.1,WP_126147835.1,phytoene desaturase family protein [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,1.0947245779339846e-12,45.260616302490234,3.3441314697265625,2.3054911593572177e-05,21.1376953125
UTEX_3055,GCF_003957805.1,WP_126148193.1,FAD-dependent oxidoreductase [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,1.3602080578778663e-10,38.36214828491211,0.9441375732421875,7.314899714534255e-10,35.955596923828125
UTEX_3055,GCF_003957805.1,WP_126147090.1,flavin monoamine oxidase family protein [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,4.257581789591956e-09,33.43589401245117,3.1187973022460938,5.072734408452609e-09,33.18529510498047
UTEX_3055,GCF_003957805.1,WP_126146645.1,"C-3',4' desaturase CrtD [Synechococcus elongatus]",FAD_binding_2,FAD_binding_2,3.6077956513590824e-08,30.37887191772461,11.295600891113281,0.0006712305715950909,16.315032958984375
UTEX_3055,GCF_003957805.1,WP_126146645.1,"C-3',4' desaturase CrtD [Synechococcus elongatus]",FAD_binding_2,FAD_binding_2,3.6077956513590824e-08,30.37887191772461,11.295600891113281,0.005866633709419875,13.213746070861816
UTEX_3055,GCF_003957805.1,WP_011244229.1,NAD(P)/FAD-dependent oxidoreductase [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,3.792672314294323e-08,30.307382583618164,0.15941238403320312,5.626739690458619e-08,29.74309539794922
UTEX_3055,GCF_003957805.1,WP_126147631.1,NAD(P)/FAD-dependent oxidoreductase [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,7.706694577392916e-08,29.293107986450195,1.5651416778564453,1.9966416622249647e-05,21.34344482421875
UTEX_3055,GCF_003957805.1,WP_126147631.1,NAD(P)/FAD-dependent oxidoreductase [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,7.706694577392916e-08,29.293107986450195,1.5651416778564453,0.9435507093693408,5.946108818054199
UTEX_3055,GCF_003957805.1,WP_126146664.1,flavin monoamine oxidase family protein [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,1.7989767119785163e-07,28.080425262451172,0.3653888702392578,2.8674646049903176e-07,27.413496017456055
UTEX_3055,GCF_003957805.1,WP_126148131.1,carotenoid isomerase [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,2.839270190411427e-07,27.427631378173828,7.6750640869140625,7.260961263636797e-05,19.49656105041504
UTEX_3055,GCF_003957805.1,WP_011377912.1,dihydrolipoyl dehydrogenase [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,4.0574184742366413e-07,26.91693115234375,5.555362701416016,5.3510290319424616e-05,19.93319320678711
UTEX_3055,GCF_003957805.1,WP_011377912.1,dihydrolipoyl dehydrogenase [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,4.0574184742366413e-07,26.91693115234375,5.555362701416016,0.5887433259924122,6.620833873748779
UTEX_3055,GCF_003957805.1,WP_126148087.1,FADH(2)-oxidizing methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase TrmFO [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,7.33196259647926e-07,26.07048988342285,0.10266304016113281,1.2082034581459645e-06,25.355972290039062
UTEX_3055,GCF_003957805.1,WP_238154257.1,NAD(P)/FAD-dependent oxidoreductase [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,7.663625846456065e-07,26.007200241088867,0.731475830078125,1.0600660042608018e-06,25.5430908203125
UTEX_3055,GCF_003957805.1,WP_126148122.1,NAD(P)/FAD-dependent oxidoreductase [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,1.0898761700627436e-06,25.50341796875,0.06727981567382812,0.0009593761692132757,15.804088592529297
UTEX_3055,GCF_003957805.1,WP_126148122.1,NAD(P)/FAD-dependent oxidoreductase [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,1.0898761700627436e-06,25.50341796875,0.06727981567382812,0.6048181886047029,6.582298755645752
UTEX_3055,GCF_003957805.1,WP_126147223.1,NAD(P)/FAD-dependent oxidoreductase [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,2.0120378391890197e-06,24.626380920410156,0.5269393920898438,4.484880374356859e-06,23.479717254638672
UTEX_3055,GCF_003957805.1,WP_011378061.1,"9,9'-di-cis-zeta-carotene desaturase [Synechococcus elongatus]",FAD_binding_2,FAD_binding_2,2.2376475276516243e-06,24.474348068237305,2.538116455078125,2.5359133288969518e-06,24.295347213745117
UTEX_3055,GCF_003957805.1,WP_011243324.1,geranylgeranyl reductase family protein [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,3.262413789117452e-06,23.93497657775879,0.14734458923339844,6.50739663622578e-06,22.947233200073242
UTEX_3055,GCF_003957805.1,WP_423218663.1,MSMEG_0569 family flavin-dependent oxidoreductase [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,4.619497985215087e-06,23.437410354614258,1.9719886779785156,0.00015701607864888558,18.393260955810547
UTEX_3055,GCF_003957805.1,WP_126147421.1,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG [Synechococcus elongatus],FAD_binding_2,FAD_binding_2,4.990942937721601e-06,23.32677459716797,4.511264801025391,5.9233963978092323e-05,19.78782081604004
UTEX_3055,GCF_003957805.1,WP_126147695.1,"acetyl-CoA carboxylase, carboxyltransferase subunit beta [Synechococcus elongatus]",Carboxyl_trans,Carboxyl_trans,1.3479961045427054e-21,74.12303161621094,0.0048828125,1.6561375212886042e-21,73.82813262939453
UTEX_3055,GCF_003957805.1,WP_011242365.1,acetyl-CoA carboxylase carboxyltransferase subunit alpha [Synechococcus elongatus],Carboxyl_trans,Carboxyl_trans,1.1087865194672313e-11,41.41926574707031,0.17454147338867188,1.8536679377019453e-11,40.68312454223633
UTEX_3055,GCF_003957805.1,WP_126148057.1,methionine synthase [Synechococcus elongatus],B12-binding,B12-binding,4.588437864100386e-19,65.85623931884766,0.50823974609375,8.970693643645438e-18,61.688392639160156
UTEX_3055,GCF_003957805.1,WP_126147992.1,B12-binding domain-containing radical SAM protein [Synechococcus elongatus],B12-binding,B12-binding,2.0509526290530168e-13,47.61719512939453,0.044689178466796875,4.25181909833119e-13,46.59515380859375
UTEX_3055,GCF_003957805.1,WP_126146759.1,photosystem II high light acclimation radical SAM protein [Synechococcus elongatus],B12-binding,B12-binding,3.142547098702508e-06,24.42308235168457,0.016519546508789062,0.00010877378662678003,19.45443344116211
UTEX_3055,GCF_003957805.1,WP_011242491.1,acetyl-CoA carboxylase biotin carboxylase subunit [Synechococcus elongatus],Biotin_carb_C,Biotin_carb_C,5.746658446953847e-42,139.63064575195312,0.0003509521484375,1.1058337205950299e-41,138.7161407470703
UTEX_3055,GCF_003957805.1,WP_126146784.1,carbamoyl-phosphate synthase large subunit [Synechococcus elongatus],CPSase_L_D2,CPSase_L_D2,6.893649738437567e-113,372.7334899902344,0.4769287109375,9.849208409064627e-73,241.52658081054688
UTEX_3055,GCF_003957805.1,WP_126146784.1,carbamoyl-phosphate synthase large subunit [Synechococcus elongatus],CPSase_L_D2,CPSase_L_D2,6.893649738437567e-113,372.7334899902344,0.4769287109375,1.7909560460024892e-38,129.58255004882812
UTEX_3055,GCF_003957805.1,WP_011242491.1,acetyl-CoA carboxylase biotin carboxylase subunit [Synechococcus elongatus],CPSase_L_D2,CPSase_L_D2,7.555816673749748e-86,284.38043212890625,0.017242431640625,1.0985741634234215e-85,283.84930419921875
UTEX_3055,GCF_003957805.1,WP_126147454.1,D-alanine--D-alanine ligase family protein [Synechococcus elongatus],CPSase_L_D2,CPSase_L_D2,1.8874888735973556e-12,44.55266189575195,0.01717376708984375,4.612418257822424e-12,43.28472137451172
UTEX_3055,GCF_003957805.1,WP_126146853.1,formate-dependent phosphoribosylglycinamide formyltransferase [Synechococcus elongatus],CPSase_L_D2,CPSase_L_D2,3.5918014381379943e-09,33.83708190917969,0.00017547607421875,6.21582727259606e-09,33.05880355834961
