strain,accession,target_name,target_description,query_name,pfam_id,evalue,score,bias,domain_evalue,domain_score
SB,GCF_047305225.1,WP_032519472.1,3-oxoacyl-[acyl-carrier-protein] reductase [Prochlorococcus marinus],adh_short,adh_short,9.37719379825008e-68,224.29469299316406,1.9011383056640625,1.1031133731800091e-67,224.0644989013672
SB,GCF_047305225.1,WP_032519381.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,6.494201157236119e-49,162.8187255859375,0.007904052734375,7.838375496139643e-49,162.55213928222656
SB,GCF_047305225.1,WP_032519244.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.2221429144816364e-36,122.76699829101562,0.000732421875,1.4352130067360615e-36,122.53926086425781
SB,GCF_047305225.1,WP_025923470.1,MULTISPECIES: oxidoreductase [Prochlorococcus],adh_short,adh_short,7.34429264690133e-36,120.22570037841797,0.0214080810546875,4.814213716917394e-35,117.56123352050781
SB,GCF_047305225.1,WP_032518695.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.3736399888133107e-27,92.45951080322266,0.01018524169921875,3.419859218942481e-27,91.94202423095703
SB,GCF_047305225.1,WP_032519376.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,4.466528997189234e-24,81.77471160888672,0.0042877197265625,3.298723364123637e-19,65.88931274414062
SB,GCF_047305225.1,WP_032519376.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,4.466528997189234e-24,81.77471160888672,0.0042877197265625,0.0030891647139494167,13.774688720703125
SB,GCF_047305225.1,WP_032519623.1,enoyl-ACP reductase FabI [Prochlorococcus marinus],adh_short,adh_short,3.264774853729305e-18,62.640995025634766,0.000804901123046875,4.312330742184607e-18,62.24663543701172
SB,GCF_047305225.1,WP_032519517.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,6.361963645718332e-17,58.43260955810547,0.00067138671875,7.594711065669725e-16,54.918643951416016
SB,GCF_047305225.1,WP_032519241.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.7568790136925034e-16,56.99314498901367,0.007526397705078125,2.850908850201808e-14,49.78117752075195
SB,GCF_047305225.1,WP_032519241.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.7568790136925034e-16,56.99314498901367,0.007526397705078125,1.5246383086928972,4.986428260803223
SB,GCF_047305225.1,WP_032520293.1,UDP-glucose 4-epimerase GalE [Prochlorococcus marinus],adh_short,adh_short,2.847269333243589e-10,36.7310791015625,0.006519317626953125,4.124948710928477e-10,36.205772399902344
SB,GCF_047305225.1,WP_032519447.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.4175293242323293e-06,24.66751480102539,0.014617919921875,0.0028424259634385585,13.892651557922363
SB,GCF_047305225.1,WP_032519447.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.4175293242323293e-06,24.66751480102539,0.014617919921875,0.08533568908164144,9.071793556213379
SB,GCF_047305225.1,WP_032520135.1,class II fumarate hydratase [Prochlorococcus marinus],Lyase_1,Lyase_1,4.801770058277364e-94,311.9971008300781,0.005767822265625,6.049104492778522e-94,311.66766357421875
