strain,accession,target_name,target_description,query_name,pfam_id,evalue,score,bias,domain_evalue,domain_score
MU1403,GCF_019325065.1,WP_110860099.1,3-oxoacyl-[acyl-carrier-protein] reductase [Prochlorococcus marinus],adh_short,adh_short,1.616473702187755e-67,223.6379852294922,4.570526123046875,1.8777188035871976e-67,223.42568969726562
MU1403,GCF_019325065.1,WP_181414014.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,2.026172914799873e-45,151.53236389160156,0.0069427490234375,2.559322501873524e-45,151.2013397216797
MU1403,GCF_019325065.1,WP_110860365.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,3.235290081145072e-40,134.5543212890625,0.001220703125,3.784676710352154e-40,134.33206176757812
MU1403,GCF_019325065.1,WP_110861325.1,oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,5.152844039754648e-30,101.2649917602539,0.00310516357421875,2.685705851675225e-29,98.92539978027344
MU1403,GCF_019325065.1,WP_110859814.1,SDR family oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,8.744412238179675e-26,87.46363067626953,0.02265167236328125,1.1932318975367166e-25,87.02314758300781
MU1403,GCF_019325065.1,WP_110860369.1,SDR family NAD(P)-dependent oxidoreductase [Prochlorococcus marinus],adh_short,adh_short,1.5182132066355175e-21,73.6299057006836,0.00048828125,1.4614876745075962e-19,67.15791320800781
MU1403,GCF_019325065.1,WP_011294503.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,3.481249455662981e-18,62.66498947143555,0.00016021728515625,1.8591440800764388e-15,53.76496505737305
MU1403,GCF_019325065.1,WP_011294503.1,protochlorophyllide reductase [Prochlorococcus marinus],adh_short,adh_short,3.481249455662981e-18,62.66498947143555,0.00016021728515625,0.4609028532327764,6.7967047691345215
MU1403,GCF_019325065.1,WP_011823127.1,MULTISPECIES: enoyl-ACP reductase FabI [Prochlorococcus],adh_short,adh_short,1.50871425121397e-17,60.586891174316406,0.010555267333984375,2.051353446539822e-17,60.1515007019043
MU1403,GCF_019325065.1,WP_110860588.1,UDP-glucose 4-epimerase GalE [Prochlorococcus marinus],adh_short,adh_short,6.636873185399319e-10,35.646793365478516,0.00372314453125,1.2384050051954632e-09,34.762855529785156
MU1403,GCF_019325065.1,WP_110860860.1,short-chain dehydrogenase [Prochlorococcus marinus],adh_short,adh_short,1.4490278413120722e-07,28.014320373535156,0.0011386871337890625,1.7341489215842685e-06,24.49679946899414
MU1403,GCF_019325065.1,WP_110859746.1,beta-ketoacyl-ACP synthase III [Prochlorococcus marinus],Thiolase_N,Thiolase_N,8.173680587325811e-06,22.23103904724121,0.03873634338378906,1.6465575751279164e-05,21.23413848876953
MU1403,GCF_019325065.1,WP_110862027.1,beta-ketoacyl-ACP synthase II [Prochlorococcus marinus],Thiolase_N,Thiolase_N,8.62555932714969e-06,22.154443740844727,2.0715160369873047,0.00010618886932755893,18.58094596862793
MU1403,GCF_019325065.1,WP_110861711.1,class II fumarate hydratase [Prochlorococcus marinus],Lyase_1,Lyase_1,1.603669014349335e-99,330.1016540527344,0.129547119140625,2.1902528643734026e-99,329.6569519042969
MU1403,GCF_019325065.1,WP_110859617.1,argininosuccinate lyase [Prochlorococcus marinus],Lyase_1,Lyase_1,1.1745942151830152e-74,248.42446899414062,0.000244140625,1.5248784395639533e-74,248.05213928222656
MU1403,GCF_019325065.1,WP_110861709.1,adenylosuccinate lyase [Prochlorococcus marinus],Lyase_1,Lyase_1,3.439685906066082e-55,184.47940063476562,0.013153076171875,4.718487786451286e-55,184.0284423828125
MU1403,GCF_019325065.1,WP_110859684.1,acetyl-CoA carboxylase biotin carboxylase subunit [Prochlorococcus marinus],Biotin_carb_N,Biotin_carb_N,7.59743926533688e-47,155.26390075683594,0.0095062255859375,1.754232608529898e-46,154.0941162109375
