# target_name	query_name	e_value	score	bias
WP_032513966.1	adh_short	5.82e-68	225.0	2.0
WP_032513894.1	adh_short	2.08e-49	164.5	0.0
WP_032513661.1	adh_short	1.47e-36	122.6	0.0
WP_032523359.1	adh_short	3.25e-35	118.2	0.0
WP_032513165.1	adh_short	7.49e-35	117.0	0.1
WP_032513440.1	adh_short	2.13e-25	86.1	0.0
WP_032513888.1	adh_short	3.28e-22	75.7	0.0
WP_032514532.1	adh_short	2.12e-18	63.3	0.0
WP_032513318.1	adh_short	7.56e-17	58.2	0.0
WP_032513663.1	adh_short	2.92e-16	56.3	0.0
WP_032513035.1	adh_short	2.04e-13	47.0	0.1
WP_032512995.1	adh_short	4.94e-08	29.5	0.0
WP_032513976.1	adh_short	7.24e-07	25.7	0.1
WP_032512976.1	adh_short	1.20e-06	25.0	0.0
WP_032513308.1	Lyase_1	4.66e-94	312.1	0.0
WP_032513238.1	Lyase_1	1.21e-73	245.0	0.0
WP_032513274.1	Lyase_1	1.58e-52	175.7	0.0
WP_032523362.1	Biotin_carb_N	2.11e-48	160.2	0.1
WP_032514800.1	NUDIX	8.02e-14	48.6	0.0
WP_032514083.1	Biotin_lipoyl	1.08e-21	73.3	0.2
WP_032513984.1	Biotin_lipoyl	1.94e-19	66.1	0.2
WP_032513633.1	ECH_1	3.96e-67	223.0	0.0
WP_032512894.1	Nitroreductase	5.05e-11	39.9	0.0
WP_032514742.1	FAD_binding_2	9.64e-86	285.3	0.1
WP_032514113.1	FAD_binding_2	4.86e-13	45.8	0.0
WP_032512808.1	FAD_binding_2	1.55e-09	34.3	0.0
WP_032514601.1	FAD_binding_2	1.76e-09	34.1	0.5
WP_032513098.1	FAD_binding_2	1.76e-09	34.1	2.3
WP_032514231.1	FAD_binding_2	8.82e-08	28.5	4.3
WP_032513907.1	FAD_binding_2	1.73e-07	27.5	0.0
WP_032514033.1	FAD_binding_2	3.59e-07	26.5	0.2
WP_032513678.1	FAD_binding_2	1.09e-06	24.9	1.9
WP_032513817.1	FAD_binding_2	1.42e-06	24.5	1.5
WP_032514272.1	Carboxyl_trans	7.76e-20	67.7	0.2
WP_032513895.1	Carboxyl_trans	1.59e-11	40.3	0.1
WP_032513139.1	MaoC_dehydratas	4.59e-06	23.1	0.0
WP_032514387.1	B12-binding	9.29e-20	67.5	0.0
WP_032513015.1	B12-binding	1.74e-12	44.0	0.0
WP_032513808.1	B12-binding	1.05e-06	25.4	0.0
WP_032523335.1	Biotin_carb_C	1.73e-44	147.2	0.0
WP_032514439.1	CPSase_L_D2	3.29e-108	356.9	0.1
WP_032523335.1	CPSase_L_D2	1.02e-72	240.9	0.2
WP_032523362.1	CPSase_L_D2	5.85e-56	186.1	0.1
WP_032513107.1	CPSase_L_D2	1.42e-08	31.3	0.1
WP_032514485.1	CPSase_L_D2	3.83e-07	26.6	0.0
WP_032513144.1	CPSase_L_D2	4.99e-06	23.0	0.0
WP_032514742.1	Succ_DH_flav_C	6.36e-11	39.1	0.5
WP_032513895.1	ACCA	1.32e-139	461.4	0.0
WP_032513308.1	FumaraseC_C	7.86e-18	61.5	0.3
WP_032512919.1	Fer2_3	1.64e-06	24.9	0.3
WP_032514665.1	Fer4_8	3.41e-07	27.6	8.9
WP_032514665.1	Fer4_10	4.41e-11	39.4	16.6
WP_007099573.1	Fer4_10	2.74e-09	33.7	14.9
WP_007099573.1	Fer4_17	1.63e-08	31.8	9.5
WP_032514532.1	adh_short_C2	5.02e-83	275.1	0.0
WP_032513966.1	adh_short_C2	4.41e-67	222.9	0.4
WP_032523359.1	adh_short_C2	1.01e-45	153.0	0.0
WP_032513894.1	adh_short_C2	1.36e-37	126.4	0.0
WP_032513661.1	adh_short_C2	6.42e-24	81.6	0.0
WP_032513035.1	adh_short_C2	9.25e-23	77.8	0.0
WP_032513440.1	adh_short_C2	2.09e-19	66.8	0.0
WP_032513165.1	adh_short_C2	2.50e-16	56.8	0.0
WP_032513318.1	adh_short_C2	1.78e-11	40.9	0.0
WP_032513888.1	adh_short_C2	8.38e-10	35.4	0.0
WP_032513663.1	adh_short_C2	5.38e-06	22.9	0.0
